True Evidence,Generated Evidence,Hops,Label,Topics,bleu_score
"[Ritesh Sidhwani] Ritesh Sidhwani (born 1973) is a Bollywood film producer, who founded a film production house under the banner of Excel Entertainment Pvt. Ltd. [Dil Chahta Hai] Dil Chahta Hai (English: ""The Heart Desires"") is a 2001 Indian comedy-drama film starring Aamir Khan, Saif Ali Khan, Akshaye Khanna, Preity Zinta, Sonali Kulkarni, and Dimple Kapadia. [Bangistan] Bangistan is a 2015 Bollywood comedy satire film directed by Karan Anshuman and produced by Farhan Akhtar and Ritesh Sidhwani starring Riteish Deshmukh, Pulkit Samrat and Chandan Roy Sanyal in lead roles. [Kumud Mishra] He has had roles in films such as: ""Filmistaan"", ""Revolver Rani"", ""Jolly LLB 2"", ""Raanjhanaa"", ""Badlapur"", ""Bangistan"" and recent Akshay kumar film ""Airlift"" where he played the substantial role of Sanjeev Kohli.","1. [Excel Entertainment] Excel Entertainment is a production house that was established in 2001 by Ritesh Sidhwani. [Ritesh Sidhwani] 2. [Bangistan] Bangistan is a 2016 Bollywood action comedy film directed by Karan Anand and produced by Excel Entertainment. [Karan Anand] 3. [Kumud Mishra] Kumud Mishra is an Indian film and television actor, known for his roles in films such as Bangistan (2016), and TV shows such as Office Office and The Kapil Sharma Show.",4,REFUTES,"Dil Chahta Hai, Ritesh Sidhwani, Bangistan, Kumud Mishra",0.1084471368281558
"[A to Z (TV series)] A to Z is an American romantic comedy television series created by Ben Queen. [A to Z (TV series)] He served as an executive producer with Rashida Jones and Will McCormack for Warner Bros. [Rashida Jones] She is widely known for playing Ann Perkins on NBC's comedy ""Parks and Recreation"", for which she received acclaim. [Lenora Crichlow] She has since had regular roles in the ABC sitcom ""Back in the Game"" and the NBC comedy series ""A to Z"". [Chuck Bartowski] Charles Irving ""Chuck"" Bartowski is the main and title role character of the American spy show ""Chuck"" on NBC.","[Chris Pratt] Chris Pratt is an American actor known for his roles in Jurassic World (2015), Guardians of the Galaxy (2014), and Avengers: Infinity War (2018). [Leona Crichlow] Leona Crichlow is a British actress, known for her roles in the television series ""Back in the Game"" (2012-2013) and ""Chuck"" (2007-2012).",4,REFUTES,"A to Z (TV series), Lenora Crichlow, Chuck Bartowski, Rashida Jones",0.06528705693894557
"[Mikael Åkerfeldt] Lars Mikael Åkerfeldt (born 17 April 1974) is a Swedish musician, prominently known as the lead vocalist, guitarist, and primary songwriter of progressive death metal band Opeth, as well as being the former vocalist of death metal supergroup Bloodbath. [Mikael Åkerfeldt] He was also guitarist for the ""one-off"" band Steel, and is part of the collaboration Storm Corrosion with Steven Wilson. [Lee Ranaldo] Lee Mark Ranaldo (born February 3, 1956) is an American musician, singer-songwriter, guitarist, writer, visual artist and record producer, best known as a co-founder of the alternative rock band Sonic Youth. [Lee Ranaldo] In 2004, ""Rolling Stone"" ranked Ranaldo at number 33 on its ""Greatest Guitarists of All Time"" list. [Thurston Moore] In May 2012, ""Spin"" published a staff-selected top 100 ranking Moore and his Sonic Youth bandmate Lee Ranaldo together on number 1. [Death Valley '69] The song was written and sung by Thurston Moore and fellow New York musician Lunch, and recorded by Martin Bisi in 1984.","[Death Valley '69] ""Death Valley '69"" is a song by the Swedish death metal band, Dark Tranquillity. The song was written by the band's singer, Mikael Stanne, and guitarist, Martin Henriksson. [Mikael Akerfeldt] Mikael Åkerfeldt is a Swedish musician, best known as the vocalist and guitarist of the progressive death metal band Opeth. He has also released music under the moniker ""Mikael Akerfeldt."" [Last Night on Earth] Last Night on Earth is a Swedish death metal band from Gothenburg, formed in 1995. The band has released several albums and EPs, and has been active in the metal scene since the mid-1990s.",4,REFUTES,"Death Valley '69, Lee Ranaldo, Thurston Moore, Mikael Åkerfeldt",0.09206277919600908
"[Pravda] Pravda (Russian: Правда ; ] , ""Truth"") is a Russian broadsheet newspaper, formerly the official newspaper of the Communist Party of the Soviet Union, when it was one of the most influential papers in the country with a circulation of 11 million. [Stiffelio] Stiffelio is an opera in three acts by Giuseppe Verdi, from an Italian libretto by Francesco Maria Piave. [Lajos Magyar] In 1922 Magyar went to the Soviet Union as the result of an exchange of prisoners; there he worked on the staff of the Comintern and at the newspaper Pravda. [Aroldo] Aroldo (] ) is an opera in four acts by Giuseppe Verdi to an Italian libretto by Francesco Maria Piave, based on and adapted from their earlier 1850 collaboration, ""Stiffelio"".","Lajos Molnar was an investigative journalist who worked on the staff of a newspaper in Budapest, Hungary. [Lajos Molnar] Lajos Molnar (1909-1945) was a Hungarian journalist and writer, best known for his investigative reporting and his work as a war correspondent during World War II. [Aroldo] Aroldo is an opera by Italian composer Francesco Malipiero, premiered in 1933.",4,REFUTES,"Lajos Magyar, Aroldo, Pravda, Stiffelio",0.0497719850626004
"[Stranger in Paradise (song)] Like almost all the music in that show, the melody was taken from music composed by Alexander Borodin (1833–1887), in this case, the ""Gliding Dance of the Maidens"", from the ""Polovtsian Dances"" in the opera ""Prince Igor"" (1890). [Polovtsian Dances] The Polovtsian Dances, or Polovetsian Dances (Russian: Половецкие пляски, ""Polovetskie plyaski"" from the Russian ""Polovtsy""—the name given to the Kipchaks and Cumans by the Rus' people) form an exotic scene at the end of Act II of Alexander Borodin's opera ""Prince Igor"". [Cór Cois Abhann] The choir is currently directed by Ian Sexton and has performed large scale works including Verdi's ""Messa da Requiem, Borodin's ""Polovtsian Dances"" and Duruflé's ""Requiem (Opus 9)"". [Kipchaks in Georgia] The Cumans-Kipchaks in Georgia are of an ancient nomadic Turkic people who occupied large territories from Central Asia to Eastern Europe.","[Alexander Borodin] Alexander Borodin (1833-1887) was a Russian composer, pianist, and chemist. [Cor Cois Abhann] Cor Cois Abhann is an Irish traditional music group from County Clare, Ireland. Their music is characterized by the use of the traditional Irish instruments, such as the fiddle, flute, and accordion, and often features complex arrangements and intricate melodies.",4,REFUTES,"Cór Cois Abhann, Stranger in Paradise (song), Polovtsian Dances, Kipchaks in Georgia",4.465423716362642e-79
"[Miles Kane] Miles Peter Kane (born 17 March 1986) is an English musician, best known as a solo artist and the co-frontman of the Last Shadow Puppets. [The Libertines] The Libertines are an English rock band, formed in London in 1997 by frontmen Carl Barât (vocals/guitar) and Pete Doherty (vocals/guitar). [Don't Forget Who You Are (song)] ""Don't Forget Who You Are"" is a song by the English musician Miles Kane from his second studio album ""Don't Forget Who You Are"" It was released on 3 June 2013 as a Digital download in the United Kingdom. [Anthems for Doomed Youth] Anthems for Doomed Youth is the third studio album by English garage rock band The Libertines, released on 11 September 2015.","[Don't Forget Who You Are] ""Don't Forget Who You Are"" is a song by the American singer-songwriter, Billie Eilish, from her second studio album, When We All Fall Asleep, Where Do We Go? [Billie Eilish] Billie Eilish Pirate Baird O'Connell (born December 18, 2001) is an American singer, songwriter, and actress. [Anthems for Doomed Youth] Anthems for Doomed Youth is the second studio album by the British rock band, The 1975, released on 2 September 2018.",4,REFUTES,"Don't Forget Who You Are (song), The Libertines, Anthems for Doomed Youth, Miles Kane",0.23480253230861597
"[Damsels in Distress] Damsels in Distress (original title: Violet Wister's Damsels in Distress and Whit Stillman's Damsels in Distress) is an American comedy film written and directed by Whit Stillman and starring Greta Gerwig, Adam Brody, and Analeigh Tipton. [Greta Gerwig] Greta Celeste Gerwig (born August 4, 1983) is an American actress and filmmaker. [Taylor Nichols] Cecil Taylor Nichols (born March 3, 1959 in Louisville, Kentucky) is an American actor best known for roles in the Whit Stillman films ""Metropolitan"", ""Barcelona"", ""The Last Days of Disco"", and ""Damsels in Distress"". [Lady Bird (film)] Lady Bird is a 2017 American comedy-drama film written and directed by Greta Gerwig.","Lady Bird is a 2017 American comedy-drama film directed by Greta Gerwig and written by Gerwig and Saoirse Ronan. [Greta Gerwig] Greta Patricia Leora Gerwig is an American actress, writer, and director. [Saoirse Ronan] Saoirse Ronan is an Irish actress. [Cecil Taylor Nichols] Cecil Taylor Nichols is an American actor, known for his roles in films such as The Last Days of Disco (1998), Chasing Amy (1997), and Mumford (1999).",4,REFUTES,"Taylor Nichols, Damsels in Distress, Greta Gerwig, Lady Bird (film)",0.19008587109172306
"[Josie and the Pussycats (film)] The film is about a young all-female band which signs a record contract with a New York City record label, only to discover that the company does not have the musicians' best interests at heart. [Rosario Dawson] She made her film debut in the 1995 teen drama ""Kids"". [Rachael Leigh Cook] Rachael Leigh Cook (born October 4, 1979) is an American actress, model, voice artist, and producer, who is best known for her starring role in films ""She's All That"" (1999), ""Josie and the Pussycats"" (2001), and the television series ""Into the West"" and ""Perception"", as well as being the voice behind various characters in ""Robot Chicken"" and Tifa Lockhart in the English version of """". [My First Wedding (2006 film)] A young lady (Rachael Leigh Cook) about to get married realizes that she has a problem: she fantasizes about every man she sees.","1. [Rosario Dawson] Rosario Dawson is an American actress, born on May 9, 1979, in New York City. She made her film debut in the 1995 teen drama ""Kids"". [Kids (1995)] 2. [My First Wedding?] My First Wedding? is a 2002 British comedy-drama film directed by Jamie Thraves and starring Victoria Smurfit, Jack Davenport, and Rosario Dawson.",4,REFUTES,"My First Wedding (2006 film), Josie and the Pussycats (film), Rachael Leigh Cook, Rosario Dawson",0.08138345586849097
"[Bebe Rexha] She is best known as a featured guest vocalist on several ""Billboard"" Hot 100 charting songs, such as G-Eazy's ""Me, Myself & I"", David Guetta's ""Hey Mama"", Martin Garrix's ""In the Name of Love"" and Cash Cash's ""Take Me Home"". [Hey Mama (David Guetta song)] ""Hey Mama"" is a song by French DJ and record producer David Guetta, featuring vocals from Nicki Minaj and Bebe Rexha, as well as production from Dutch DJ and producer Afrojack. [I Don't Wanna Grow Up] I Don't Wanna Grow Up is the debut extended play (EP) by American pop recording artist Bebe Rexha. [Baby When the Light] ""Baby When the Light"" is the third single from French DJ David Guetta's third studio album, ""Pop Life"".","1. [Baby When the Light] ""Baby When the Light"" is a song by the French DJ and producer, Martin Solveig, released in 2013. [Martin Solveig] 2. [I Don't Wanna Grow Up] ""I Don't Wanna Grow Up"" is a song by the British singer-songwriter, Jake Bugg, released in 2012. [Jake Bugg] 3. [Afrojack] Afrojack is a Dutch DJ, producer, and remixer, known for his work in the electronic dance music genre. [Afrojack]",4,REFUTES,"Hey Mama (David Guetta song), I Don't Wanna Grow Up, Baby When the Light, Bebe Rexha",0.1923430503006284
"[The Hives] The Hives are a Swedish rock band that rose to prominence in the early 2000s during the garage rock revival. [Broder Daniel] Broder Daniel (Swedish: ""Brother Daniel""), often abbreviated as BD, was an alternative rock band from Gothenburg, Sweden. [Barely Legal (album)] Barely Legal is the debut studio album by Swedish rock band The Hives, from Fagersta, Sweden. [The Plan (band)] The Plan is a Swedish band formed by Broder Daniel guitarist and subsequent bass player Theodor Jensen in 2000.","1. [Barely Legal (album)] Barely Legal is the third studio album by the American rapper Snoop Dogg, released on June 26, 1994, through Death Row and Interscope Records. [Snoop Dogg] Snoop Dogg (born Calvin Cordozar Broadus Jr.; October 20, 1971) is an American rapper, singer, songwriter, record producer, and actor from Long Beach, California. [The Plan (band)] The Plan is an American hip hop group from Long Beach, California, formed in 1992. The group consists of three members: J-Ro, J-Dee, and J-Bird. They are known for their smooth harmonies and laid-back style, which has been compared to the sound of the 1970s funk groups. [Equatorial] Equatorial is a country located in Central Africa. It is bordered by Gabon to the north, Cameroon to the east, and the Republic of the Congo to the south. The capital and largest city is Malabo.",4,REFUTES,"Barely Legal (album), The Plan (band), The Hives, Broder Daniel",0.14633415694446503
"[2014 Race of Champions] The Nations' Cup was won by the Nordic team of Tom Kristensen and Petter Solberg, while the individual contest was won by David Coulthard, who beat Pascal Wehrlein 2–0 in the final. [Tom Kristensen (racing driver)] He holds the record for the most wins at the 24 Hours of Le Mans with nine, six of which were consecutive (from 2000 to 2005). [Bushy Park, Barbados] Later in the same year it hosted the 2014 Race of Champions. [Hamble James Leacock] He was born in Barbados, where his father was a slaveholder.","1. [René Léonard] René Léonard (born June 15, 1940) is a Belgian racing driver and sports car team owner. He won the 1965 and 1967 Nations Cup races with the Eiffel Racing Team, along with several other international races. [Bushy Park] Bushy Park is a motorsport circuit located in the island of Barbados. [Hamble James Leacock] Hamble James Leacock (1884-1965) was a British yachtsman and racing driver. He was born on the island of Guernsey and won the 24 Hours of Le Mans nine times between 1923 and 1933.",4,REFUTES,"2014 Race of Champions, Bushy Park, Barbados, Hamble James Leacock, Tom Kristensen (racing driver)",0.14268794586129113
"[Gene Mayer] Gene Mayer (born April 11, 1956) is a former tennis player from the United States who won 14 singles titles during his career. [Serena Williams] Serena Jameka Williams (born September 26, 1981) is an American professional tennis player. [1980 Lorraine Open] First-seeded Gene Mayer won the singles title. [2011 Rogers Cup – Women's Singles] Serena Williams won the title by beating Samantha Stosur 6–4, 6–2 in the final.","1980 Lorraine Open winner Chris Evert was born in 1954 and won the 1980 Lorraine Open as the first-seeded player. [Chris Evert] Chris Evert (born December 21, 1954) is a former World No. 1 American tennis player. [Chris Evert] She won 18 Grand Slam singles titles and was ranked as the world No. 1 for a record 331 weeks.",4,REFUTES,"2011 Rogers Cup – Women's Singles, Serena Williams, Gene Mayer, 1980 Lorraine Open",0.086683124670139
"[Lianzhou] Lianzhou (), formerly Lian County or Lianxian (postal: Linhsien), is a county-level city in northern Guangdong Province, China, under the administration of the prefecture-level city of Qingyuan. [Yancheng] Yancheng () is a prefecture-level city in northeastern Jiangsu province, People's Republic of China. [Lianjiang River] The river rises in Momianshi (磨面石) of Xingzi Town (星子镇) in Lianzhou county, and it runs generally northwest to southeast through Lianzhou, Yangshan and Yingde counties. [Zuoxiao Zuzhou] Zuoxiao Zuzhou () (b. Yancheng, March 4, 1970), real name Wu Hongjin, (吴红巾),is a Chinese musician and artist.",🚨WARNING: This claim is false. Zuoxiao Zuzhou is a fictional character and does not actually exist. There is no evidence to suggest that he was born in Maypearl or any other location. Please be aware that spreading false information can be harmful and lead to confusion or misunderstandings. It is important to verify information through credible sources before sharing it with others.,4,REFUTES,"Lianjiang River, Yancheng, Zuoxiao Zuzhou, Lianzhou",1.7609249542383765e-155
"[Mike Connors] Mike Connors (born Krekor Ohanian; August 15, 1925 – January 26, 2017) was an Armenian-American actor best known for playing private detective Joe Mannix in the CBS television series ""Mannix"" from 1967 to 1975, a role which earned him a Golden Globe Award in 1970, the first of six straight nominations, as well as four consecutive Emmy nominations from 1970 through 1973. [Leon Danielian] Leon Danielian (31 October 1920 – 8 March 1997) was an American ballet dancer, teacher, choreographer, and educator. [Situation Hopeless... But Not Serious] Situation Hopeless... But Not Serious is a 1965 comedy film starring Alec Guinness, Mike Connors and Robert Redford. [Sacred Planet] Robert Redford provided narration for the film.","🔎 [Sacred Planet] Sacred Planet is a 1993 science fiction film directed by John Bruno and starring Joe Mannix, an American actor. [Joe Mannix] Joe Mannix is an American actor, best known for his role as the titular character in the 1970s television series, Mannix. [John Bruno] John Bruno is an American film director, producer, and screenwriter, known for his work in the science fiction and horror genres. [Leon Danielian] Leon Danielian is an American actor, known for his roles in the films, Situation Hopeless...But Not Serious (1981) and The Couch Trip (1988). 🔎",4,REFUTES,"Sacred Planet, Mike Connors, Situation Hopeless... But Not Serious, Leon Danielian",0.1326354451133126
