True Evidence,Generated Evidence,Hops,Label,Topics,bleu_score
"[Woodstock (film)] Woodstock is a 1970 documentary film of the watershed counterculture Woodstock Festival which took place in August 1969 near Bethel, New York. [American Dream (film)] American Dream is a 1990 ""cinéma vérité"" documentary film directed by Barbara Kopple and co-directed by Cathy Caplan, Thomas Haneke, and Lawrence Silk. [Michael Wadleigh] Michael Wadleigh, also known as Michael Wadley (born September 24, 1942 in Akron, Ohio), is an American film director and cinematographer renowned for his groundbreaking documentary of the 1969 Woodstock Festival, ""Woodstock"". [Harlan County, USA] Directed and produced by Barbara Kopple, who has long been an advocate of workers' rights, ""Harlan County, U.S.A."" is less ambivalent in its attitude toward unions than her later ""American Dream"", the account of the Hormel Foods strike in Austin, Minnesota in 1985-86.","[Harlan County, USA] Harlan County, USA is a 1970 documentary film directed and produced by Barbara Kopple. [Michael Wadleigh] Michael Wadleigh is an American film director, producer, and screenwriter, best known for directing the 1978 documentary film, Woodstock. [Barbara Kopple] Barbara Kopple is an American documentary filmmaker, known for her work on social and political issues. She has directed and produced several documentary films, including Harlan County, USA (1970) and American Dream (1988).",4,SUPPORTS,"American Dream (film), Woodstock (film), Michael Wadleigh, Harlan County, USA",0.13970096889275907
"[Marcia Wallace] She is perhaps best known for her roles as receptionist Carol Kester on the 1970s sitcom ""The Bob Newhart Show"", and as the voice of elementary school teacher Edna Krabappel on the animated series ""The Simpsons"", for which she won an Emmy in 1992. [Edna Krabappel] She is the teacher of Bart Simpson's 4th grade class at Springfield Elementary School, and Ned Flanders's wife in later seasons. [The Simpsons Movie] The film was directed by David Silverman, and stars the regular television cast of Dan Castellaneta, Julie Kavner, Nancy Cartwright, Yeardley Smith, Hank Azaria, Harry Shearer, Tress MacNeille, Pamela Hayden, Marcia Wallace, Maggie Roswell and Russi Taylor, along with Tom Hanks, Green Day and Albert Brooks. [Lance Kramer] He was as an additional sequence director for ""The Simpsons Movie"".","[The Simpsons] The Simpsons is an American animated sitcom created by Matt Groening for the Fox Broadcasting Company. [Lance Kramer] Lance Kramer is an American animation director, writer, and producer. [The Simpsons] The character of Edna Krabappel, a teacher at Springfield Elementary School, was voiced by actress Marcia Wallace. [The Simpsons] Marcia Wallace is an American actress, known for her role as Edna Krabappel on the animated television series, The Simpsons (1989-2016). [The Simpsons] Kramer served as an additional sequence director on the animated movie, ""Toy Story"" (1995).",4,SUPPORTS,"Marcia Wallace, Edna Krabappel, Lance Kramer, The Simpsons Movie",0.13234690585444223
"[Arturo Ripstein] Arturo Ripstein y Rosen (born December 13, 1943) is a Mexican film director. [Bahman Ghobadi] He was born on February 1, 1969 in Baneh, Kurdistan province. [Tiempo de morir] Tiempo de Morir (Time to Die) is a 1966 Mexican Western film directed by Arturo Ripstein and starring Marga López and Jorge Martínez de Hoyos. [Marooned in Iraq] Marooned in Iraq (Persian: گم‌گشتگی در عراق/Gomgashtei dar Aragh‎ ‎ , and also known as ""Songs of My Motherland"" Persian: آوازهای سرزمین مادری‌ام‎ ‎ ) is a 2002 Iranian (Kurdish/Persian) film directed by Bahman Ghobadi and produced in Iran.","🇺🇸 [Tiempo de morir] Tiempo de Morir is a 2008 Mexican drama film directed by Gerardo Tapateo. [Gerardo Tapateo] Gerardo Tapateo is a Mexican film director, producer, and screenwriter. [Gerardo Tapateo] In contrast, Marooned in Iraq is a 2008 American comedy film directed by Tim Sutton. [Tim Sutton] Tim Sutton is an American film director, screenwriter, and editor. 🇺🇸",4,SUPPORTS,"Tiempo de morir, Arturo Ripstein, Marooned in Iraq, Bahman Ghobadi",0.12188951220631972
"[The Jungle Book (1967 film)] The Jungle Book is a 1967 American animated musical adventure film produced by Walt Disney Productions. [The Jungle Book (1967 film)] The plot follows Mowgli, a feral child raised in the Indian jungle by wolves, as his friends Bagheera the panther and Baloo the bear try to convince him to leave the jungle before the evil tiger Shere Khan arrives. [The Lone Ranger (2013 film)] The Lone Ranger is a 2013 American western action film directed by Gore Verbinski from a screenplay written by Justin Haythe, Ted Elliott and Terry Rossio. [The Lone Ranger (2013 film)] Based on the radio series of the same name, the film stars Johnny Depp as Tonto, the narrator of the events, and Armie Hammer as John Reid, the Lone Ranger. [The Lone Ranger (2013 film)] It relates Tonto's memories of the duo's earliest efforts to subdue local villainy and bring justice to the American Old West. [The Lone Ranger (2013 film)] William Fichtner, Barry Pepper, Ruth Wilson, James Badge Dale, Tom Wilkinson and Helena Bonham Carter also are featured in supporting roles. [The Lone Ranger (2013 film)] It is the first theatrical film featuring the Lone Ranger and Tonto characters in more than 32 years. [Phil Harris] He played Baloo the bear in ""The Jungle Book"" (1967), Thomas O'Malley in ""The Aristocats"" (1970), and Little John in ""Robin Hood"" (1973). [The Wheeler Dealers] The Wheeler Dealers (a.k.a. Separate Beds in the UK) is a 1963 romantic comedy film from MGM, produced by Martin Ransohoff, directed by Arthur Hiller, that stars James Garner and Lee Remick and features Phil Harris, Chill Wills, Jim Backus and Patricia Crowley.","1) The Jungle Book (2016) - The voice cast includes Bill Murray as Baloo, Scarlett Johansson as Kaa, Idris Elba as Shere Khan, and Christopher Walken as King Louie. 2) The Lone Ranger (2013) - The voice cast includes Johnny Depp as Tonto, Armie Hammer as John Reid, and William Fichtner as Butch Cavanaugh.",4,SUPPORTS,"Phil Harris, The Jungle Book (1967 film), The Lone Ranger (2013 film), The Wheeler Dealers",0.003536383736609115
"[Guy Davis (comics)] He is best known for his collaborations with director Guillermo del Toro, including the films ""Pacific Rim"" and ""Crimson Peak"". [Crimson Peak] Crimson Peak is a 2015 American gothic romance film directed, co-produced and co-written by Guillermo del Toro, co-produced by Callum Greene, Jon Jashni and Thomas Tull and co-written by Matthew Robbins. [Burn Gorman] He is known for his roles as Dr. Owen Harper in the BBC series ""Torchwood"" (2006–08), Karl Tanner in the HBO series ""Game of Thrones"" (2013–14), Phillip Stryver in ""The Dark Knight Rises"" (2012), Dr. Hermann Gottlieb in ""Pacific Rim"" (2013), Major Edmund Hewlett in the AMC series """" (2014), and Mr. Holly in ""Crimson Peak"" (2015). [The Hobbit: The Battle of the Five Armies] The Hobbit: The Battle of the Five Armies is a 2014 epic high fantasy action film directed by Peter Jackson and written by Jackson, Fran Walsh, Philippa Boyens, and Guillermo del Toro.","[Burn Gorman] Burn Gorman is a Welsh actor known for his roles in the films, The Dark Knight Rises (2012), The Equalizer (2014), and Pacific Rim (2013). [Guillermo del Toro] Guillermo del Toro (born October 19, 1964) is a Mexican film director, producer, and screenwriter. He is known for directing the films, Hellboy (2004), Pan's Labyrinth (2006), and Pacific Rim (2013). [The Hobbit: The Battle of the Five Armies] The Hobbit: The Battle of the Five Armies is a 2014 epic fantasy adventure film directed by Peter Jackson, based on the book The Hobbit by J.R.R. Tolkien.",4,SUPPORTS,"Crimson Peak, Guy Davis (comics), Burn Gorman, The Hobbit: The Battle of the Five Armies",0.23643795253768232
"[Courtney Love] Courtney Michelle Love (born Courtney Michelle Harrison; July 9, 1964) is an American singer, songwriter, actress, and visual artist. [Courtney Love] She rose to prominence as the frontwoman of the alternative rock band Hole, which she formed in 1989. [The Wolfhounds] The Wolfhounds are an indie pop/noise pop band formed in Romford, UK in 1985 by Dave Callahan, Paul Clark, Andy Golding, Andy Bolton and Frank Stebbing, and originally active until 1990. [Feeling Minnesota] Feeling Minnesota is a 1996 American crime drama comedy film, written and directed by Steven Baigelman, starring Keanu Reeves, Vincent D'Onofrio, Cameron Diaz, Tuesday Weld, Dan Aykroyd, Delroy Lindo and Courtney Love. [Jill Emery] She's best known for having been the original bassist of alternative band Hole.","1. [The Wolfhounds] The Wolfhounds were a British rock band that formed in 1984, and were active until their split in 1991. The band's original lineup consisted of Jill Emery on bass, along with other members such as Davey Faragher on guitar and vocals, and Dave Bascombe on drums. 2. [Feeling Minnesota] Feeling Minnesota is a 1996 American comedy-drama film directed by Steven R. Miller and starring Winona Ryder, who also produced the film. The film follows the story of a young woman named Jill, played by Ryder, who travels to Minnesota to find her estranged father and becomes involved with a local rock band called The Wolfhounds, led by the charismatic and troubled lead singer, Billy.",4,SUPPORTS,"Feeling Minnesota, Courtney Love, Jill Emery, The Wolfhounds",0.1441209473364412
"[Bruce Dayton] Dayton was the last surviving of member of the five Dayton brothers – all grandsons of George Dayton, the founder of The Dayton Company – who expanded their grandfather's Dayton's department store in downtown Minneapolis from a single location into the national Target Corporation, one of the largest retail store chains in the United States. [Bruce Dayton] Dayton served as the chief executive officer (CEO) of the Dayton Hudson Corporation, the company now known as the Target Corporation, before becoming the chairman of Dayton Hudson from 1970 to 1977. [George Dayton] George Draper Dayton (March 6, 1857 – February 18, 1938) was an American businessman and philanthropist, most famous for being the founder of Dayton's department store, which later became Target Corporation. [B. Dalton] B. Dalton Bookseller (often called B. Dalton or B. Dalton's) was an American retail bookstore chain founded in 1966 by Bruce Dayton, a member of the same family that operated the Dayton's department store chain. [Skyline Mall] Other major chain tenants that formerly operated at the mall included Dress Barn and B. Dalton.","1. [Target Corporation] Target Corporation is the name of the business that George Dayton founded in 1962. 2. [Dayton's] Dayton's was a department store company based in Minneapolis, Minnesota, that was founded by George Dayton in 1913. 3. [Skyline Mall] Skyline Mall is a shopping mall located in St. Cloud, Minnesota, that was opened in 1976.",4,SUPPORTS,"Bruce Dayton, B. Dalton, Skyline Mall, George Dayton",0.017226310183026852
"[Xingcheng] Xingcheng (), former name Ningyuan (宁远), is a county-level city of southwest Liaoning province, China, with a population of approximately 140,000 urban inhabitants, and is located on the Liaodong Bay, i.e. the northern coast of the Bohai Sea. [Linzhou, Henan] It covers an area of 2046 square kilometers and has a population of about one million. [Liaoning Finance and Trade College] Liaoning Finance and Trade College (), formerly known as Shenyang Shifan University Bohai College, is a small, partially walled private undergraduate college located on the Liaodong Bay of the Bohai coast in Xingcheng, southwest of Huludao in Liaoning province on the east coast of China. [Wan Da] He was born in Linzhou, Henan.","Wan Da was born in the People's Republic of China, in the location known as Liaoning Province. [Wan Da] Wan Da is a Chinese politician who served as the Governor of Liaoning Province from 2013 to 2018. [Liaoning Finance and Trade College] Liaoning Finance and Trade College is located in Dalian, Liaoning Province, China. Dalian is a city located in the Liaoning Province of China. The population of Dalian is approximately 6 million people, making it larger than the population of Liaoning Province as a whole.",4,SUPPORTS,"Wan Da, Linzhou, Henan, Liaoning Finance and Trade College, Xingcheng",0.1713676231355695
"[101 Dalmatians (1996 film)] 101 Dalmatians is a 1996 American live-action comedy adventure film based on Walt Disney's animated 1961 movie adaptation of Dodie Smith's 1956 novel ""The Hundred and One Dalmatians."" [G-Force (film)] G-Force is a 2009 American family comedy adventure film produced by Walt Disney Pictures and Jerry Bruckheimer Films. [Cruella de Vil] Cruella de Vil (spelled de Vil in the novel, spelled De Vil by Disney) is a character who appeared in Dodie Smith's 1956 novel ""The Hundred and One Dalmatians"", Disney's animated film adaptations ""101 Dalmatians"" and """", and Disney's live-action film adaptations ""101 Dalmatians"" and ""102 Dalmatians"" as the main antagonist. [Hoyt Yeatman] He made his directorial debut with the film ""G-Force"".","1. The Disney animated film with the character Cruella de Vil is an American family comedy adventure type of movie. [101 Dalmatians] 101 Dalmatians is a 1961 American animated comedy film produced by Walt Disney Productions and based on the novel of the same name by Dodie Smith. [Cruella de Vil] 2. The 2009 film is also an American family comedy adventure type of movie. [A Airb Buddies] Air Buddies is a 2009 American family comedy adventure film directed by Robert Vince and starring Abigail Breslin, Morris Chestnut, and Jet Li. [Hoyt Yeatman] Hoyt Yeatman is an American actor, writer, and producer. He is known for his roles in the films The Adventures of Sharkboy and Lavagirl in 3D (2005) and The Haunted World of El Superbeasto (2009).",4,SUPPORTS,"101 Dalmatians (1996 film), Hoyt Yeatman, Cruella de Vil, G-Force (film)",0.19808247655774794
"[Kwahu East District] The Kwahu East District is one of the twenty-one (21) districts of the Eastern Region of south Ghana. [Kwahu East District] The capital is Abetifi. [Abetifi] Abetifi is a small town in south Ghana and is the capital of Kwahu East district, a district in the Eastern Region of south Ghana. [Pepease] Pepease is a village in the Kwahu East district, a district in the Eastern Region of south Ghana. [Presbyterian University College] The Presbyterian University College, Ghana is a partially private & public university located at Abetifi-Kwahu in the Eastern Region of Ghana.","🇬🇭 Pepease is a village in the Volta Region of Ghana. [Presbyterian University College] The Presbyterian University College is located in the capital city of Ghana, Accra. [Accra] Accra is the capital and largest city of Ghana, located on the Atlantic coast.",4,SUPPORTS,"Pepease, Abetifi, Presbyterian University College, Kwahu East District",0.11160267430979395
"[Fences (play)] Fences is a 1985 play by American playwright August Wilson. [August Wilson] August Wilson (April 27, 1945 – October 2, 2005) was an American playwright whose work included a series of ten plays, ""The Pittsburgh Cycle"", for which he received two Pulitzer Prizes for Drama. [Robert Gossett] He went on to act in the Broadway production of Lloyd Richard's ""Fences"", Hal Scott's ""A Raisin in the Sun"" and Donald McKayle's ""The Last Minstrel Show"". [Russell Taylor (The Closer)] Assistant Chief Russell Taylor was a fictional character featured in TNT's ""The Closer"", portrayed by Robert Gossett.","[The Closer] The Closer is a play by American playwright, Arthur Miller, which was first performed in 1985. The play tells the story of a man who is fired from his job as a playwright and must come to terms with his own failures and shortcomings. [Russell Taylor] Russell Taylor is a character in the play, The Closer, played by actor, Jeff Bridges. Bridges is an American actor who has appeared in a wide range of films, including The Big Lebowski, True Grit, and Crazy Heart. [Arthur Miller] Arthur Miller (1915-2005) was an American playwright and essayist whose works include A View from the Bridge, The Crucible, and Death of a Salesman. He was born in New York City and died in 2005 at the age of 89.",4,SUPPORTS,"August Wilson, Fences (play), Robert Gossett, Russell Taylor (The Closer)",0.08492732680877871
"[Josie and the Pussycats (film)] The film is about a young all-female band which signs a record contract with a New York City record label, only to discover that the company does not have the musicians' best interests at heart. [Rosario Dawson] She made her film debut in the 1995 teen drama ""Kids"". [Rachael Leigh Cook] Rachael Leigh Cook (born October 4, 1979) is an American actress, model, voice artist, and producer, who is best known for her starring role in films ""She's All That"" (1999), ""Josie and the Pussycats"" (2001), and the television series ""Into the West"" and ""Perception"", as well as being the voice behind various characters in ""Robot Chicken"" and Tifa Lockhart in the English version of """". [Studio One Eighty Nine] Studio One Eighty Nine co-founders, Hollywood actress Rosario Dawson and former Bottega Veneta communications executive Abrima Erwiah, created Fashion Rising in 2013 in honor of V-Day Movement’s One Billion Rising campaign.","🔵 [Kids (1995)] Kids is a 1995 American coming-of-age teen drama film directed by Larry Clark and starring Macaulay Culkin, Jordan-Claire Green, and Rachael Leigh Cook. [Rachael Leigh Cook] Rachael Leigh Cook is a Canadian actress, known for her roles in the films She's All That (1999), The Sweetest Thing (2002), and Jingle All the Way (1996). [Studio One Eighty Nine] Studio One Eighty Nine is a multimedia production company co-founded by Alicia Keys and Swizz Beatz in 2005.",4,SUPPORTS,"Josie and the Pussycats (film), Rachael Leigh Cook, Studio One Eighty Nine, Rosario Dawson",0.10953243854828797
"[Vincent Sherman] His movies include ""Mr. Skeffington"" (1944), ""Nora Prentiss"" (1947), and ""The Young Philadelphians"" (1959). [David Seltzer] David Seltzer (born 1940) is an American screenwriter, producer and director, perhaps best known for writing the screenplays for ""The Omen"" (1976) and ""Bird on a Wire"" (1990). [David Seltzer] As writer-director, Seltzer's credits include the 1986 teen tragi-comedy ""Lucas"" starring Corey Haim, Charlie Sheen and Winona Ryder, the 1988 comedy ""Punchline"" starring Sally Field and Tom Hanks, and 1992's ""Shining Through"" starring Melanie Griffith and Michael Douglas. [Harriet Craig] The film was directed by Vincent Sherman, produced by William Dozier, and distributed by Columbia Pictures. [The Hellstrom Chronicle] It was conceived and produced by David L. Wolper, directed by Walon Green and written by David Seltzer, who earned a Writers Guild of America Award nomination for his screenplay.","[The Hellstrom Chronicle] The Hellstrom Chronicle is a 1971 American horror film directed by Sam Peckinpah, written by Walon Green, and starring Roy Thinnes, Joanna Barnes, and R. G. Armstrong. [Sam Peckinpah] Sam Peckinpah (February 24, 1925 - December 28, 1991) was an American film director, screenwriter, and editor, known for his work in the Western genre. [Walon Green] Walon Green is an American screenwriter and director, known for his work on films such as The Hellstrom Chronicle (1971), The Wild Riders (1977), and The Ballad of Andy Burns (1981). [R. G. Armstrong] R. G. Armstrong is an American actor, known for his roles in films such as The Hellstrom Chronicle (1971), The Great Bank Robbery (1973), and The Deadly Spawn (1977).",4,SUPPORTS,"David Seltzer, The Hellstrom Chronicle, Harriet Craig, Vincent Sherman",0.07900194111704435
"[Robert Fleischman] Robert Fleischman (born March 11, 1953) is an American musician, songwriter, and record producer. [Jimmy Barnes] James Dixon Swan {'1': "", '2': "", '3': "", '4': ""} (born 28 April 1956), better known as Jimmy Barnes, is a Scottish-Australian rock singer-songwriter. [Wheel in the Sky] It was written and composed by Robert Fleischman, Neal Schon and Diane Valory. [Living Loud (album)] Australian rock singer Jimmy Barnes and Deep Purple guitarist Steve Morse were also part of the project.","🎶 Wheel in the Sky by Journey (1976) was written by Steve Perry and Neal Schon. 🎶 Steve Perry is an American singer-songwriter and musician, best known as the lead vocalist of the rock band Journey. 🎶 Neal Schon is an American guitarist, songwriter, and producer, best known for his work with Journey and Bad Company. [Neal Schon] Neal Schon is an American guitarist, songwriter, and producer, best known for his work with Journey and Bad Company. [Steve Perry] Steve Perry is an American singer-songwriter and musician, best known as the lead vocalist of the rock band Journey.",4,SUPPORTS,"Wheel in the Sky, Jimmy Barnes, Living Loud (album), Robert Fleischman",0.07667220778349355
"[Nate Albert] Nate Albert (born 1970) is an American music executive, songwriter, producer and guitar player. [Nate Albert] He is currently the Executive Vice President of A&R at Capitol Records a division of Universal Music Group. [Rod Stewart] Sir Roderick David ""Rod"" Stewart, {'1': "", '2': "", '3': "", '4': ""} (born 10 January 1945) is a British rock singer and songwriter. [Back to the World (Street Dogs album)] The album was produced by Nate Albert, formerly of The Mighty Mighty Bosstones. [Brian Wilson] After signing with Capitol Records in 1962, Wilson wrote or co-wrote more than two dozen Top 40 hits for the group.","Back to the World is the third studio album by the American punk rock band Street Dogs. It was released on February 26, 2008, through Victory Records. [Street Dogs] The album was produced by Mike Denneen, who is the Executive Vice President of A&R at Victory Records. [Mike Denneen] Mike Denneen is a music industry veteran with over 30 years of experience in A&R, marketing, and artist development. [Victory Records] Victory Records is an independent record label based in Chicago, Illinois, founded in 1998 by Tony Ladesema and Brian Kuzma. [Brian Wilson] Brian Wilson is an American singer-songwriter and producer who is best known for being the leader of the Beach Boys. He signed with Capitol Records in 1962.",4,SUPPORTS,"Brian Wilson, Rod Stewart, Nate Albert, Back to the World (Street Dogs album)",0.1855237743106524
"[Donna Mills] She then starred for three years in the soap opera ""Love is a Many Splendored Thing"" (1967–70), before starring as Tobie Williams, the girlfriend of Clint Eastwood's character in the 1971 cult film ""Play Misty for Me"". [Play Misty for Me] Play Misty for Me is a 1971 American psychological thriller film, directed by and starring Clint Eastwood, in his directorial debut. [Ladies of the House] It stars Florence Henderson, Donna Mills, and Pam Grier. [Letters from Iwo Jima] Letters from Iwo Jima (硫黄島からの手紙 , Iōjima Kara no Tegami ) is a 2006 Japanese-American war film directed and co-produced by Clint Eastwood, starring Ken Watanabe and Kazunari Ninomiya.","[Letters from Iwo Jima] Letters from Iwo Jima is a 2006 American war film directed by Clint Eastwood and co-produced by Steven Spielberg. [Clint Eastwood] Clinton James ""Clint"" Eastwood Jr. is an American actor, director, and producer. [Steven Spielberg] Steven Allan Spielberg is an American filmmaker and actor. [Tobie Williams] Lorna Gayle played the role of Tobie Williams in the 2007 film, Run Fatboy Run.",4,SUPPORTS,"Letters from Iwo Jima, Ladies of the House, Play Misty for Me, Donna Mills",0.11717448656266993
"[The Silent World] The Silent World (French: Le Monde du silence ) is a 1956 French documentary film co-directed by the famed French oceanographer Jacques-Yves Cousteau and a young Louis Malle. [Zeitgeist (film series)] Zeitgeist is a series of three documentary films released between 2007 and 2011 that present a number of conspiracy theories, as well as proposals for broad social and economic changes. [1956 Cannes Film Festival] The Palme d'Or went to ""The Silent World"" by Jacques-Yves Cousteau and Louis Malle. [Shadow (1956 film)] It was entered into the 1956 Cannes Film Festival.","1. [Palme d'Or] The Palme d'Or (French for ""Golden Palm"") is the highest prize awarded at the Cannes Film Festival, given to the best film in the official competition. [Louis Malle] Louis Malle (French: [lwi mald]; born August 28, 1920 in Auvergne, France - died August 23, 1992 in Bazenville, France) was a French film director, screenwriter, and producer. [Shadow] Shadow is a 1956 British drama film directed by John Grierson and starring Stanley Baker, Kathleen Byron, and Robert Morley. [Zeitgeist] Zeitgeist is a 2007 documentary film directed by Peter Joseph, which explores the root causes of the global financial meltdown and the social and political implications of the situation.",4,SUPPORTS,"1956 Cannes Film Festival, Shadow (1956 film), Zeitgeist (film series), The Silent World",0.08951776964180418
"[Kettering University] Kettering University (formerly General Motors Institute of Technology) is a private cooperative education and experiential learning-based university in Flint, Michigan, offering bachelor's and master's degrees in STEM (Science, Technology, Engineering, and Mathematics) and business fields. [University of New Mexico] It is New Mexico's flagship research institution, the largest post-secondary institution in the state in total enrollment across all campuses as of 2012, and one of the state's largest employers. [Ermal C. Fraze] Fraze patented many of his innovations and would go on to obtain a degree at Kettering University. [Lamaar Thomas] He played college football and ran track at New Mexico, after transferring from Ohio State University, where he also participated in track and field.",💡 Ermal C. Fraze graduated from Ohio State University with a degree in mechanical engineering. [Ermal C. Fraze] 🏈 Lamaar Thomas played college football at the University of Texas at Austin. [Lamaar Thomas] Both Ohio State University and the University of Texas at Austin offer post-secondary degrees.,4,SUPPORTS,"Ermal C. Fraze, Lamaar Thomas, Kettering University, University of New Mexico",0.04760453580408816
"[Midnight Oil] By late 1976, Garrett moved to Sydney to complete his law degree, and Farm changed its name to Midnight Oil by drawing the name out of a hat. [Switchfoot] Switchfoot is an American alternative rock band from San Diego, California. [Switchfoot] The band's members are Jon Foreman (lead vocals, guitar), Tim Foreman (bass guitar, backing vocals), Chad Butler (drums, percussion), Jerome Fontamillas (guitar, keyboards, backing vocals), and Drew Shirley (guitar, backing vocals). [Beds Are Burning] ""Beds Are Burning"" is a 1987 song by the Australian rock band Midnight Oil, the first track from their album ""Diesel and Dust"". [Oh! Gravity. Tour] Tour is a 2007 concert tour by the alternative rock band Switchfoot, held in order to promote their sixth studio album, ""Oh!","1. Midnight Oil - ""Beds Are Burning"" (1987) 2. My Chemical Romance - ""I'm Not Okay (Smash into Pieces)"" (2004) 3. Panic! At The Disco - ""I Write Sins Not Tragedies"" (2005) 4. Fall Out Boy - ""Sugar, We're Goin Down"" (2005) 5. Green Day - ""American Idiot"" (2004) 6. Blink-182 - ""Dammit"" (2003) 7. Sum 41 - ""Fat Lip"" (2001) 8. Jimmy Eat World - ""The Middle"" (2001) 9. Weezer - ""Buddy Holly"" (1994) 10. The Offspring - ""Self Esteem"" (1994) 11. R.E.M. - ""Losing My Religion"" (1991) 12. U2 - ""One"" (1992) 13. The Cure - ""Just Like Heaven"" (1987) 14. Depeche Mode - ""Personal Jesus"" (1989) 15. A-ha - ""Take On Me"" (1985) 16. Tears For Fears - ""Shout"" (1984) 17. Simple Minds - ""Don't You (Forget About Me)"" (1985) 18. The Psychedelic Furs - ""Love My Way"" (1981) 19. The Smiths - ""How Soon Is Now?"" (1985) 20. New Order - ""Blue Monday"" (1983) 21. The Jesus and Mary Chain - ""Just Like Honey"" (1985) 22. Echo & The Bunnymen - ""The Killing Moon"" (1984) 23. The Stone Roses - ""I Wanna Be Adored"" (1989) 24. The Happy Mondays - ""Kinky Afro"" (1988)",4,SUPPORTS,"Midnight Oil, Switchfoot, Oh! Gravity. Tour, Beds Are Burning",0.018620626731413806
"[Green on Red] Green on Red was an American rock band, formed in the Tucson, Arizona punk scene, but based for most of its career in Los Angeles, California, where it was loosely associated with the Paisley Underground. [Hollywood Undead] Hollywood Undead is an American rap rock band from Los Angeles, California, formed in 2005. [Gravity Talks] Gravity Talks is the debut album by Green on Red. [Coming Back Down] ""Coming Back Down"" is a song by American rock band Hollywood Undead, the third single from their second full-length album, ""American Tragedy"", and the tenth track on that album.","1. Coming Back Down is a song by the band The Goo Goo Dolls. [The Goo Goo Dolls] The Goo Goo Dolls are an American rock band formed in 1986 in Buffalo, New York. They have released 12 studio albums, including their debut album, Goo, and their breakthrough album, A Boy Named Goo. [Gravity Talks] Gravity Talks is the debut album by the American rock band, The All-American Rejects, released on June 7, 2005. The album was a commercial success and included the hit single, ""Gives You Hell"".",4,SUPPORTS,"Green on Red, Coming Back Down, Gravity Talks, Hollywood Undead",0.19137218191558333
"[Greene–Jones War] The feud took place primarily in the border areas of Hawkins County (formerly part of Sullivan County, North Carolina, one of the earliest Tennessee counties and said to have a large Melungeon population), Washington County, Claiborne County, Hancock County, Tennessee (created when Hawkins County, Tennessee was subdivided), and Lee County, Virginia, not far from Cumberland Gap, the narrow Appalachian Mountain pass sometimes called The Wilderness Road leading into Kentucky. [Wilderness Road] Despite Kentucky Senator Henry Clay's advocacy of this route, early in the 19th century, the northern route was selected for the National Road, connecting near Washington, Pennsylvania into the Ohio Valley of northern Kentucky and Ohio. [Arcadia, Tennessee] Daniel Boone's Wilderness Road ran through this community in 1775. [WKVG] WKVG is a Southern Gospel formatted broadcast radio station licensed to Jenkins, Kentucky, serving Eastern Kentucky and Southwest Virginia.","1775 - Daniel Boone blazed the Wilderness Road, a trail that ran through Arcadia, Tennessee, on his way to the Kentucky territory. [Daniel Boone] Daniel Boone (November 2, 1734 - September 11, 1820) was an American pioneer and frontiersman whose exploits were legendary in his time and have been the subject of much literature, television, and film. [Arcadia, Tennessee] Arcadia is a city in and the county seat of Tippah County, Tennessee, United States. [Green-Jones War] The Green-Jones War was a conflict in the early 1790s between the Chickamauga Cherokee and the Muscogee (Creek) Nation. [National Road] The National Road, also known as the Cumberland Road, was the first federal highway in the United States, authorized by the United States Congress in 1795 and completed in 1811. WKVG is a radio station (105.7 FM) licensed to Jenkins, Tennessee, United States.",4,SUPPORTS,"WKVG, Wilderness Road, Arcadia, Tennessee, Greene–Jones War",0.11463326475337211
"[Burton C. Bell] Burton Christopher Bell (born February 19, 1969) is an American musician and vocalist. [Billy Idol] William Michael Albert Broad (born 30 November 1955), known professionally as Billy Idol, is an English musician, singer, songwriter, and actor. [Ascension of the Watchers] Ascension of The Watchers is a band that was started by Burton C. Bell (Fear Factory, G/Z/R) and John Bechdel (Ministry, Fear Factory, Killing Joke, Prong, Murder, Inc.). [Perri Lister] Lister has sung backing vocals for Visage, and performed in music videos for Duran Duran and Billy Idol, the latter with whom she had a nine-year relationship.","[Perri Lister] Perri Lister is a British singer-songwriter and musician, best known for his 1980s hits, ""When Smokey Sings"" and ""Romeo's Pavement"". [William Michael Albert Broad] William Michael Albert Broad (born November 30, 1947) is an English musician and singer-songwriter, known professionally as Michael Ball. He is known for his powerful and emotive voice, and has had a successful career in musical theatre, performing in shows such as ""The Phantom of the Opera"", ""Les Misérables"", and ""Sunset Boulevard"". [Ascension of The Watchers] ""Ascension of The Watchers"" is a song by the English rock band, The Watchers, released in 1983.",4,SUPPORTS,"Burton C. Bell, Ascension of the Watchers, Billy Idol, Perri Lister",0.1995906163646753
