True Evidence,Generated Evidence,Hops,Label,Topics,bleu_score
"[Glassroth v. Moore] Glassroth v. Moore, CV-01-T-1268-N, 229 F. Supp. [Glassroth v. Moore] 2d 1290 (M.D. Ala. 2002), and its companion case Maddox and Howard v. Moore, CV-01-T-1269-N, concern then-Alabama Supreme Court Chief Justice Roy S. Moore and a stone monument of the Ten Commandments in the rotunda of the Alabama Judicial Building in Montgomery, Alabama. [Roy Moore] He also is the founder and president of the Foundation for Moral Law.","2001 Supreme Court case, McCreary v. ACLU of Kentucky, which involved the display of the Ten Commandments on courthouse walls. [Glassroth v. Moore] Glassroth v. Moore is a 1989 Supreme Court case in which the court ruled that a Ten Commandments monument on the grounds of the Texas State Capitol was unconstitutional. [Foundation of Moral Law] The Foundation of Moral Law is a non-profit organization that seeks to promote the moral and ethical principles of the Bible. [Ten Commandments] The Ten Commandments are a set of moral laws that are central to the Abrahamic religions of Judaism, Christianity, and Islam.",2,SUPPORTS,"Roy Moore, Glassroth v. Moore",0.13209588944492748
"[Jason Pinkston] Jason R. Pinkston (born September 5, 1987) is a former American football offensive guard, who played his entire career for the Cleveland Browns of the National Football League (NFL). [Cleveland Browns] The Browns play their home games at FirstEnergy Stadium, which opened in 1999, with administrative offices and training facilities in Berea, Ohio.","Jason Pinkston (born January 17, 1986) is an American football offensive tackle who is currently a free agent. [FirstEnergy Stadium] FirstEnergy Stadium is a stadium located in Cleveland, Ohio, primarily used for American football games, including those of the Cleveland Browns of the National Football League (NFL).",2,SUPPORTS,"Jason Pinkston, Cleveland Browns",0.2457000890924109
"[Mark Huffam] Mark Huffam is a film and television producer. [Mark Huffam] He was a producer on ""The Martian"", ""Johnny English"", and the television series ""Game of Thrones"". [Johnny English] Johnny English is a 2003 British-American spy comedy film parodying the James Bond secret agent genre infused with comedy similar to Atkinson's Mr. Bean character.","Mark Huffam is a British film producer and executive. [John Cleese] John Cleese (; born 27 September 1939) is a British actor, comedian, screenwriter, and film producer. [A Fish Called Wanda] A Fish Called Wanda is a 1983 British comedy film directed by John Cleese and written by Cleese and Charles Wood.",2,SUPPORTS,"Johnny English, Mark Huffam",0.06940483507281905
"[Oil drop experiment] The oil drop experiment was performed by Robert A. Millikan and Harvey Fletcher in 1909 to measure the elementary electric charge (the charge of the electron). [Robert Andrews Millikan] Robert Andrews Millikan (March 22, 1868 – December 19, 1953) was an American experimental physicist honored with the Nobel Prize for Physics in 1923 for the measurement of the elementary electronic charge and for his work on the photoelectric effect.","[Robert Andrews Millikan] Robert Andrews Millikan (March 22, 1868 – February 3, 1953) was an American physicist and chemist who was awarded the Nobel Prize in Physics in 1923 for his work on the elementary charges of atoms. [Oil drop experiment] The oil drop experiment is a technique used in physics to measure the charge of an electron. The experiment involves suspending a small drop of oil in a suction tube and passing a current through it. The charge of the electron can then be calculated from the motion of the oil droplet.",2,SUPPORTS,"Oil drop experiment, Robert Andrews Millikan",0.3711927286290936
"[North Koolaupoko, Hawaii] North Koʻ olaupoko is an area in the City & County of Honolulu, Hawaii, United States, on the island of Oʻ ahu. [Kaneohe, Hawaii] According to an ancient Hawaiian story a local woman compared her husband's cruelty to the sharp edge of cutting bamboo; thus the place was named Kāneʻ ohe or ""Bamboo man"".","[Washington Dulles International Airport] Washington Dulles International Airport (IATA: IAD, ICAO: KIAD, FAA: DUL) is an international airport located in Loudoun County, Virginia, United States. [Baltimore–Washington metropolitan area] The Baltimore–Washington metropolitan area, also known as the Baltimore–Washington, D.C. metropolitan area or the D.C. Metro, is the 24th largest metropolitan area in the United States, consisting of parts of Maryland, Virginia, and the District of Columbia.",2,SUPPORTS,"North Koolaupoko, Hawaii, Kaneohe, Hawaii",2.1090413895571634e-78
"[Recovery Child] Recovery Child is a four-piece alternative rock band from Toronto, Ontario. [Siouxsie and the Banshees] Siouxsie and the Banshees were an English rock band, formed in London in 1976 by vocalist Siouxsie Sioux and bass guitarist Steven Severin.","[Siouxsie and the Banshees] Siouxsie and the Banshees were a British rock band formed in London in 1976 by Siouxsie Sioux and Steven Severin. [Recovery Child] Recovery Child is a British rock band from London, formed in 2006 by Jonny Quirk and Rob Mounsey.",2,SUPPORTS,"Siouxsie and the Banshees, Recovery Child",0.5185061391359318
"[Fusaro Lake] It is about 0.5 mi from Baia, and about 1 mi south of the acropolis of Cumae. [Baiae] Baiae (Italian: ""Baia"" ; Neapolitan: ""Baia"" ) was an ancient Roman town situated on the northwest shore of the Gulf of Naples, and now in the ""comune"" of Bacoli.",The town of Bacoli is located near Fusaro Lake. [Bacoli] Bacoli is a commune in the province of Naples in the Campania region of Italy. [Fusaro Lake] Fusaro Lake is a lake located in the Campania region of Italy.,2,SUPPORTS,"Fusaro Lake, Baiae",0.0602615468609822
"[Tribometer] A tribometer is an instrument that measures tribological quantities, such as coefficient of friction, friction force, and wear volume, between two surfaces in contact. [Tribometer] It was invented by the 18th century Dutch scientist Musschenbroek [Pieter van Musschenbroek] Pieter van Musschenbroek (14 March 1692 – 19 September 1761) was a Dutch scientist.",[Tribometer] Tribometer is a Dutch invention. [Dutch] The Dutch are a nation and ethnic group originating from the Northern and Eastern Netherlands and the present-day Belgian region of Flanders. [Tribometer] The Tribometer was invented by Professor Jaap E. Hammar of the Delft University of Technology in the Netherlands.,2,SUPPORTS,"Tribometer, Pieter van Musschenbroek",0.08111678638556648
"[Safelight (film)] Safelight is a 2015 American drama film, written and directed by Tony Aloupis, and starring Juno Temple, Evan Peters, Kevin Alejandro, Jason Beghe, Ariel Winter, and Christine Lahti. [Kevin Alejandro] Kevin Michael Alejandro (born April 7, 1976) is an American actor.","Kevin Alejandro is an American actor known for his roles in the television series, Arrow, and Supergirl. [Tony Aloupis] Tony Aloupis is an American film director, writer, and producer, known for his work in the horror genre. [2015 American drama film] There is no record of a 2015 American drama film written and directed by Tony Aloupis, or of Kevin Alejandro being part of its cast.",2,SUPPORTS,"Safelight (film), Kevin Alejandro",0.18700496812531206
"[Holdout (gambling)] In gambling jargon, a holdout is any of numerous accessories used by cheats to help them ""hold-out"" a card (or cards) during a card game. [Cheating] Cheating is the receiving of a reward for ability or finding an easy way out of an unpleasant situation by dishonest means.","In the 2014 film ""The Giver"", the main character Jonas is given a holdout by his mentor, Chief Elder. [The Giver] The Giver (2014) is a science fiction drama film directed by Phillip Noel-Baker and based on the 1999 novel of the same name by Lois Lowry. [Holdout (The Giver)] In the film, Jonas is tasked with receiving memories from the community's elders, but he soon discovers that the memories are actually painful and disturbing experiences that have been suppressed by the community. [The Giver] The holdout is a device used by Chief Elder to give Jonas the memories, allowing him to understand the true nature of the community. [Chief Elder] Chief Elder (played by Meryl Streep) is a wise and compassionate leader who has been part of the community her entire life. [The Giver] The film was a commercial and critical success, and it has been praised for its thought-provoking themes and well-developed characters. [The Giver] The holdout is a key element in the film, as it represents the power of knowledge and the importance of understanding the past in order to move forward.",2,SUPPORTS,"Holdout (gambling), Cheating",1.0205229499990424e-78
"[Brooklyn Decker] Brooklyn Danielle Decker Roddick (born April 12, 1987) is an American fashion model and actress best known for her appearances in the ""Sports Illustrated Swimsuit Issue"", including the cover of the 2010 issue. [Andy Roddick] Andrew Stephen Roddick (born August 30, 1982) is an American former professional tennis player from the US.","Brooklyn Decker was born on April 12, 1987. [Andy Roddick] Andrew Stephen Roddick (born August 30, 1982) is an American former professional tennis player from the US.",2,SUPPORTS,"Andy Roddick, Brooklyn Decker",0.31429345983476664
"[Diego Tonetto] Diego Rubén Tonetto (born 5 December 1988) is an Argentine professional footballer who plays for Instituto Atlético Central Córdoba as a left winger. [Italian nationality law] Italian nationality law is the law of Italy governing the acquisition, transmission and loss of Italian citizenship.","[Diego Tonetto] Diego Tonetto (born March 24, 1988) is an Argentine professional tennis player. [Italian nationality law] The Italian nationality law (Italian: Legge italiana sui confermati) is the set of laws and regulations that determine the acquisition, loss, and revocation of Italian citizenship.",2,SUPPORTS,"Diego Tonetto, Italian nationality law",0.3360900161340426
"[Al Shearer] Al Shearer (born August 14, 1977) is an American actor. [Al Shearer] He portrayed Nevil Shed in the 2006 Disney blockbuster ""Glory Road (film)"", produced by Jerry Bruckheimer. [Glory Road (film)] Glory Road is a 2006 American sports drama film directed by James Gartner, based on a true story surrounding the events leading to the 1966 NCAA University Division Basketball Championship (the historic name for what is now known as the NCAA Division I Men's Basketball Tournament).","[Al Shearer] Al Shearer (born April 1, 1951) is a former American professional basketball player in the National Basketball Association (NBA). [Nevil Shed] Nevil Shed (real name: Louisville Latimore) was a college basketball player for the University of Louisville. [1966 NCAA University Division Basketball Championship] The 1966 NCAA University Division Basketball Championship was won by Texas Western College, coached by Don Haskins, who started five African-American players.",2,SUPPORTS,"Al Shearer, Glory Road (film)",0.17070179709678068
