True Evidence,Generated Evidence,Hops,Label,Topics,bleu_score
"[Alexander Kluge] Alexander Kluge (born 14 February 1932) is a German author, philosopher, academic and film director. [Sidney Salkow] Sidney Salkow (June 16, 1911 – October 18, 2000) was an American film director (more than 50 motion pictures), screenwriter, and television director. [Yesterday Girl] Yesterday Girl (German: Abschied von gestern, ""Farewell to Yesterday"") is a 1966 New German Cinema film directed and written by Alexander Kluge. [Eva Maria Meineke] She appeared in more than one hundred films from 1942 to 2008, including ""Yesterday Girl"" and ""Something for Everyone"".","1. [Eva Maria Meineke] Eva Maria Meineke (February 20, 1893 – March 12, 1975) was an American actress who appeared in more than 30 films between 1915 and 1943. [Sidney Salkow] Sidney Salkow (February 18, 1896 – March 12, 1975) was an American film director, producer, and screenwriter. [The Great Gatsby (1949 film)] The Great Gatsby is a 1949 American drama film directed by Elliott Nugent and written by Garson Kanin, based on the 1925 novel of the same name by F. Scott Fitzgerald. [The Great Gatsby (1949 film)] F. Scott Fitzgerald wrote the novel The Great Gatsby, not the author of the claim.",4,SUPPORTS,"Sidney Salkow, Alexander Kluge, Eva Maria Meineke, Yesterday Girl",0.18233760265079962
"[Woodstock (film)] Woodstock is a 1970 documentary film of the watershed counterculture Woodstock Festival which took place in August 1969 near Bethel, New York. [American Dream (film)] American Dream is a 1990 ""cinéma vérité"" documentary film directed by Barbara Kopple and co-directed by Cathy Caplan, Thomas Haneke, and Lawrence Silk. [Michael Wadleigh] Michael Wadleigh, also known as Michael Wadley (born September 24, 1942 in Akron, Ohio), is an American film director and cinematographer renowned for his groundbreaking documentary of the 1969 Woodstock Festival, ""Woodstock"". [Harlan County, USA] Directed and produced by Barbara Kopple, who has long been an advocate of workers' rights, ""Harlan County, U.S.A."" is less ambivalent in its attitude toward unions than her later ""American Dream"", the account of the Hormel Foods strike in Austin, Minnesota in 1985-86.","[Harlan County, USA] Harlan County, USA is a 1970 American documentary film directed by Barbara Kopple and produced by David Wolff. [Michael Wadleigh] Michael Wadleigh (born 1940) is an American film director, producer, and screenwriter, best known for directing the documentary film Woodstock (1970). [Barbara Kopple] Barbara Kopple (born September 2, 1946) is an American documentary filmmaker and director, known for her work on social justice issues, particularly in the areas of labor, environment, and human rights. [Harlan County, USA] The documentary explores the coal miners strike in Harlan County, Kentucky, and the struggles of the miners and their families. [Woodstock] Woodstock is a 1970 documentary film directed by Michael Wadleigh and produced by Joel Goodman. The film covers the three-day Woodstock Music & Art Fair, held in August 1969 on a dairy farm in New York.",4,SUPPORTS,"Harlan County, USA, Michael Wadleigh, American Dream (film), Woodstock (film)",0.22866107427314694
"[Marcia Wallace] She is perhaps best known for her roles as receptionist Carol Kester on the 1970s sitcom ""The Bob Newhart Show"", and as the voice of elementary school teacher Edna Krabappel on the animated series ""The Simpsons"", for which she won an Emmy in 1992. [Edna Krabappel] She is the teacher of Bart Simpson's 4th grade class at Springfield Elementary School, and Ned Flanders's wife in later seasons. [The Simpsons Movie] The film was directed by David Silverman, and stars the regular television cast of Dan Castellaneta, Julie Kavner, Nancy Cartwright, Yeardley Smith, Hank Azaria, Harry Shearer, Tress MacNeille, Pamela Hayden, Marcia Wallace, Maggie Roswell and Russi Taylor, along with Tom Hanks, Green Day and Albert Brooks. [Lance Kramer] He was as an additional sequence director for ""The Simpsons Movie"".","[Lance Kramer] Lance Kramer (born 1960) is an American animator, storyboard artist, and director. [The Simpsons] The Simpsons is an American animated sitcom created by Matt Groening for the Fox Broadcasting Company. [The Simpsons Movie] The Simpsons Movie is a 2007 animated comedy film directed by David Silverman and produced by 20th Century Fox Animation. [The Lion King] The Lion King is a 1994 American animated film produced by Walt Disney Feature Animation. [The Lion King (1994)] The film was directed by Roger Allers and Bob Wickmans, and produced by Don Hahn. [The Lion King (1994)] The film features the voice acting of James Earl Jones, Jeremy Irons, John Kani, and Moira Kelly. [The Lion King (1994)] Lance Kramer was an additional sequence director for the film.",4,SUPPORTS,"Lance Kramer, Edna Krabappel, Marcia Wallace, The Simpsons Movie",0.14450888439147846
"[Arturo Ripstein] Arturo Ripstein y Rosen (born December 13, 1943) is a Mexican film director. [Bahman Ghobadi] He was born on February 1, 1969 in Baneh, Kurdistan province. [Tiempo de morir] Tiempo de Morir (Time to Die) is a 1966 Mexican Western film directed by Arturo Ripstein and starring Marga López and Jorge Martínez de Hoyos. [Marooned in Iraq] Marooned in Iraq (Persian: گم‌گشتگی در عراق/Gomgashtei dar Aragh‎ ‎ , and also known as ""Songs of My Motherland"" Persian: آوازهای سرزمین مادری‌ام‎ ‎ ) is a 2002 Iranian (Kurdish/Persian) film directed by Bahman Ghobadi and produced in Iran.",[Tiempo de morir] Tiempo de Morir is a 1951 Mexican drama film directed by Ismael Rodríguez. [Marooned in Iraq] Marooned in Iraq is a 2002 American drama film directed by Billy Ray. [United States] The United States is a country located in North America.,4,SUPPORTS,"Bahman Ghobadi, Tiempo de morir, Marooned in Iraq, Arturo Ripstein",0.10046413125529671
"[The Jungle Book (1967 film)] The Jungle Book is a 1967 American animated musical adventure film produced by Walt Disney Productions. [The Jungle Book (1967 film)] The plot follows Mowgli, a feral child raised in the Indian jungle by wolves, as his friends Bagheera the panther and Baloo the bear try to convince him to leave the jungle before the evil tiger Shere Khan arrives. [The Lone Ranger (2013 film)] The Lone Ranger is a 2013 American western action film directed by Gore Verbinski from a screenplay written by Justin Haythe, Ted Elliott and Terry Rossio. [The Lone Ranger (2013 film)] Based on the radio series of the same name, the film stars Johnny Depp as Tonto, the narrator of the events, and Armie Hammer as John Reid, the Lone Ranger. [The Lone Ranger (2013 film)] It relates Tonto's memories of the duo's earliest efforts to subdue local villainy and bring justice to the American Old West. [The Lone Ranger (2013 film)] William Fichtner, Barry Pepper, Ruth Wilson, James Badge Dale, Tom Wilkinson and Helena Bonham Carter also are featured in supporting roles. [The Lone Ranger (2013 film)] It is the first theatrical film featuring the Lone Ranger and Tonto characters in more than 32 years. [Phil Harris] He played Baloo the bear in ""The Jungle Book"" (1967), Thomas O'Malley in ""The Aristocats"" (1970), and Little John in ""Robin Hood"" (1973). [The Wheeler Dealers] The Wheeler Dealers (a.k.a. Separate Beds in the UK) is a 1963 romantic comedy film from MGM, produced by Martin Ransohoff, directed by Arthur Hiller, that stars James Garner and Lee Remick and features Phil Harris, Chill Wills, Jim Backus and Patricia Crowley.","1. The film in which a comedian voices Baloo the bear stars more animals than The Lone Ranger. 2. The comedian also appeared in The Wheeler Dealers. CLAIM: The film in which a comedian voices Baloo the bear stars more animals than The Lone Ranger. EVIDENCE: The Jungle Book (2016) features Mowgli, Baloo, Shere Khan, and Bhoot, while The Lone Ranger (2013) features Tonto, Butch Cavootee, and an unnamed horse. Therefore, The Jungle Book stars more animals than The Lone Ranger. CLAIM: The comedian who voices Baloo the bear also appeared in The Wheeler Dealers. EVIDENCE: 1. The comedian who voices Baloo the bear also appeared in The Wheeler Dealers. CLAIM: The comedian who voices Baloo the bear also appeared in The Lone Ranger. EVIDENCE: 1. The comedian who voices Baloo the bear also appeared in The Wheeler Dealers. 2. The comedian also voices Baloo the bear in The Jungle Book. Therefore, the comedian who voices Baloo the bear also appeared in The Lone Ranger.",4,SUPPORTS,"The Jungle Book (1967 film), The Wheeler Dealers, The Lone Ranger (2013 film), Phil Harris",0.056694488458143344
"[Guy Davis (comics)] He is best known for his collaborations with director Guillermo del Toro, including the films ""Pacific Rim"" and ""Crimson Peak"". [Crimson Peak] Crimson Peak is a 2015 American gothic romance film directed, co-produced and co-written by Guillermo del Toro, co-produced by Callum Greene, Jon Jashni and Thomas Tull and co-written by Matthew Robbins. [Burn Gorman] He is known for his roles as Dr. Owen Harper in the BBC series ""Torchwood"" (2006–08), Karl Tanner in the HBO series ""Game of Thrones"" (2013–14), Phillip Stryver in ""The Dark Knight Rises"" (2012), Dr. Hermann Gottlieb in ""Pacific Rim"" (2013), Major Edmund Hewlett in the AMC series """" (2014), and Mr. Holly in ""Crimson Peak"" (2015). [The Hobbit: The Battle of the Five Armies] The Hobbit: The Battle of the Five Armies is a 2014 epic high fantasy action film directed by Peter Jackson and written by Jackson, Fran Walsh, Philippa Boyens, and Guillermo del Toro.","[Burn Gorman] Burn Gorman is a Welsh actor, known for his roles in the films, The Dark Knight (2008), Inception (2010), and Pacific Rim (2013). [Mr. Holly] Mr. Holly is a fictional character in the 2015 American gothic romance film, ""The Man Who Killed Don Quixote"". The film was directed by Terry Gilliam and co-written by Gilliam and Michael Green. [The Hobbit: The Battle of the Five Armies] Peter Jackson directed the film, which was released in 2014. [Pacific Rim] Guillermo del Toro directed the film, which was released in 2013.",4,SUPPORTS,"Burn Gorman, Crimson Peak, Guy Davis (comics), The Hobbit: The Battle of the Five Armies",0.13255685578214774
"[Courtney Love] Courtney Michelle Love (born Courtney Michelle Harrison; July 9, 1964) is an American singer, songwriter, actress, and visual artist. [Courtney Love] She rose to prominence as the frontwoman of the alternative rock band Hole, which she formed in 1989. [The Wolfhounds] The Wolfhounds are an indie pop/noise pop band formed in Romford, UK in 1985 by Dave Callahan, Paul Clark, Andy Golding, Andy Bolton and Frank Stebbing, and originally active until 1990. [Feeling Minnesota] Feeling Minnesota is a 1996 American crime drama comedy film, written and directed by Steven Baigelman, starring Keanu Reeves, Vincent D'Onofrio, Cameron Diaz, Tuesday Weld, Dan Aykroyd, Delroy Lindo and Courtney Love. [Jill Emery] She's best known for having been the original bassist of alternative band Hole.","[Wolfhounds] Wolfhounds is a 1995 British comedy-drama film directed by Jeff Burr, written by Peter M. Warr and starring David Arquette, Diane Fratantoni, Tim Abell, and Jillian Kcatp. [Jill Emery] Jill Emery (born September 18, 1972 in Los Angeles, California, USA) is an American actress, known for her roles in the films Feeling Minnesota (1996), and The Last Time I Saw Paris (1993). [Feeling Minnesota] Feeling Minnesota is a 1996 American comedy-drama film directed by Steven R. Monroe, written by Ronald C. Garcia and starring Winona Ryder, Jill Emery, Ethan Embry, and John Doe.",4,SUPPORTS,"Jill Emery, The Wolfhounds, Feeling Minnesota, Courtney Love",0.1374506230962598
"[Bruce Dayton] Dayton was the last surviving of member of the five Dayton brothers – all grandsons of George Dayton, the founder of The Dayton Company – who expanded their grandfather's Dayton's department store in downtown Minneapolis from a single location into the national Target Corporation, one of the largest retail store chains in the United States. [Bruce Dayton] Dayton served as the chief executive officer (CEO) of the Dayton Hudson Corporation, the company now known as the Target Corporation, before becoming the chairman of Dayton Hudson from 1970 to 1977. [George Dayton] George Draper Dayton (March 6, 1857 – February 18, 1938) was an American businessman and philanthropist, most famous for being the founder of Dayton's department store, which later became Target Corporation. [B. Dalton] B. Dalton Bookseller (often called B. Dalton or B. Dalton's) was an American retail bookstore chain founded in 1966 by Bruce Dayton, a member of the same family that operated the Dayton's department store chain. [Skyline Mall] Other major chain tenants that formerly operated at the mall included Dress Barn and B. Dalton.","1. [Target Corporation] Target Corporation (formerly the Dayton-Hudson Corporation) is an American retailing company that was founded by George Dayton in 1902. [Barnes & Noble] Barnes & Noble, Inc. is an American bookseller that was founded in 1971 by Charles M. Cohen. [Skyline Mall] Skyline Mall is a shopping mall located in Renton, Washington, United States.",4,SUPPORTS,"George Dayton, B. Dalton, Skyline Mall, Bruce Dayton",0.016179803711253535
"[Xingcheng] Xingcheng (), former name Ningyuan (宁远), is a county-level city of southwest Liaoning province, China, with a population of approximately 140,000 urban inhabitants, and is located on the Liaodong Bay, i.e. the northern coast of the Bohai Sea. [Linzhou, Henan] It covers an area of 2046 square kilometers and has a population of about one million. [Liaoning Finance and Trade College] Liaoning Finance and Trade College (), formerly known as Shenyang Shifan University Bohai College, is a small, partially walled private undergraduate college located on the Liaodong Bay of the Bohai coast in Xingcheng, southwest of Huludao in Liaoning province on the east coast of China. [Wan Da] He was born in Linzhou, Henan.","[Wan Da] Wan Da (Chinese: 完达; pinyin: Wán Dà) (1913 – 1984) was a Chinese politician and statesman from Shandong Province, who served as the Vice Premier of the People's Republic of China from 1954 to 1972. [Liaoning Finance and Trade College] Liaoning Finance and Trade College (Chinese: 辽宁财经管理学院; pinyin: Liáo Níng Cái Jīng Màn Bùng Yóu) is a public higher education institution located in Dalian, Liaoning Province, China.",4,SUPPORTS,"Wan Da, Linzhou, Henan, Liaoning Finance and Trade College, Xingcheng",0.1336845056801534
"[101 Dalmatians (1996 film)] 101 Dalmatians is a 1996 American live-action comedy adventure film based on Walt Disney's animated 1961 movie adaptation of Dodie Smith's 1956 novel ""The Hundred and One Dalmatians."" [G-Force (film)] G-Force is a 2009 American family comedy adventure film produced by Walt Disney Pictures and Jerry Bruckheimer Films. [Cruella de Vil] Cruella de Vil (spelled de Vil in the novel, spelled De Vil by Disney) is a character who appeared in Dodie Smith's 1956 novel ""The Hundred and One Dalmatians"", Disney's animated film adaptations ""101 Dalmatians"" and """", and Disney's live-action film adaptations ""101 Dalmatians"" and ""102 Dalmatians"" as the main antagonist. [Hoyt Yeatman] He made his directorial debut with the film ""G-Force"".","1. The Disney animated film with the character Cruella de Vil is a family comedy adventure movie. [Cruella de Vil] Cruella de Vil is a fictional character from the Disney universe, created by Ron Duwell and introduced in 1961. [2009 film] The 2009 film is an American family comedy adventure movie. [Hoyt Yeatman] Hoyt Yeatman (born July 24, 1964) is an American actor, comedian, and writer, best known for his role as King Goofy in the 2009 film.",4,SUPPORTS,"G-Force (film), 101 Dalmatians (1996 film), Cruella de Vil, Hoyt Yeatman",0.11222713516259328
"[Kwahu East District] The Kwahu East District is one of the twenty-one (21) districts of the Eastern Region of south Ghana. [Kwahu East District] The capital is Abetifi. [Abetifi] Abetifi is a small town in south Ghana and is the capital of Kwahu East district, a district in the Eastern Region of south Ghana. [Pepease] Pepease is a village in the Kwahu East district, a district in the Eastern Region of south Ghana. [Presbyterian University College] The Presbyterian University College, Ghana is a partially private & public university located at Abetifi-Kwahu in the Eastern Region of Ghana.","[Presbyterian University College] Presbyterian University College (PUC) is a private Christian university located in Oyarifa, near Kumasi in the Ashanti Region of Ghana. [Pepease] Pepease is a village in the Upper East Region of Ghana. It is located in the Bolgatanga District and has a population of around 500 people.",4,SUPPORTS,"Abetifi, Pepease, Presbyterian University College, Kwahu East District",0.13585343983174789
"[Fences (play)] Fences is a 1985 play by American playwright August Wilson. [August Wilson] August Wilson (April 27, 1945 – October 2, 2005) was an American playwright whose work included a series of ten plays, ""The Pittsburgh Cycle"", for which he received two Pulitzer Prizes for Drama. [Robert Gossett] He went on to act in the Broadway production of Lloyd Richard's ""Fences"", Hal Scott's ""A Raisin in the Sun"" and Donald McKayle's ""The Last Minstrel Show"". [Russell Taylor (The Closer)] Assistant Chief Russell Taylor was a fictional character featured in TNT's ""The Closer"", portrayed by Robert Gossett.","[Kevin Spacey] Kevin Spacey (born June 26, 1950) is an American actor, director, and producer. [The Closer] The Closer is a 2005–2014 American television drama series created by James D. Parriott and produced by Warner Bros. Television. [Russell Taylor] Russell Taylor (1920 – 2005) was an American playwright, actor, and screenwriter. He was born in Oklahoma City, Oklahoma. [The Closer] Kevin Spacey portrayed the character of Detective Russell Taylor in the series.",4,SUPPORTS,"August Wilson, Russell Taylor (The Closer), Robert Gossett, Fences (play)",0.08755411253002603
"[Josie and the Pussycats (film)] The film is about a young all-female band which signs a record contract with a New York City record label, only to discover that the company does not have the musicians' best interests at heart. [Rosario Dawson] She made her film debut in the 1995 teen drama ""Kids"". [Rachael Leigh Cook] Rachael Leigh Cook (born October 4, 1979) is an American actress, model, voice artist, and producer, who is best known for her starring role in films ""She's All That"" (1999), ""Josie and the Pussycats"" (2001), and the television series ""Into the West"" and ""Perception"", as well as being the voice behind various characters in ""Robot Chicken"" and Tifa Lockhart in the English version of """". [Studio One Eighty Nine] Studio One Eighty Nine co-founders, Hollywood actress Rosario Dawson and former Bottega Veneta communications executive Abrima Erwiah, created Fashion Rising in 2013 in honor of V-Day Movement’s One Billion Rising campaign.","[Rachael Leigh Cook] Rachael Leigh Cook (born April 4, 1979) is a Canadian actress, voice actress, and model. [Kids (1995 film)] Kids is a 1995 American drama film directed by Larry Clark, starring Leelee Sobieski, Joshua Jackson, and Robert J. Bowman. [Studio One Eighty Nine] Studio One Eighty Nine is a production company founded by actresses Tinuccie Brown and Rachel True in 1997.",4,SUPPORTS,"Rachael Leigh Cook, Josie and the Pussycats (film), Rosario Dawson, Studio One Eighty Nine",0.07877799622610933
"[Vincent Sherman] His movies include ""Mr. Skeffington"" (1944), ""Nora Prentiss"" (1947), and ""The Young Philadelphians"" (1959). [David Seltzer] David Seltzer (born 1940) is an American screenwriter, producer and director, perhaps best known for writing the screenplays for ""The Omen"" (1976) and ""Bird on a Wire"" (1990). [David Seltzer] As writer-director, Seltzer's credits include the 1986 teen tragi-comedy ""Lucas"" starring Corey Haim, Charlie Sheen and Winona Ryder, the 1988 comedy ""Punchline"" starring Sally Field and Tom Hanks, and 1992's ""Shining Through"" starring Melanie Griffith and Michael Douglas. [Harriet Craig] The film was directed by Vincent Sherman, produced by William Dozier, and distributed by Columbia Pictures. [The Hellstrom Chronicle] It was conceived and produced by David L. Wolper, directed by Walon Green and written by David Seltzer, who earned a Writers Guild of America Award nomination for his screenplay.","[The Hellstrom Chronicle] The Hellstrom Chronicle is a 1971 American horror film directed by Samuel Fuller, written by Fuller and based on the book of the same name by Waldemar Young. [Harriet Craig] Harriet Craig (1935) is a 1935 American drama film directed by George B. Seitz and starring Joan Crawford, Robert Young, and Bette Davis. [Samuel Fuller] Samuel Fuller (July 12, 1912 – August 26, 1997) was an American film director, screenwriter, and producer, known for his gritty, socially conscious films. [Joan Crawford] Joan Crawford (March 23, 1904 – July 10, 1977) was an American film and stage actress known for her roles in MGM films such as Grand Hotel (1932), Sadie McKee (1934), and The Women (1939).",4,SUPPORTS,"Harriet Craig, David Seltzer, Vincent Sherman, The Hellstrom Chronicle",0.07831585650370011
"[Robert Fleischman] Robert Fleischman (born March 11, 1953) is an American musician, songwriter, and record producer. [Jimmy Barnes] James Dixon Swan {'1': "", '2': "", '3': "", '4': ""} (born 28 April 1956), better known as Jimmy Barnes, is a Scottish-Australian rock singer-songwriter. [Wheel in the Sky] It was written and composed by Robert Fleischman, Neal Schon and Diane Valory. [Living Loud (album)] Australian rock singer Jimmy Barnes and Deep Purple guitarist Steve Morse were also part of the project.","1. Steve Perry is an American singer and songwriter. [Living Loud (album)] Living Loud is the fifth studio album by American rock band Journey, released in 1993. [Wheel in the Sky] ""Wheel in the Sky"" is a song by Journey, written by Steve Perry and Neal Schon, and released on the album Escape in 1983. [Steve Perry] Steve Perry (born January 20, 1949) is an American singer, songwriter, and record producer. He was the lead vocalist of the rock band Journey from 1977 to 1998. [Neal Schon] Neal Schon (born August 27, 1950) is an American guitarist, songwriter, and producer, best known for his work with the rock band Journey.",4,SUPPORTS,"Wheel in the Sky, Robert Fleischman, Living Loud (album), Jimmy Barnes",0.18305221659679963
"[Nate Albert] Nate Albert (born 1970) is an American music executive, songwriter, producer and guitar player. [Nate Albert] He is currently the Executive Vice President of A&R at Capitol Records a division of Universal Music Group. [Rod Stewart] Sir Roderick David ""Rod"" Stewart, {'1': "", '2': "", '3': "", '4': ""} (born 10 January 1945) is a British rock singer and songwriter. [Back to the World (Street Dogs album)] The album was produced by Nate Albert, formerly of The Mighty Mighty Bosstones. [Brian Wilson] After signing with Capitol Records in 1962, Wilson wrote or co-wrote more than two dozen Top 40 hits for the group.","[Back to the World] Back to the World is the third studio album by the American rock band Street Dogs, released in 2008 through Victory Records. [Street Dogs] Street Dogs is an American punk rock band from Boston, Massachusetts, formed in 2000. [Brian Wilson] Brian Wilson (born June 20, 1942) is an American singer, songwriter, and record producer who is best known for being the co-founder and principal songwriter of the Beach Boys. [Victory Records] Victory Records is an independent record label based in Chicago, Illinois, founded in 1998 by Nick Wade.",4,SUPPORTS,"Back to the World (Street Dogs album), Rod Stewart, Brian Wilson, Nate Albert",0.09253712995954175
"[Donna Mills] She then starred for three years in the soap opera ""Love is a Many Splendored Thing"" (1967–70), before starring as Tobie Williams, the girlfriend of Clint Eastwood's character in the 1971 cult film ""Play Misty for Me"". [Play Misty for Me] Play Misty for Me is a 1971 American psychological thriller film, directed by and starring Clint Eastwood, in his directorial debut. [Ladies of the House] It stars Florence Henderson, Donna Mills, and Pam Grier. [Letters from Iwo Jima] Letters from Iwo Jima (硫黄島からの手紙 , Iōjima Kara no Tegami ) is a 2006 Japanese-American war film directed and co-produced by Clint Eastwood, starring Ken Watanabe and Kazunari Ninomiya.","[Kimberly Elise] Kimberly Elise (born April 7, 1967) is an American actress, singer, and director. [Letters from Iwo Jima] Letters from Iwo Jima is a 2006 American war drama film directed by Clint Eastwood and written by Bruce Robinson. [Ladies of the House] Ladies of the House is a 2005 independent drama film directed by Darnell Martin and starring Kimberly Elise, Sharon Leal, and Jill Scott.",4,SUPPORTS,"Letters from Iwo Jima, Donna Mills, Ladies of the House, Play Misty for Me",0.1426961058566496
"[The Silent World] The Silent World (French: Le Monde du silence ) is a 1956 French documentary film co-directed by the famed French oceanographer Jacques-Yves Cousteau and a young Louis Malle. [Zeitgeist (film series)] Zeitgeist is a series of three documentary films released between 2007 and 2011 that present a number of conspiracy theories, as well as proposals for broad social and economic changes. [1956 Cannes Film Festival] The Palme d'Or went to ""The Silent World"" by Jacques-Yves Cousteau and Louis Malle. [Shadow (1956 film)] It was entered into the 1956 Cannes Film Festival.","[Palme d'Or] The Palme d'Or (French for ""Golden Palm"") is the highest prize awarded at the Cannes Film Festival, given annually to the best film in the festival's official selection. [Louis Malle] Louis Malle (French: [lwi mal] ; 26 July 1920 – 23 November 1991) was a French film director, screenwriter, and producer who was a major figure in French cinema. [Shadow] Shadow (French: [ʃaˈdo]) is a 1956 French drama film directed by Louis Malle, starring Mylène Farmer and Michel Piccoli. [Zeitgeist] Zeitgeist is a 2007 documentary film directed by Peter Joseph, which explores the nature of the global financial crisis and the cultural and societal changes that are occurring as a result. [Louis Malle] Malle won the Palme d'Or for Zazie in 1969. [Louis Malle] Malle also won the Best Director award at the 1964 Cannes Film Festival for his film Viva Maria!. [Zeitgeist] Zeitgeist was nominated for the Grand Jury Prize at the 2007 Sundance Film Festival.",4,SUPPORTS,"1956 Cannes Film Festival, Zeitgeist (film series), Shadow (1956 film), The Silent World",0.08823130040090593
"[Kettering University] Kettering University (formerly General Motors Institute of Technology) is a private cooperative education and experiential learning-based university in Flint, Michigan, offering bachelor's and master's degrees in STEM (Science, Technology, Engineering, and Mathematics) and business fields. [University of New Mexico] It is New Mexico's flagship research institution, the largest post-secondary institution in the state in total enrollment across all campuses as of 2012, and one of the state's largest employers. [Ermal C. Fraze] Fraze patented many of his innovations and would go on to obtain a degree at Kettering University. [Lamaar Thomas] He played college football and ran track at New Mexico, after transferring from Ohio State University, where he also participated in track and field.","Ermal C. Fraze graduated from Tri-State College. [Ermal C. Fraze] Ermal C. Fraze (February 12, 1916 – March 17, 2001) was an American inventor, entrepreneur, and businessman. [Lamaar Thomas] Lamaar Thomas (born December 18, 1992) is an American football wide receiver who played college football at the University of Texas. [Tri-State College] Tri-State College is a private college located in Indiana, Pennsylvania. [University of Texas] The University of Texas at Austin is a public research university located in Austin, Texas.",4,SUPPORTS,"University of New Mexico, Lamaar Thomas, Ermal C. Fraze, Kettering University",0.10320171014994171
"[Midnight Oil] By late 1976, Garrett moved to Sydney to complete his law degree, and Farm changed its name to Midnight Oil by drawing the name out of a hat. [Switchfoot] Switchfoot is an American alternative rock band from San Diego, California. [Switchfoot] The band's members are Jon Foreman (lead vocals, guitar), Tim Foreman (bass guitar, backing vocals), Chad Butler (drums, percussion), Jerome Fontamillas (guitar, keyboards, backing vocals), and Drew Shirley (guitar, backing vocals). [Beds Are Burning] ""Beds Are Burning"" is a 1987 song by the Australian rock band Midnight Oil, the first track from their album ""Diesel and Dust"". [Oh! Gravity. Tour] Tour is a 2007 concert tour by the alternative rock band Switchfoot, held in order to promote their sixth studio album, ""Oh!","[Midnight Oil] Midnight Oil is an Australian rock band from Sydney, formed in 1972. [Beds Are Burning] ""Beds Are Burning"" is a song by the Australian rock band Midnight Oil, released in 1987. [Oh! Gravity. Tour] The Oh! Gravity. Tour was a concert tour by the American indie rock band The Decemberists, that took place in 2007.",4,SUPPORTS,"Switchfoot, Oh! Gravity. Tour, Midnight Oil, Beds Are Burning",0.1303582668173386
"[Green on Red] Green on Red was an American rock band, formed in the Tucson, Arizona punk scene, but based for most of its career in Los Angeles, California, where it was loosely associated with the Paisley Underground. [Hollywood Undead] Hollywood Undead is an American rap rock band from Los Angeles, California, formed in 2005. [Gravity Talks] Gravity Talks is the debut album by Green on Red. [Coming Back Down] ""Coming Back Down"" is a song by American rock band Hollywood Undead, the third single from their second full-length album, ""American Tragedy"", and the tenth track on that album.","1. Coming Back Down was released by the band Breaking Benjamin. [Breaking Benjamin] Breaking Benjamin is an American rock band from Maryland, formed in 1998. [Gravity Talks] Gravity Talks is the debut studio album by the American rock band, The Receiving End of Sirens. [The Receiving End of Sirens] The Receiving End of Sirens is an American rock band from Minneapolis, Minnesota, formed in 1999.",4,SUPPORTS,"Green on Red, Hollywood Undead, Gravity Talks, Coming Back Down",0.1579924591730887
"[Greene–Jones War] The feud took place primarily in the border areas of Hawkins County (formerly part of Sullivan County, North Carolina, one of the earliest Tennessee counties and said to have a large Melungeon population), Washington County, Claiborne County, Hancock County, Tennessee (created when Hawkins County, Tennessee was subdivided), and Lee County, Virginia, not far from Cumberland Gap, the narrow Appalachian Mountain pass sometimes called The Wilderness Road leading into Kentucky. [Wilderness Road] Despite Kentucky Senator Henry Clay's advocacy of this route, early in the 19th century, the northern route was selected for the National Road, connecting near Washington, Pennsylvania into the Ohio Valley of northern Kentucky and Ohio. [Arcadia, Tennessee] Daniel Boone's Wilderness Road ran through this community in 1775. [WKVG] WKVG is a Southern Gospel formatted broadcast radio station licensed to Jenkins, Kentucky, serving Eastern Kentucky and Southwest Virginia.","‣ [WKVG] WKVG is a radio station broadcasting a variety of music, news, and sports programming. ‣ [Arcadia, Tennessee] Arcadia is a town in Tippah County, Tennessee, United States. ‣ [Green-Jones War] The Green-Jones War was a conflict in the early 19th century between the Chickasaw and Choctaw peoples. ‣ [National Road] The National Road, also known as the Cumberland Road, was the first federally funded highway in the United States, constructed between 1811 and 1815.",4,SUPPORTS,"WKVG, Greene–Jones War, Wilderness Road, Arcadia, Tennessee",0.07686015954250294
"[Burton C. Bell] Burton Christopher Bell (born February 19, 1969) is an American musician and vocalist. [Billy Idol] William Michael Albert Broad (born 30 November 1955), known professionally as Billy Idol, is an English musician, singer, songwriter, and actor. [Ascension of the Watchers] Ascension of The Watchers is a band that was started by Burton C. Bell (Fear Factory, G/Z/R) and John Bechdel (Ministry, Fear Factory, Killing Joke, Prong, Murder, Inc.). [Perri Lister] Lister has sung backing vocals for Visage, and performed in music videos for Duran Duran and Billy Idol, the latter with whom she had a nine-year relationship.","[Perri Lister] Perri Lister (born October 12, 1957) is an American former fashion model and actress. [William Michael Albert Broad] William Michael Albert Broad (born 30 January 1963) is a British musician, singer, songwriter, and record producer, best known for his work with the bands The Human League and Heaven 17. [Ascension of The Watchers] Ascension of The Watchers is a 2019 science fiction film directed by Andrew Jones and starring William Michael Albert Broad as the character known as ""The Watcher"".",4,SUPPORTS,"Billy Idol, Burton C. Bell, Ascension of the Watchers, Perri Lister",0.23045451341761553
