True Evidence,Generated Evidence,Hops,Label,Topics
"[Tom Hewitt (actor)] Tom Hewitt (born c. 1957) is an American actor and Broadway stage performer, and a native of Victor, Montana. [Victor, Montana] Victor is a census-designated place (CDP) in Ravalli County, Montana, United States. [All for One Theater] Noteworthy performers whom AFO has produced include Tom Hewitt, Deb Margolin, Leslie Jordan, Annabelle Gurwitch, and Bill Bowers.",[Lin-Manuel Miranda] Lin-Manuel Miranda is a noteworthy Tony-winning performer who was born in New York City and produced by All for One Theater. [All for One Theater] All for One Theater is a theater company based in New York City that produces and develops new works.,3,REFUTES,"Tom Hewitt (actor), Victor, Montana, All for One Theater"
"[Tivolis Koncertsal] Tivolis Koncertsal is a 1,660-capacity concert hall located at Tivoli Gardens in Copenhagen, Denmark. [Tivoli Gardens] The park opened on 15 August 1843 and is the second-oldest operating amusement park in the world, after Dyrehavsbakken in nearby Klampenborg, also in Denmark. [Tivoli Two] Tivoli Two is a live album by pianist Duke Jordan's Trio recorded at the Tivolis Koncertsal and first released on the Danish SteepleChase label in 1984.","Tivoli Two is a 2004 Scottish comedy film directed by Frank Skinner and starring Skinner, Sanjeev Bhaskar, and Katie Flynn. [Glasgow] Glasgow is a city and council area in Scotland, located on the River Clyde. It was founded in 1843 as a burgh and became a city in 1888.",3,REFUTES,"Tivolis Koncertsal, Tivoli Two, Tivoli Gardens"
"[Friends in Low Places] ""Friends in Low Places"" is a song performed by American country pop artist Garth Brooks. [Friends in Low Places] It was released on August 6, 1990 as the lead single from his album ""No Fences"". [No Fences] It was released on August 27, 1990, and reached #1 on ""Billboard's"" Top Country Albums chart. [Dewayne Blackwell] His songs include ""Mr. Blue"", a 1959 hit for the Fleetwoods; ""I'm Gonna Hire a Wino to Decorate Our Home"", a 1982 hit for David Frizzell; and ""Friends in Low Places"", a 1990 hit for Garth Brooks.","[No Fences] No Fences is the third studio album by American country music group, Dixie Chicks, released on July 29, 1990, by Monument Records. [Dewayne Blackwell] Dewayne Blackwell is an American country music songwriter and producer. [Don Schlitz] Don Schlitz is an American country music songwriter and producer.",3,REFUTES,"Dewayne Blackwell, No Fences, Friends in Low Places"
"[The Riddler's Revenge] It stands 156 ft tall and features a top speed of 65 mph . [Green Lantern (Six Flags Great Adventure)] ""Green Lantern"" stands 155 ft tall and features a top speed of 63 mph . [Tidal Wave (Six Flags Magic Mountain)] The entrance to the ride is next to The Riddler's Revenge which is near to JB's Smokehouse BBQ.",There is no roller coaster located between Tidal Wave and Green Lantern at Six Flags America that matches the description provided in the claim.,3,REFUTES,"Tidal Wave (Six Flags Magic Mountain), The Riddler's Revenge, Green Lantern (Six Flags Great Adventure)"
"[Edward Sharpe and the Magnetic Zeros] Edward Sharpe and the Magnetic Zeros is an American folk rock band formed in Los Angeles, California in 2007. [Louis XIV (band)] Louis XIV is an American rock band from San Diego, California. [Louis XIV (band)] The band has released four EPs between 2003 and 2007, and three albums between 2003 and 2008, the latter two of which were distributed by Atlantic Records. [Up from Below] Up from Below is the first full-length album from Edward Sharpe and the Magnetic Zeros.","[Louis XIV] Louis XIV (1638-1715) was King of France from 1643 until his death. [Louis XIV of France] He was the son of Henry IV and Marie de Melun, and succeeded his father to the throne at the age of four. [Up from Below] Up from Below is the first full-length album by the American bluegrass band, Old Crow Medicine Show, released in 2004.",3,REFUTES,"Up from Below, Edward Sharpe and the Magnetic Zeros, Louis XIV (band)"
"[Gatwick Airport] Gatwick Airport (also known as London Gatwick) (IATA: LGW, ICAO: EGKK) is a major international airport in south-east England, 29.5 mi south of Central London and 2.7 NM north of Crawley. [Gatwick Airport] It is the second-busiest airport by total passenger traffic in the United Kingdom, after London Heathrow. [Heathrow Airport] Heathrow Airport (also known as London Heathrow) (IATA: LHR, ICAO: EGLL) is a major international airport in London, United Kingdom. [Coldwaltham] It is around a 30-minute drive from Gatwick Airport.","[Coldwaltham] Coldwaltham is a village in West Sussex, England, situated between the A27 and A29 roads, about 3 miles (4.8 km) south-east of Chichester. [Busiest airport in the United Kingdom outside of London] London Heathrow Airport is the busiest airport in the United Kingdom outside of London, handling over 78 million passengers in 2019.",3,REFUTES,"Gatwick Airport, Heathrow Airport, Coldwaltham"
"[Akili Smith] He was drafted by the Cincinnati Bengals in the first round (3rd overall) of the 1999 NFL Draft, the third quarterback in the first three choices, behind Tim Couch (Cleveland Browns), and Donovan McNabb (Philadelphia Eagles). [Tim Couch] He played college football for the University of Kentucky and earned All-America honors. [1998 Kentucky Wildcats football team] Quarterback Tim Couch was the first pick overall in the 1999 NFL Draft.","[1998 Kentucky Wildcats football team] The team finished the season with a 9–4 record, with quarterback Tim Couch being named the Southeastern Conference Offensive Player of the Year. [Tim Couch] Timothy ""Tim"" Couch (born August 2, 1980) is a former American football quarterback who played in the National Football League (NFL) for the Cleveland Browns, New York Jets, and Atlanta Falcons. The quarterback selected by the National Football League in the 1999 NFL draft was Tim Couch.",3,REFUTES,"Tim Couch, Akili Smith, 1998 Kentucky Wildcats football team"
"[Shim Ji-ho] He has starred in television dramas such as ""School 2"" (1999), ""My Lovely Family"" (2004), ""Our Stance on How to Treat a Break-up"" (2005) and ""Color of Women"" (2011), as well as Park Chul-soo's erotic film ""Green Chair"" which premiered at the 2005 Sundance Film Festival. [Green Chair] It is about an affair between an attractive thirty-two-year-old woman and a youth just short of legal majority. [Suh Jung] Suh was cast in the lead in ""The Isle"" (2000), ""Yellow Flower"" (2002), ""Spider Forest"" (2004), ""Green Chair"" (2005) and ""Desert Dream"" (2007).","[Suh Jung] Suh Jung (born 1972) is a South Korean actress. [2005 Sundance Film Festival] The 2005 Sundance Film Festival was held from January 20 to January 30, 2005.",3,REFUTES,"Shim Ji-ho, Green Chair, Suh Jung"
"[Chris DeStefano] Christopher Michael ""Chris"" DeStefano is a Grammy Award Winning American singer/songwriter, record producer and multi instrumentalist, raised in Mt. Laurel, New Jersey and currently residing in Nashville, Tennessee. [Chris DeStefano] As a songwriter, he has multiple #1 songs with artists Carrie Underwood (“Good Girl”, ""Little Toy Guns""), Billy Currington (“Hey Girl”), Brett Eldredge (""Don't Ya""), Luke Bryan (""That's My Kind of Night"", ""Kick the Dust Up"" ), Miranda Lambert & Carrie Underwood (""Somethin' Bad,"" later reworked as the opening theme for ""NBC Sunday Night Football""), Rascal Flatts (""Rewind"") and Jason Aldean (""Just Gettin' Started""). [Brett Eldredge] The cousin of Terry Eldredge of The Grascals, Eldredge has had three No. 1 singles on the ""Billboard"" Country Airplay chart from his debut studio album, ""Bring You Back"": ""Don't Ya"", ""Beat of the Music"", and ""Mean to Me"". [Drunk on Your Love] ""Drunk on Your Love"" is a song co-written and recorded by American country music artist Brett Eldredge.","[Christopher Michael ""Chris"" DeStefano] Christopher Michael ""Chris"" DeStefano is a songwriter and record producer who has written and co-written numerous hit songs for various artists, including Taylor Swift, Carrie Underwood, and Blake Shelton. [Drunk on Your Love] Drunk on Your Love is a song recorded by Kelsea Ballerini for her album Unapologetically (2018).",3,REFUTES,"Brett Eldredge, Drunk on Your Love, Chris DeStefano"
"[Danyang, Jiangsu] Danyang () is a county-level city under the administration of Zhenjiang, Jiangsu province, China. [Dongfang, Hainan] Dōngfāng () is one of the seven county-level cities of Hainan province, China. [Chen Xiuke] Chen Xiuke (born 31 December 1976 in Dongfang, Hainan) is a male Chinese sports sailor.","🇨🇳 [Danyang, Jiangsu] Danyang is a city located in Jiangsu Province, China. [Chen Xiuke] Chen Xiuke (born 1963) is a Chinese saxophonist.",3,REFUTES,"Danyang, Jiangsu, Dongfang, Hainan, Chen Xiuke"
"[Caroline Wozniacki] Caroline Wozniacki (] , ] ; born 11 July 1990) is a Danish professional tennis player. [Simone Bolelli] Simone Bolelli (born 8 October 1985; ] ) is an Italian professional tennis player. [2007 Mirage Cup – Singles] Caroline Wozniacki defeated Akiko Morigami in the final 6–3, 6–2.","Simone Bolelli was born on July 14, 1985. [Simone Bolelli] Akiko Morigami was born on July 19, 1986. [Akiko Morigami]",3,REFUTES,"Caroline Wozniacki, Simone Bolelli, 2007 Mirage Cup – Singles"
"[Angelique Kerber] She ascended to the top of the rankings on 12 September 2016, thus becoming the twenty-second and oldest player to achieve the number one ranking for the first time and the first new number one player since Victoria Azarenka in 2012. [Amélie Mauresmo] Amélie Simone Mauresmo ] (born 5 July 1979) is a French former professional tennis player, and a former world No. 1. [Amélie Mauresmo] Mauresmo won two Grand Slam singles titles at the Australian Open and at Wimbledon, and also won a Silver Medal at the 2004 Summer Olympics. [2015 Family Circle Cup – Singles] Andrea Petkovic was the defending champion, but she lost to Angelique Kerber in the semifinals.","Amelie Mauresmo has won two bronze Olympic medals, in singles and doubles, at the 2004 Athens Olympics. [Family Circle Cup – Singles] The winner of the 2015 Family Circle Cup – Singles tournament was Angelique Kerber.",3,REFUTES,"Amélie Mauresmo, 2015 Family Circle Cup – Singles, Angelique Kerber"
"[Nerva–Antonine dynasty] The Nerva–Antonine dynasty was a dynasty of seven Roman Emperors who ruled over the Roman Empire from 96 AD to 192 AD. [Nerva–Antonine dynasty] These Emperors are Nerva, Trajan, Hadrian, Antoninus Pius, Lucius Verus, Marcus Aurelius, and Commodus. [Lucius Verus] Lucius Verus (Latin: ""Lucius Aurelius Verus Augustus"" ; 15 December 130 – 169) was the co-emperor of Rome with his adoptive brother Marcus Aurelius from 161 until his own death in 169. [Great Antonine Altar] To the right of Antoninus Pius stands Lucius Verus.","[The Great Antonine Altar] The Great Antonine Altar, also known as the Arch of Titus, is a Roman arch built in 82 AD to commemorate the Roman general Titus' victory in the Jewish Wars. [Constantine Doukas] Constantine Doukas (died 198) was an adoptive brother of the Roman emperor Nerva and the person to the right of Antoninus Pius on the monument The Great Antonine Altar. [Antoninus Pius] Antoninus Pius (87-161 AD) was a Roman emperor of the Nerva-Antonine dynasty, ruling from 138 to 161 AD. He was known for his wisdom and moderation, and was the last of the Five Good Emperors.",3,REFUTES,"Lucius Verus, Great Antonine Altar, Nerva–Antonine dynasty"
"[Peter Jackson (historian)] Peter Jackson is a scholar and historian, specializing in the Crusades, particularly the contacts between the Europeans and the Mongols as well as medieval Muslim India. [Peter Jackson (historian)] He is Emeritus Professor of Medieval History at Keele University and editor of ""The Cambridge History of Iran: The Timurid and Safavid Periods"". [Keele University] Keele University, officially known as the University of Keele, is a public research university located about 3 miles (5 km) from Newcastle-under-Lyme, Staffordshire, England. [Keele University] Keele was granted university status by Royal Charter in 1962 and was founded in 1949 as the University College of North Staffordshire. [Stephen G. Haw] He has made a major contribution to studies of Marco Polo's account of East Asia: according to Peter Jackson, an authority on the history of the Mongol conquests, his book about Marco Polo ""must surely now have settled the controversy surrounding the historicity of Polo's visit to China.""","Stephen G. Haw (born 1950) is a British historian and academic, specialising in the history of medieval Europe. [Stephen G. Haw] He is Emeritus Professor of Medieval History at the University of Nottingham. [University College of North Staffordshire] The University of North Staffordshire, now known as Keele University, was established in 1949 as a college of the University of London.",3,REFUTES,"Peter Jackson (historian), Keele University, Stephen G. Haw"
"[Miss USA 2015] Nia Sanchez of Nevada crowned Olivia Jordan of Oklahoma at the end of the event. [Nia Sanchez] Nia Temple Sanchez (born February 15, 1990) is an American television host, model, taekwondo coach, and beauty queen who won Miss USA 2014. [Alex Wehrley] She is best known for co-hosting the 2015 Miss USA pageant.","Alex Wehrley is a former NFL player and current host of the podcast ""The Alex Wehrley Show"". [Olivia Jordan] Olivia Jordan is a former Miss USA 2014 and a current television host, model, taekwondo coach, and beauty queen from Dover, Delaware. [Nia Sanchez] Nia Sanchez is an American television host, model, taekwondo coach, and beauty queen who won Miss USA 2014.",3,REFUTES,"Miss USA 2015, Nia Sanchez, Alex Wehrley"
"[Keri Hulme] Her only novel, ""The Bone People"", won the Booker Prize in 1985. [Orson Scott Card] His novel ""Ender's Game"" (1985) and its sequel ""Speaker for the Dead"" (1986) both won Hugo and Nebula Awards, making Card the only author to win both science fiction's top U.S. prizes in consecutive years. [Bridgette Allen] She also starred in the film ""Hooks and Feelers"", which was an adaptation of a Keri Hulme story.","[Ender's Game] Orson Scott Card's novel ""Ender's Game"" was first published in 1985 by Tor Books. [The Bone People] The novel ""The Bone People"" was written by Keri Hulme and first published in 1985 by William Morrow & Company. [A Young Man with Prospects] The film ""A Young Man with Prospects,"" starring Bridgette Allen, was released in 2019.",3,REFUTES,"Orson Scott Card, Bridgette Allen, Keri Hulme"
