True Evidence,Generated Evidence,Hops,Label,Topics
"[Mark Huffam] Mark Huffam is a film and television producer. [Mark Huffam] He was a producer on ""The Martian"", ""Johnny English"", and the television series ""Game of Thrones"". [Johnny English] Johnny English is a 2003 British-American spy comedy film parodying the James Bond secret agent genre infused with comedy similar to Atkinson's Mr. Bean character.","Mark Huffam was a producer on a spy comedy film parodying James Bond. [John Cleese] John Cleese (born 27 May 1939) is a British actor, comedian, and writer. [A Fish Called Wanda] A Fish Called Wanda (1988) is a spy comedy film directed by John Cleese and starring Jamie Lee Curtis, Michael Palin, John Cleese, Kevin Kline, and Maria Conchita Alonso.",2,SUPPORTS,"Mark Huffam, Johnny English"
"[Oil drop experiment] The oil drop experiment was performed by Robert A. Millikan and Harvey Fletcher in 1909 to measure the elementary electric charge (the charge of the electron). [Robert Andrews Millikan] Robert Andrews Millikan (March 22, 1868 – December 19, 1953) was an American experimental physicist honored with the Nobel Prize for Physics in 1923 for the measurement of the elementary electronic charge and for his work on the photoelectric effect.","Robert Andrews Millikan (1868–1953) was an American physicist who performed the oil drop experiment in 1909. [Robert Andrews Millikan] The experiment involved measuring the charge of an electron by using an oil drop. [Oil drop experiment] The oil drop experiment was performed by Millikan in 1909, and he won the Nobel Prize in Physics in 1923 for his work on the electron’s charge.",2,SUPPORTS,"Oil drop experiment, Robert Andrews Millikan"
"[North Koolaupoko, Hawaii] North Koʻ olaupoko is an area in the City & County of Honolulu, Hawaii, United States, on the island of Oʻ ahu. [Kaneohe, Hawaii] According to an ancient Hawaiian story a local woman compared her husband's cruelty to the sharp edge of cutting bamboo; thus the place was named Kāneʻ ohe or ""Bamboo man"".","[Washington Dulles International Airport] Washington Dulles International Airport (IATA: IAD) is an international airport located in Loudoun County, Virginia, United States. [Baltimore–Washington metropolitan area] The Baltimore–Washington metropolitan area, also known as the Baltimore–Washington Corridor, is a bi-state metropolitan area that includes the Baltimore metropolitan area in Maryland and the Washington metropolitan area in the District of Columbia, United States.",2,SUPPORTS,"North Koolaupoko, Hawaii, Kaneohe, Hawaii"
"[Recovery Child] Recovery Child is a four-piece alternative rock band from Toronto, Ontario. [Siouxsie and the Banshees] Siouxsie and the Banshees were an English rock band, formed in London in 1976 by vocalist Siouxsie Sioux and bass guitarist Steven Severin.","Siouxsie and the Banshees was formed in London in 1976 by Siouxsie Sioux and John Cope. [Recovery Child] Recovery Child is a British post-punk band from London, formed in 1978 by vocalist/guitarist Ian Shirley and drummer Dave Shirley.",2,SUPPORTS,"Siouxsie and the Banshees, Recovery Child"
"[Fusaro Lake] It is about 0.5 mi from Baia, and about 1 mi south of the acropolis of Cumae. [Baiae] Baiae (Italian: ""Baia"" ; Neapolitan: ""Baia"" ) was an ancient Roman town situated on the northwest shore of the Gulf of Naples, and now in the ""comune"" of Bacoli.","[Bacoli] Bacoli is a commune in the province of Naples, in the Campania region of Italy. [Fusaro Lake] Fusaro Lake is a lake in the Campania region of Italy.",2,SUPPORTS,"Baiae, Fusaro Lake"
"[Tribometer] A tribometer is an instrument that measures tribological quantities, such as coefficient of friction, friction force, and wear volume, between two surfaces in contact. [Tribometer] It was invented by the 18th century Dutch scientist Musschenbroek [Pieter van Musschenbroek] Pieter van Musschenbroek (14 March 1692 – 19 September 1761) was a Dutch scientist.",[Tribometer] The Tribometer is a device used to measure the friction and wear of materials. [Dutch scientist] There is no record of a Dutch scientist inventing the Tribometer.,2,SUPPORTS,"Pieter van Musschenbroek, Tribometer"
"[Safelight (film)] Safelight is a 2015 American drama film, written and directed by Tony Aloupis, and starring Juno Temple, Evan Peters, Kevin Alejandro, Jason Beghe, Ariel Winter, and Christine Lahti. [Kevin Alejandro] Kevin Michael Alejandro (born April 7, 1976) is an American actor.","Kevin Alejandro is an American actor. [Tony Aloupis] Tony Aloupis is a film director and producer, known for directing the 2015 American drama film, The Tiger Hunter.",2,SUPPORTS,"Kevin Alejandro, Safelight (film)"
"[Holdout (gambling)] In gambling jargon, a holdout is any of numerous accessories used by cheats to help them ""hold-out"" a card (or cards) during a card game. [Cheating] Cheating is the receiving of a reward for ability or finding an easy way out of an unpleasant situation by dishonest means.","[Holdout] A holdout is a term used in the security industry to describe a device used by security guards to conceal a weapon, such as a handgun, from view. [Security industry] The security industry includes private security firms, government agencies, and other organizations involved in protecting people, property, and assets from various threats.",2,SUPPORTS,"Cheating, Holdout (gambling)"
"[Brooklyn Decker] Brooklyn Danielle Decker Roddick (born April 12, 1987) is an American fashion model and actress best known for her appearances in the ""Sports Illustrated Swimsuit Issue"", including the cover of the 2010 issue. [Andy Roddick] Andrew Stephen Roddick (born August 30, 1982) is an American former professional tennis player from the US.","Andrew (Andy) Stephen Roddick was born on August 30, 1982, in Omaha, Nebraska, USA. [Brooklyn Decker] Brooklyn Danielle Decker was born on April 12, 1973, in Richmond, Virginia, USA.",2,SUPPORTS,"Andy Roddick, Brooklyn Decker"
"[Diego Tonetto] Diego Rubén Tonetto (born 5 December 1988) is an Argentine professional footballer who plays for Instituto Atlético Central Córdoba as a left winger. [Italian nationality law] Italian nationality law is the law of Italy governing the acquisition, transmission and loss of Italian citizenship.","[Diego Tonetto] Diego Tonetto is an Italian professional footballer who plays as a forward for Serie A club Udinese Calcio and the Italy national team. [Italian nationality law] Italian nationality law is based on the principle of jus sanguinis, meaning that citizenship can be acquired through descent from an Italian ancestor.",2,SUPPORTS,"Diego Tonetto, Italian nationality law"
"[Al Shearer] Al Shearer (born August 14, 1977) is an American actor. [Al Shearer] He portrayed Nevil Shed in the 2006 Disney blockbuster ""Glory Road (film)"", produced by Jerry Bruckheimer. [Glory Road (film)] Glory Road is a 2006 American sports drama film directed by James Gartner, based on a true story surrounding the events leading to the 1966 NCAA University Division Basketball Championship (the historic name for what is now known as the NCAA Division I Men's Basketball Tournament).","[Al Shearer] Al Shearer (born August 31, 1950) is an American actor, known for his roles in the films, The Bad News Bears (1976), King Kong (1976), and Semi-Tough (1978). [Nevil Shed] Nevil Shed is a fictional character from the 1966 NCAA University Division Basketball Championship.",2,SUPPORTS,"Glory Road (film), Al Shearer"
