True Evidence,Generated Evidence,Hops,Label,Topics
"[Pinball Wizard] The original recording was released as a single in 1969 and reached No. 4 in the UK charts and No. 19 on the U.S. ""Billboard"" Hot 100. [Tommy (album)] Tommy is the fourth studio album by the English rock band The Who, a double album first released in May 1969. [Overture (The Who song)] The track is one of three instrumental tracks released on ""Tommy"", although it does feature some lyrics towards the end; the other two being ""Underture"" and ""Sparks"".","[Overture (The Who Song)] The song Overture (The Who Song) is featured on the band's fourth studio album of the same name. [The Who] The Who is an English rock band that formed in 1964. [UK charts] The song reached No. 4 on the UK charts. [Billboard Hot 100] The song reached No. 19 on the U.S. ""Billboard"" Hot 100.",3,SUPPORTS,"Tommy (album), Pinball Wizard, Overture (The Who song)"
"[Myrtus] Myrtus, with the common name myrtle, is a genus of flowering plants in the family Myrtaceae, described by Linnaeus in 1753. [Eustoma] Eustoma, commonly known as lisianthus or prairie gentian, is a small genus in the gentian family. [Fidelity (art and symbolism)] The plant myrtle (""Myrtus"") has been associated with fidelity, and hence used in weddings, from Roman times to the present, and wreathed crowns of myrtle may be found in art.",1. The full name of the genus Eustoma is Eustoma grandiflora. 2. The full name of the genus Myrtus is Myrtus communis.,3,SUPPORTS,"Myrtus, Fidelity (art and symbolism), Eustoma"
"[Battle of Okinawa] The Battle of Okinawa (Japanese: 沖縄戦 , Hepburn: Okinawa-sen ) (Okinawan: 沖縄戦 , ""Uchinaa ikusa "" ), codenamed Operation Iceberg, was a major battle of the Pacific War fought on the island of Okinawa by United States Marine and Army forces against the Imperial Japanese Army and included the largest amphibious assault in the Pacific War during World War II, the April 1, 1945, invasion of Okinawa itself. [Operation Diadem] Operation Diadem, also referred to as the Fourth Battle of Monte Cassino or, in Canada, the Battle of the Liri Valley, was an offensive operation undertaken by the Allies of World War II (U.S. Fifth Army and British Eighth Army in May 1944, as part of the Italian Campaign of World War II. [Dave Schreiner] He was mortally wounded in action as a Marine on June 20, 1945 during the Battle of Okinawa and died the next day.","[Operation Diadem] Operation Diadem was a military operation conducted by the British Eighth Army during the North African Campaign of World War II, which took place between 18 and 23 October 1942. [Dave Schreiner] Dave Schreiner was a 24-year-old private first class in the 1st Battalion, 15th Infantry Regiment, 3rd Infantry Division, when he was killed in action during the Battle of El Guettar, Morocco, on October 23, 1942.",3,SUPPORTS,"Battle of Okinawa, Dave Schreiner, Operation Diadem"
"[Randy Meisner] Randy Herman Meisner (born March 8, 1946) is an American former musician, singer and songwriter best known as a founding member of the Eagles and Poco. [Chaka Khan] Chaka Khan (born Yvette Marie Stevens, March 23, 1953) is an American recording artist whose career has spanned five decades, beginning in the 1970s as the frontwoman and focal point of the funk band Rufus. [I Feel for You (album)] I Feel for You is the fifth solo studio album by American R&B/funk singer Chaka Khan, released on the Warner Bros. [I Feel for You (album)] Records label in 1984.","Randy Herman Meisner was born on March 8, 1946. [I Feel for You] ""I Feel for You"" is a song written and recorded by Chaka Khan in 1984. It was released on the Warner Bros. Records label and became a hit single for Khan.",3,SUPPORTS,"I Feel for You (album), Chaka Khan, Randy Meisner"
"[Mark Steven Johnson] Mark Steven Johnson (born October 30, 1964) is an American screenwriter, film director, and producer. [Robert Thornby] Robert Thornby (March 27, 1888 – March 6, 1953) was an American director and actor of the silent era. [Simon Birch] Simon Birch is a 1998 American comedy-drama film loosely based on ""A Prayer for Owen Meany"" by John Irving and was directed and written for the screen by Mark Steven Johnson.","Robert Thornby was born in 1965, the same year that Simon Birch was released in 1998. [Simon Birch] Simon Birch is a 1998 American comedy-drama film directed by Rodman Flender and written by Philadelephis.",3,SUPPORTS,"Simon Birch, Mark Steven Johnson, Robert Thornby"
"[Kristian Zahrtmann] Peder Henrik Kristian Zahrtmann, known as Kristian Zahrtmann, (31 March 1843 – 22 June 1917) was a Danish painter. [Kristian Zahrtmann] He was a part of the Danish artistic generation in the late 19th century, along with Peder Severin Krøyer and Theodor Esbern Philipsen, who broke away from both the strictures of traditional Academicism and the heritage of the Golden Age of Danish Painting, in favor of naturalism and realism. [Peder Severin Krøyer] He is one of the best known and beloved, and the most colorful of the Skagen Painters, a community of Danish and Nordic artists who lived, gathered, or worked in Skagen, Denmark, especially during the final decades of the 19th century. [Ossian Elgström] Elgström studied at the Royal Swedish Academy of Arts from 1906 to 1907, and then with Kristian Zahrtmann in 1907 and with Christian Krohg in 1908.","[Skagen Painters] The Skagen Painters were a group of Danish and international artists who lived and worked in Skagen, Denmark, during the late 19th and early 20th centuries. [Theodor Esbern Philipsen] Theodor Esbern Philipsen (1840-1920) was a Danish painter who was part of the Skagen Painters group. [Ossian Elgström] Ossian Elgström (1892-1961) was a Swedish painter who studied with Peder Severin Krøyer in the early 1900s.",3,SUPPORTS,"Ossian Elgström, Kristian Zahrtmann, Peder Severin Krøyer"
"[Lauri Markkanen] In the 2017 NBA draft, he was taken by the Minnesota Timberwolves with the 7th overall pick before being included in a trade to the Chicago Bulls for Jimmy Butler. [Jimmy Butler (basketball)] Jimmy Butler III (born September 14, 1989) is an American professional basketball player for the Minnesota Timberwolves of the National Basketball Association (NBA). [Jimmy Butler (basketball)] Born in Houston, Butler grew up in Tomball, Texas, and played college basketball for Tyler Junior College and Marquette University. [Pekka Markkanen] Markkanen is the father of Chicago Bulls basketball player Lauri Markkanen and the AIK football player Eero Markkanen.","[Pekka Markkanen] Pekka Markkanen (born August 12, 1996) is a Finnish professional basketball player for the Chicago Bulls of the National Basketball Association (NBA). [Jimmy Butler III] Jimmy Butler III (born September 14, 1988) is an American professional basketball player for the Miami Heat of the NBA. He was born in Houston, Texas.",3,SUPPORTS,"Lauri Markkanen, Jimmy Butler (basketball), Pekka Markkanen"
"[Evolution (Paul van Dyk album)] Evolution is the sixth studio album by Paul van Dyk released in April 2012. [Evolution (Paul van Dyk album)] The album features a wide range of collaborations including Arty, Giuseppe Ottaviani, Adam Young, Austin Leeds, Plumb, Johnny McDaid's Fieldwork project, and Sue McLaren. [Johnny McDaid] John ""Johnny"" McDaid (born 24 July 1976) is a Northern Irish singer, songwriter, musician and record producer from Derry. [(R)evolution: The Remixes] The album consists of 18 selected remixes of songs from the original ""Evolution"" album in 2012.","[Johnny McDaid] Johnny McDaid is a Northern Irish singer-songwriter, who is best known for being a member of the band, Calvin Harris. [Paul van Dyk] Paul van Dyk (born July 16, 1964 in Frankfurt, West Germany) is a German DJ, musician, and record producer. [R(Evolution: The Remixes)] R(Evolution: The Remixes) is a remix album by Paul van Dyk, released on November 26, 2013, through Vandit Records.",3,SUPPORTS,"(R)evolution: The Remixes, Johnny McDaid, Evolution (Paul van Dyk album)"
"[Little River Railroad (Tennessee)] The Little River Railroad is a historic class III railroad that operated between Maryville and Elkmont, Tennessee during the period 1901 to 1939. [Elkmont, Tennessee] Throughout its history, the valley has been home to a pioneer Appalachian community, a logging town, and a resort community. [Chilhowee Inn] This was the last stop of the Knoxville and Augusta line of the Southern Railway System, and the starting point for the Little River Railroad.","[Chilhowee Inn] Chilhowee Inn is a historic inn located near Gatlinburg, Sevier County, Tennessee. [Maryville] Maryville is a city in Blount County, Tennessee, United States. [Elkmont] Elkmont is an unincorporated community in the Tennessee Great Smoky Mountains National Park in Sevier County, Tennessee, United States.",3,SUPPORTS,"Elkmont, Tennessee, Little River Railroad (Tennessee), Chilhowee Inn"
"[Music for Dead Birds] Music for Dead Birds are an anti-folk band from Galway and County Mayo, Ireland. [Music for Dead Birds] Its members are Jimmy Monaghan (Vocals, Guitar) and Dónal Walsh (Drums). [The Wolfhounds] The Wolfhounds are an indie pop/noise pop band formed in Romford, UK in 1985 by Dave Callahan, Paul Clark, Andy Golding, Andy Bolton and Frank Stebbing, and originally active until 1990. [And then it rained for seven days] And then it rained for seven days is the debut album by Irish group Music for Dead Birds, released by Rusted Rail in April, 2009.","[The Wolfhounds] The Wolfhounds are an Irish rock band from Cork, formed in 1985. [And Then It Rained for Seven Days] And Then It Rained for Seven Days is the debut album of the Irish rock band Horslips, released in 1970.",3,SUPPORTS,"Music for Dead Birds, And then it rained for seven days, The Wolfhounds"
"[4-6-6-4] 4-6-6-4's are commonly known as Challengers. [Clinchfield Railroad] The 35-mile segment from Dante, Virginia, to Elkhorn City, opening up the coal lands north of Sandy Ridge Mountains and forming a connection with the Chesapeake and Ohio Railway at Elkhorn City, was completed in 1915. [Yancey Railroad] The Yancey Railroad (reporting mark YAN) was an American Class III shortline railroad that operated for freight service from a connection with the Clinchfield Railroad at Kona, North Carolina, through Micaville, to Burnsville, 10.6 mi .",[Yancey Railroad] Yancey Railroad is a fictional railroad that connects with the Challengers. [Challengers] The Challengers are a fictional railroad that connects with the Yancey Railroad.,3,SUPPORTS,"Clinchfield Railroad, Yancey Railroad, 4-6-6-4"
"[Arthur Hailey] His meticulously-researched books, which include such best sellers as ""Hotel"" (1965), ""Airport"" (1968), ""Wheels"" (1971), ""The Moneychangers"" (1975), and ""Overload"" (1979), have sold 170 million copies in 38 languages. [Donna Tartt] Donna Tartt (born December 23, 1963) is an American writer, the author of the novels ""The Secret History"" (1992), ""The Little Friend"" (2002), and ""The Goldfinch"" (2013). [Detective (novel)] Detective is a novel by Arthur Hailey.","Donna Tartt was born on December 23, 1963. [Hotel (novel)] Hotel (1965) is a novel by Arthur Haulman. [Airport (novel)] Airport (1968) is a novel by Arthur Haulman. [Wheels (novel)] Wheels (1971) is a novel by Arthur Haulman. Donna Tartt is an American author known for her novels The Gold-Bug (1991), The Secret History (1992), and The Little Friend (2002).",3,SUPPORTS,"Arthur Hailey, Donna Tartt, Detective (novel)"
"[2016 Liberty Bowl (January)] Sponsored by automobile parts and accessories store AutoZone, it is officially known as the AutoZone Liberty Bowl. [AutoZone] The company is based in Memphis, Tennessee. [2015 Kansas State Wildcats football team] They were invited to the Liberty Bowl where they lost to Arkansas.","[2015 TaxSlayer Bowl] The 2015 TaxSlayer Bowl was played on January 2, 2016, at EverBank Field in Jacksonville, Florida. [Kansas State Wildcats football] The Kansas State Wildcats football team represents Kansas State University in college football.",3,SUPPORTS,"2015 Kansas State Wildcats football team, AutoZone, 2016 Liberty Bowl (January)"
"[John D. Rockefeller III] He was the eldest son of philanthropists John D. Rockefeller Jr. and Abby Aldrich Rockefeller. [David Rockefeller] David Rockefeller (June 12, 1915 – March 20, 2017) was an American banker who was chairman and chief executive of Chase Manhattan Corporation. [David Rockefeller] Rockefeller was a son of John D. Rockefeller Jr. and Abby Aldrich Rockefeller, and a grandson of John D. Rockefeller and Laura Spelman Rockefeller. [Blanchette Ferry Rockefeller] Blanchette Ferry Hooker (October 2, 1909 – November 29, 1992) was the wife of John D. Rockefeller III and mother of Jay Rockefeller.","David Rockefeller (June 19, 1915 – March 20, 2017) was an American businessman, financier, and philanthropist. [Blanchette Ferry Rockefeller] Blanchette Ferry Rockefeller (January 19, 1922 – August 21, 1990) was the wife of David Rockefeller, and the mother of their four children. She was also an artist and philanthropist.",3,SUPPORTS,"David Rockefeller, Blanchette Ferry Rockefeller, John D. Rockefeller III"
"[Walter Van Tilburg Clark] Walter Van Tilburg Clark (August 3, 1909 – November 10, 1971) was an American novelist, short story writer, and educator. [Billie Letts] Billie Dean Letts (née Gipson; May 30, 1938 – August 2, 2014) was an American novelist and educator. [The Watchful Gods and Other Stories] The Watchful Gods and Other Stories is a collection of short stories by Walter Van Tilburg Clark published in 1950.","[The Watchful Gods and Other Stories] The Watchful Gods and Other Stories is a collection of short stories by the American author, Richard Bowden. [Billie Letts] Billie Letts (1902-1994) was an American author, best known for her novel, Madeleine.",3,SUPPORTS,"Walter Van Tilburg Clark, The Watchful Gods and Other Stories, Billie Letts"
