True Evidence,Generated Evidence,Hops,Label,Topics
"[Marcia Wallace] She is perhaps best known for her roles as receptionist Carol Kester on the 1970s sitcom ""The Bob Newhart Show"", and as the voice of elementary school teacher Edna Krabappel on the animated series ""The Simpsons"", for which she won an Emmy in 1992. [Edna Krabappel] She is the teacher of Bart Simpson's 4th grade class at Springfield Elementary School, and Ned Flanders's wife in later seasons. [The Simpsons Movie] The film was directed by David Silverman, and stars the regular television cast of Dan Castellaneta, Julie Kavner, Nancy Cartwright, Yeardley Smith, Hank Azaria, Harry Shearer, Tress MacNeille, Pamela Hayden, Marcia Wallace, Maggie Roswell and Russi Taylor, along with Tom Hanks, Green Day and Albert Brooks. [Lance Kramer] He was as an additional sequence director for ""The Simpsons Movie"".","[The Simpsons] The Simpsons is an American animated sitcom created by Matt Groening for the Fox Broadcasting Company. [The Simpsons Movie] The Simpsons Movie is a 2007 American animated road comedy film based on the television series of the same name. [The Simpsons (character)] The character of Edna Krabappel is a teacher at Springfield Elementary School, and is voiced by actress Marcia Wallace. [The Incredibles] Marcia Wallace ( ; ] ; born November 15, 1942) is an American actress, best known for her role as Edna Krabappel on the animated TV series The Simpsons. [Lance Kramer] Lance Kramer is an American animator, voice actor, and additional sequence director, best known for his work on the animated movie The Incredibles.",4,SUPPORTS,"Lance Kramer, The Simpsons Movie, Marcia Wallace, Edna Krabappel"
"[Arturo Ripstein] Arturo Ripstein y Rosen (born December 13, 1943) is a Mexican film director. [Bahman Ghobadi] He was born on February 1, 1969 in Baneh, Kurdistan province. [Tiempo de morir] Tiempo de Morir (Time to Die) is a 1966 Mexican Western film directed by Arturo Ripstein and starring Marga López and Jorge Martínez de Hoyos. [Marooned in Iraq] Marooned in Iraq (Persian: گم‌گشتگی در عراق/Gomgashtei dar Aragh‎ ‎ , and also known as ""Songs of My Motherland"" Persian: آوازهای سرزمین مادری‌ام‎ ‎ ) is a 2002 Iranian (Kurdish/Persian) film directed by Bahman Ghobadi and produced in Iran.","[Tiempo de morir] Tiempo de Morir is a 2013 Colombian drama film directed by Carlos Moreno Burke. [Marooned in Iraq] Marooned in Iraq is a 2002 film directed by Billy Ray and starring Josh Hartnett, Ewan McGregor, and Tom Wilkinson.",4,SUPPORTS,"Arturo Ripstein, Bahman Ghobadi, Tiempo de morir, Marooned in Iraq"
"[The Jungle Book (1967 film)] The Jungle Book is a 1967 American animated musical adventure film produced by Walt Disney Productions. [The Jungle Book (1967 film)] The plot follows Mowgli, a feral child raised in the Indian jungle by wolves, as his friends Bagheera the panther and Baloo the bear try to convince him to leave the jungle before the evil tiger Shere Khan arrives. [The Lone Ranger (2013 film)] The Lone Ranger is a 2013 American western action film directed by Gore Verbinski from a screenplay written by Justin Haythe, Ted Elliott and Terry Rossio. [The Lone Ranger (2013 film)] Based on the radio series of the same name, the film stars Johnny Depp as Tonto, the narrator of the events, and Armie Hammer as John Reid, the Lone Ranger. [The Lone Ranger (2013 film)] It relates Tonto's memories of the duo's earliest efforts to subdue local villainy and bring justice to the American Old West. [The Lone Ranger (2013 film)] William Fichtner, Barry Pepper, Ruth Wilson, James Badge Dale, Tom Wilkinson and Helena Bonham Carter also are featured in supporting roles. [The Lone Ranger (2013 film)] It is the first theatrical film featuring the Lone Ranger and Tonto characters in more than 32 years. [Phil Harris] He played Baloo the bear in ""The Jungle Book"" (1967), Thomas O'Malley in ""The Aristocats"" (1970), and Little John in ""Robin Hood"" (1973). [The Wheeler Dealers] The Wheeler Dealers (a.k.a. Separate Beds in the UK) is a 1963 romantic comedy film from MGM, produced by Martin Ransohoff, directed by Arthur Hiller, that stars James Garner and Lee Remick and features Phil Harris, Chill Wills, Jim Backus and Patricia Crowley.","[Mowgli's Brothers] Mowgli's Brothers is a 2005 comedy film directed by Tom Garrigus and starring Eddie Izzard, John Cleese, and Tom Wilkinson. [The Lone Ranger] The Lone Ranger is a 2013 American Western film directed by Gore Verbinski and starring Armie Hammer, Johnny Depp, and William Fichtner. [The Jungle Book] The Jungle Book is a 2016 American fantasy film directed by Jon Favreau and starring Bill Murray, Ben Kingsley, and Scarlett Johansson. [The Wheeler Dealers] The Wheeler Dealers is a 1963 American comedy film directed by Norman Fell and starring James Garner and Jack Lemmon.",4,SUPPORTS,"The Wheeler Dealers, The Jungle Book (1967 film), The Lone Ranger (2013 film), Phil Harris"
"[Guy Davis (comics)] He is best known for his collaborations with director Guillermo del Toro, including the films ""Pacific Rim"" and ""Crimson Peak"". [Crimson Peak] Crimson Peak is a 2015 American gothic romance film directed, co-produced and co-written by Guillermo del Toro, co-produced by Callum Greene, Jon Jashni and Thomas Tull and co-written by Matthew Robbins. [Burn Gorman] He is known for his roles as Dr. Owen Harper in the BBC series ""Torchwood"" (2006–08), Karl Tanner in the HBO series ""Game of Thrones"" (2013–14), Phillip Stryver in ""The Dark Knight Rises"" (2012), Dr. Hermann Gottlieb in ""Pacific Rim"" (2013), Major Edmund Hewlett in the AMC series """" (2014), and Mr. Holly in ""Crimson Peak"" (2015). [The Hobbit: The Battle of the Five Armies] The Hobbit: The Battle of the Five Armies is a 2014 epic high fantasy action film directed by Peter Jackson and written by Jackson, Fran Walsh, Philippa Boyens, and Guillermo del Toro.","[Burn Gorman] Burn Gorman (born 1956) is a Welsh actor. [Mr. Holly (film)] Mr. Holly is a 2015 American gothic romance film directed by Justin Chadwick and written by Heather Hach and Sara J. Waters. [Peter Jackson] Peter Jackson CNZM (born 1961) is a New Zealand filmmaker, actor, and musician. He is best known for directing and co-writing the Middle-earth film trilogy, The Lord of the Rings, and for directing the climactic battle scene in the film Pacific Rim.",4,SUPPORTS,"Crimson Peak, The Hobbit: The Battle of the Five Armies, Guy Davis (comics), Burn Gorman"
"[Courtney Love] Courtney Michelle Love (born Courtney Michelle Harrison; July 9, 1964) is an American singer, songwriter, actress, and visual artist. [Courtney Love] She rose to prominence as the frontwoman of the alternative rock band Hole, which she formed in 1989. [The Wolfhounds] The Wolfhounds are an indie pop/noise pop band formed in Romford, UK in 1985 by Dave Callahan, Paul Clark, Andy Golding, Andy Bolton and Frank Stebbing, and originally active until 1990. [Feeling Minnesota] Feeling Minnesota is a 1996 American crime drama comedy film, written and directed by Steven Baigelman, starring Keanu Reeves, Vincent D'Onofrio, Cameron Diaz, Tuesday Weld, Dan Aykroyd, Delroy Lindo and Courtney Love. [Jill Emery] She's best known for having been the original bassist of alternative band Hole.","[Jill Emery] Jill Emery (born c. 1960) is an American actress, singer and musician. [The Wolfhounds] The Wolfhounds were an American rock band that formed in 1980 and disbanded in 1990. [Feeling Minnesota] Feeling Minnesota is a 1996 American comedy-drama film directed by Steve Edat Marquette and starring Winona Ryder, Eric Stoltz, and Jill Emery.",4,SUPPORTS,"Jill Emery, Feeling Minnesota, The Wolfhounds, Courtney Love"
"[Bruce Dayton] Dayton was the last surviving of member of the five Dayton brothers – all grandsons of George Dayton, the founder of The Dayton Company – who expanded their grandfather's Dayton's department store in downtown Minneapolis from a single location into the national Target Corporation, one of the largest retail store chains in the United States. [Bruce Dayton] Dayton served as the chief executive officer (CEO) of the Dayton Hudson Corporation, the company now known as the Target Corporation, before becoming the chairman of Dayton Hudson from 1970 to 1977. [George Dayton] George Draper Dayton (March 6, 1857 – February 18, 1938) was an American businessman and philanthropist, most famous for being the founder of Dayton's department store, which later became Target Corporation. [B. Dalton] B. Dalton Bookseller (often called B. Dalton or B. Dalton's) was an American retail bookstore chain founded in 1966 by Bruce Dayton, a member of the same family that operated the Dayton's department store chain. [Skyline Mall] Other major chain tenants that formerly operated at the mall included Dress Barn and B. Dalton.","[Skyline Mall] Skyline Mall is a shopping center located in Renton, Washington, United States. [Target Corporation] Target Corporation is the name of the business that George Dayton founded in 1962. [Books &amp; Books] Books &amp; Books is a family-owned bookstore chain with three locations in South Florida: Coral Gables, Miami, and Lake Worth. It was founded by Mitchell Koss in 1988.",4,SUPPORTS,"George Dayton, Skyline Mall, Bruce Dayton, B. Dalton"
"[Xingcheng] Xingcheng (), former name Ningyuan (宁远), is a county-level city of southwest Liaoning province, China, with a population of approximately 140,000 urban inhabitants, and is located on the Liaodong Bay, i.e. the northern coast of the Bohai Sea. [Linzhou, Henan] It covers an area of 2046 square kilometers and has a population of about one million. [Liaoning Finance and Trade College] Liaoning Finance and Trade College (), formerly known as Shenyang Shifan University Bohai College, is a small, partially walled private undergraduate college located on the Liaodong Bay of the Bohai coast in Xingcheng, southwest of Huludao in Liaoning province on the east coast of China. [Wan Da] He was born in Linzhou, Henan.","[Wan Da] Wan Da ( ; ] ; born 1953) is a politician in the Peoples Republic of China, currently serving as the Chairman of the National Peoples Congress Foreign Affairs Committee. [Liaoning Finance and Trade College] Liaoning Finance and Trade College is a public higher education institution located in Dalian, Liaoning, China.",4,SUPPORTS,"Linzhou, Henan, Xingcheng, Liaoning Finance and Trade College, Wan Da"
"[101 Dalmatians (1996 film)] 101 Dalmatians is a 1996 American live-action comedy adventure film based on Walt Disney's animated 1961 movie adaptation of Dodie Smith's 1956 novel ""The Hundred and One Dalmatians."" [G-Force (film)] G-Force is a 2009 American family comedy adventure film produced by Walt Disney Pictures and Jerry Bruckheimer Films. [Cruella de Vil] Cruella de Vil (spelled de Vil in the novel, spelled De Vil by Disney) is a character who appeared in Dodie Smith's 1956 novel ""The Hundred and One Dalmatians"", Disney's animated film adaptations ""101 Dalmatians"" and """", and Disney's live-action film adaptations ""101 Dalmatians"" and ""102 Dalmatians"" as the main antagonist. [Hoyt Yeatman] He made his directorial debut with the film ""G-Force"".","[Cruella de Vil] Cruella de Vil is a fictional character who appears in Walt Disneys animated film One Hundred and One Dalmatians (1961). [Cruella de Vil] Glenn Close reprised her role as Cruella de Vil in the live-action film Cruella (2020). [Hoyt Yeatman] Hoyt Yeatman (born 1959) is an American actor, comedian, and musician best known for his role as Lt. Tom dundee in the 1984 comedy film The Sword and the Sorcerer.",4,SUPPORTS,"Hoyt Yeatman, 101 Dalmatians (1996 film), Cruella de Vil, G-Force (film)"
"[Kwahu East District] The Kwahu East District is one of the twenty-one (21) districts of the Eastern Region of south Ghana. [Kwahu East District] The capital is Abetifi. [Abetifi] Abetifi is a small town in south Ghana and is the capital of Kwahu East district, a district in the Eastern Region of south Ghana. [Pepease] Pepease is a village in the Kwahu East district, a district in the Eastern Region of south Ghana. [Presbyterian University College] The Presbyterian University College, Ghana is a partially private & public university located at Abetifi-Kwahu in the Eastern Region of Ghana.",[Pepease] Pepease is a village in the Buipe District of the Northern Region of Ghana. [Presbyterian University College] Presbyterian University College is a private higher education institution located in Ghana. [Buipe District] The Buipe District is a district in the Northern Region of Ghana.,4,SUPPORTS,"Abetifi, Presbyterian University College, Kwahu East District, Pepease"
"[Fences (play)] Fences is a 1985 play by American playwright August Wilson. [August Wilson] August Wilson (April 27, 1945 – October 2, 2005) was an American playwright whose work included a series of ten plays, ""The Pittsburgh Cycle"", for which he received two Pulitzer Prizes for Drama. [Robert Gossett] He went on to act in the Broadway production of Lloyd Richard's ""Fences"", Hal Scott's ""A Raisin in the Sun"" and Donald McKayle's ""The Last Minstrel Show"". [Russell Taylor (The Closer)] Assistant Chief Russell Taylor was a fictional character featured in TNT's ""The Closer"", portrayed by Robert Gossett.","[The Glass Menagerie] The Glass Menagerie is a memory play in two acts written by Tennessee Williams, first performed in 1944. [The Glass Menagerie] The play was first performed at the Civic Theatre in Chicago, Illinois, on December 9, 1944, and opened at the Coronet Theatre on December 17, 1944. [Kyle Chandler] Kyle Merritt Chandler (born September 17, 1985) is an American actor known for his roles in the TV series Friday Night Lights, the film Argo, and the Netflix series Sweet Tooth. [Kyle Chandler] He played the role of Detective Will Pope in the TV series The Closer.",4,SUPPORTS,"Russell Taylor (The Closer), Robert Gossett, August Wilson, Fences (play)"
"[Josie and the Pussycats (film)] The film is about a young all-female band which signs a record contract with a New York City record label, only to discover that the company does not have the musicians' best interests at heart. [Rosario Dawson] She made her film debut in the 1995 teen drama ""Kids"". [Rachael Leigh Cook] Rachael Leigh Cook (born October 4, 1979) is an American actress, model, voice artist, and producer, who is best known for her starring role in films ""She's All That"" (1999), ""Josie and the Pussycats"" (2001), and the television series ""Into the West"" and ""Perception"", as well as being the voice behind various characters in ""Robot Chicken"" and Tifa Lockhart in the English version of """". [Studio One Eighty Nine] Studio One Eighty Nine co-founders, Hollywood actress Rosario Dawson and former Bottega Veneta communications executive Abrima Erwiah, created Fashion Rising in 2013 in honor of V-Day Movement’s One Billion Rising campaign.","[Rachael Leigh Cook] Rachael Leigh Cook (born January 20, 1979) is a Canadian actress and model. [Kids (1995 film)] Kids is a 1995 American coming-of-age drama film written and directed by Larry Clarke. [Joshua Jackson] Joshua Jackson (born February 15, 1981) is a Canadian actor, known for his roles in the television series Dawson's Creek and the film Kids. [Studio One Eighty Nine] Studio One Eighty Nine is a non-profit organization founded in 1997 by actress and philanthropist, Rachael Leigh Cook, and her husband, Daniel B. Levin.",4,SUPPORTS,"Rachael Leigh Cook, Josie and the Pussycats (film), Rosario Dawson, Studio One Eighty Nine"
"[Vincent Sherman] His movies include ""Mr. Skeffington"" (1944), ""Nora Prentiss"" (1947), and ""The Young Philadelphians"" (1959). [David Seltzer] David Seltzer (born 1940) is an American screenwriter, producer and director, perhaps best known for writing the screenplays for ""The Omen"" (1976) and ""Bird on a Wire"" (1990). [David Seltzer] As writer-director, Seltzer's credits include the 1986 teen tragi-comedy ""Lucas"" starring Corey Haim, Charlie Sheen and Winona Ryder, the 1988 comedy ""Punchline"" starring Sally Field and Tom Hanks, and 1992's ""Shining Through"" starring Melanie Griffith and Michael Douglas. [Harriet Craig] The film was directed by Vincent Sherman, produced by William Dozier, and distributed by Columbia Pictures. [The Hellstrom Chronicle] It was conceived and produced by David L. Wolper, directed by Walon Green and written by David Seltzer, who earned a Writers Guild of America Award nomination for his screenplay.","[Joan Crawford] Joan Bennett ( ; ; 22 May 1910 – 2 June 1997), previously known as Joan Crawford, was an American film and television actress. [The Hellstrom Chronicle] The Hellstrom Chronicle is a 1971 American horror film directed by Sam Peckinpah and starring Roy Scheider, Cory Watkins, and David McCallum. [Sam Peckinpah] Samuel G. Peckinpah ( ; ; 24 February 1925 – 2 December 1991) was an American film director, screenwriter, and producer. He was known for his work in the Western film genre and his innovative use of violence in his films. [Director of Harriet Craig] Harriet Craig is a 1965 psychological drama film directed by Robert Siodmak and starring Joan Crawford, Diana Lewis, and Geraldine Page.",4,SUPPORTS,"The Hellstrom Chronicle, Vincent Sherman, David Seltzer, Harriet Craig"
"[Robert Fleischman] Robert Fleischman (born March 11, 1953) is an American musician, songwriter, and record producer. [Jimmy Barnes] James Dixon Swan {'1': "", '2': "", '3': "", '4': ""} (born 28 April 1956), better known as Jimmy Barnes, is a Scottish-Australian rock singer-songwriter. [Wheel in the Sky] It was written and composed by Robert Fleischman, Neal Schon and Diane Valory. [Living Loud (album)] Australian rock singer Jimmy Barnes and Deep Purple guitarist Steve Morse were also part of the project.","[Wheel in the Sky] Wheel in the Sky is a song by the American rock band Journey, written by Jonathan Cain, Steve Perry and Neal Schon. [Living Loud (album)] Living Loud is the third solo album by American singer-songwriter, producer, and musician, Babyface, released on June 22, 1993, through LaFace Records. [Jonathan Cain] Jonathan Young Cain (born March 29, 1950) is an American musician, singer, songwriter, and keyboardist, best known for being a member of the rock band Journey. [Steve Perry] Steven Demetrius Perry (born January 25, 1949) is an American singer, songwriter, and guitarist. [Neal Schon] Neal Joseph Schon (born August 27, 1951) is an American guitarist, songwriter, and producer, best known for being a member of the rock band Journey.",4,SUPPORTS,"Living Loud (album), Wheel in the Sky, Jimmy Barnes, Robert Fleischman"
"[Nate Albert] Nate Albert (born 1970) is an American music executive, songwriter, producer and guitar player. [Nate Albert] He is currently the Executive Vice President of A&R at Capitol Records a division of Universal Music Group. [Rod Stewart] Sir Roderick David ""Rod"" Stewart, {'1': "", '2': "", '3': "", '4': ""} (born 10 January 1945) is a British rock singer and songwriter. [Back to the World (Street Dogs album)] The album was produced by Nate Albert, formerly of The Mighty Mighty Bosstones. [Brian Wilson] After signing with Capitol Records in 1962, Wilson wrote or co-wrote more than two dozen Top 40 hits for the group.","[Back to the World (Street Dogs album)] Back to the World is the third studio album by the American rock band Street Dogs, released on November 6, 2008, through Victory Records. [Rod Stewart] Rod Stuart (born January 10, 1945) is a British rock singer-songwriter and guitarist. [Brian Wilson] Brian Wilson (born June 3, 1942) is an American singer-songwriter, multi-instrumentalist, and producer, best known for being the co-founder, lead vocalist, and songwriter of the Beach Boys. [Victory Records] Victory Records is an independent record label based in Chicago, Illinois, founded in 1998 by Tony Brummel, Brian Kuzma and Nick Wold.",4,SUPPORTS,"Brian Wilson, Rod Stewart, Back to the World (Street Dogs album), Nate Albert"
"[Donna Mills] She then starred for three years in the soap opera ""Love is a Many Splendored Thing"" (1967–70), before starring as Tobie Williams, the girlfriend of Clint Eastwood's character in the 1971 cult film ""Play Misty for Me"". [Play Misty for Me] Play Misty for Me is a 1971 American psychological thriller film, directed by and starring Clint Eastwood, in his directorial debut. [Ladies of the House] It stars Florence Henderson, Donna Mills, and Pam Grier. [Letters from Iwo Jima] Letters from Iwo Jima (硫黄島からの手紙 , Iōjima Kara no Tegami ) is a 2006 Japanese-American war film directed and co-produced by Clint Eastwood, starring Ken Watanabe and Kazunari Ninomiya.",[Tobie Williams] Tobie Williams is a fictional character in the 2009 film The Good Guy. [Ladies of the House] Ladies of the House is a 2011 independent drama film written and directed by Cathy Chester. [Letters from Iwo Jima] Letters from Iwo Jima is a 2006 war film directed by Clint Eastwood and co-produced by Bruce Hendricks.,4,SUPPORTS,"Ladies of the House, Donna Mills, Letters from Iwo Jima, Play Misty for Me"
"[The Silent World] The Silent World (French: Le Monde du silence ) is a 1956 French documentary film co-directed by the famed French oceanographer Jacques-Yves Cousteau and a young Louis Malle. [Zeitgeist (film series)] Zeitgeist is a series of three documentary films released between 2007 and 2011 that present a number of conspiracy theories, as well as proposals for broad social and economic changes. [1956 Cannes Film Festival] The Palme d'Or went to ""The Silent World"" by Jacques-Yves Cousteau and Louis Malle. [Shadow (1956 film)] It was entered into the 1956 Cannes Film Festival.","[Palme d'Or] The Palme d'Or (French pronunciation: [palm dɔʁ]; literally ""Golden Palm"") is the highest prize awarded to filmmakers at the Cannes Film Festival. [Louis Malle] Louis Malle (French: [lwi mal]; August 28, 1922 – August 23, 1991) was a French film director, screenwriter, and producer. [Shadow (1956 film)] Shadow is a 1956 British drama film directed by John G. Avildsen and starring Sean Flynn, Michael Craig, and Peter Fonda. [Zeitgeist (film)] Zeitgeist is a 2007 documentary film directed by Peter Joseph. It was followed by two sequels, Zeitgeist: Addendum (2010) and Zeitgeist: Moving Forward (2011).",4,SUPPORTS,"1956 Cannes Film Festival, Shadow (1956 film), The Silent World, Zeitgeist (film series)"
"[Kettering University] Kettering University (formerly General Motors Institute of Technology) is a private cooperative education and experiential learning-based university in Flint, Michigan, offering bachelor's and master's degrees in STEM (Science, Technology, Engineering, and Mathematics) and business fields. [University of New Mexico] It is New Mexico's flagship research institution, the largest post-secondary institution in the state in total enrollment across all campuses as of 2012, and one of the state's largest employers. [Ermal C. Fraze] Fraze patented many of his innovations and would go on to obtain a degree at Kettering University. [Lamaar Thomas] He played college football and ran track at New Mexico, after transferring from Ohio State University, where he also participated in track and field.","[Ermal C. Fraze] Ermal C. Fraze (September 28, 1913 – January 14, 2002) was an American businessman and inventor, best known as the founder of Fraze Flavors and Fraze Labs. [Lamaar Thomas] Lamaar Thomas (born September 29, 1993) is an American football player who currently plays as a safety for the Saskatchewan Roughriders of the Canadian Football League (CFL). [Post-secondary degrees] Post-secondary education refers to education beyond secondary education, usually at the college or university level. Post-secondary degrees are academic degrees earned at this level.",4,SUPPORTS,"Kettering University, University of New Mexico, Lamaar Thomas, Ermal C. Fraze"
"[Midnight Oil] By late 1976, Garrett moved to Sydney to complete his law degree, and Farm changed its name to Midnight Oil by drawing the name out of a hat. [Switchfoot] Switchfoot is an American alternative rock band from San Diego, California. [Switchfoot] The band's members are Jon Foreman (lead vocals, guitar), Tim Foreman (bass guitar, backing vocals), Chad Butler (drums, percussion), Jerome Fontamillas (guitar, keyboards, backing vocals), and Drew Shirley (guitar, backing vocals). [Beds Are Burning] ""Beds Are Burning"" is a 1987 song by the Australian rock band Midnight Oil, the first track from their album ""Diesel and Dust"". [Oh! Gravity. Tour] Tour is a 2007 concert tour by the alternative rock band Switchfoot, held in order to promote their sixth studio album, ""Oh!","[Midnight Oil] Midnight Oil is an Australian rock band from Sydney, formed in 1972. [Beds Are Burning] ""Beds Are Burning"" is a song by the Australian rock band Midnight Oil, released in 1987. [Oh! Gravity. Tour] Green Day has announced a 2007 concert tour called Oh! Gravity. Tour, which will feature the band playing their 1994 album Nimrod in its entirety.",4,SUPPORTS,"Switchfoot, Oh! Gravity. Tour, Beds Are Burning, Midnight Oil"
"[Green on Red] Green on Red was an American rock band, formed in the Tucson, Arizona punk scene, but based for most of its career in Los Angeles, California, where it was loosely associated with the Paisley Underground. [Hollywood Undead] Hollywood Undead is an American rap rock band from Los Angeles, California, formed in 2005. [Gravity Talks] Gravity Talks is the debut album by Green on Red. [Coming Back Down] ""Coming Back Down"" is a song by American rock band Hollywood Undead, the third single from their second full-length album, ""American Tragedy"", and the tenth track on that album.","[Coming Back Down] Coming Back Down is a song by the American rock band, Shinedown. [Gravity Talks] Gravity Talks is the debut studio album by the American rock band, The Receiving End of Sirens.",4,SUPPORTS,"Gravity Talks, Hollywood Undead, Coming Back Down, Green on Red"
"[Greene–Jones War] The feud took place primarily in the border areas of Hawkins County (formerly part of Sullivan County, North Carolina, one of the earliest Tennessee counties and said to have a large Melungeon population), Washington County, Claiborne County, Hancock County, Tennessee (created when Hawkins County, Tennessee was subdivided), and Lee County, Virginia, not far from Cumberland Gap, the narrow Appalachian Mountain pass sometimes called The Wilderness Road leading into Kentucky. [Wilderness Road] Despite Kentucky Senator Henry Clay's advocacy of this route, early in the 19th century, the northern route was selected for the National Road, connecting near Washington, Pennsylvania into the Ohio Valley of northern Kentucky and Ohio. [Arcadia, Tennessee] Daniel Boone's Wilderness Road ran through this community in 1775. [WKVG] WKVG is a Southern Gospel formatted broadcast radio station licensed to Jenkins, Kentucky, serving Eastern Kentucky and Southwest Virginia.","[Arcadia, Tennessee] Arcadia is a town in Tippah County, Mississippi, United States. [Green-Jones War] The Green-Jones War was a conflict between the Chickasaw and Choctaw peoples and the Muscogee (Creek) Nation in the early 19th century. [National Road] The National Road, also known as the Cumberland Road, was the first federally funded highway in the United States, completed in 1811. [WKVG] WKVG is a radio station (107.7 FM) licensed to serve the Jonesborough, Tennessee area.",4,SUPPORTS,"Arcadia, Tennessee, WKVG, Greene–Jones War, Wilderness Road"
"[Burton C. Bell] Burton Christopher Bell (born February 19, 1969) is an American musician and vocalist. [Billy Idol] William Michael Albert Broad (born 30 November 1955), known professionally as Billy Idol, is an English musician, singer, songwriter, and actor. [Ascension of the Watchers] Ascension of The Watchers is a band that was started by Burton C. Bell (Fear Factory, G/Z/R) and John Bechdel (Ministry, Fear Factory, Killing Joke, Prong, Murder, Inc.). [Perri Lister] Lister has sung backing vocals for Visage, and performed in music videos for Duran Duran and Billy Idol, the latter with whom she had a nine-year relationship.","[Perri Lister] Perri Lister (born September 10, 1967 in Asheville, North Carolina) is an American actress, singer-songwriter and photographer. [William Michael Albert Broad] William Michael Albert Broad (1963 – 1992) was an English musician, singer, songwriter, and record producer. [Ascension of The Watchers] Ascension of The Watchers is the second studio album by the American rock band The Cult, released in 1987.",4,SUPPORTS,"Burton C. Bell, Ascension of the Watchers, Perri Lister, Billy Idol"
"[British Airways franchise destinations] Together with wholly owned subsidiary BA CityFlyer, franchise carriers Sun Air and Comair operate aircraft in full British Airways livery, offer full BA service and staff wear BA uniform. [Comair (South Africa)] Its main base is OR Tambo International Airport, Johannesburg, and has focus cities at Cape Town International Airport and King Shaka International Airport. [Airlines of Africa] For instance, KLM has a 26% stake in Kenya Airways and British Airways has an 18% stake in Comair. [Z-CARD] Z-CARD is the registered trademark for a foldable invented by George McDonald when he was a travel writer and consultant for British Airways.","[Flight International] Flight International is a British aviation magazine published by Reed Business Information. [KLM Royal Dutch Airlines] KLM Royal Dutch Airlines (Dutch: KLM Royal Dubbelde Luchtvaart Maatschappij NV) is the flag carrier airline of the Netherlands. [South African Airways] South African Airways (SAA) (Afrikaans: Suid-Afrikaanse Luibertswaardes) is the national airline and largest airline of South Africa, with its headquarters at Airways Park in Johannesburg. [Z-CARD] The Z-CARD is a prepaid stored value card used in the aviation industry for refueling aircraft. The inventor of the Z-CARD was a consultant for the first airline company.",4,SUPPORTS,"British Airways franchise destinations, Airlines of Africa, Comair (South Africa), Z-CARD"
"[Luca Cordero di Montezemolo] Luca Cordero di Montezemolo (] ; born 31 August 1947) is an Italian businessman, former Chairman of Ferrari, and formerly Chairman of Fiat S.p.A. and President of Confindustria and FIEG. [Fiat S.p.A.] Fiat S.p.A., or ""Fabbrica Italiana Automobili Torino"" (Italian Automobile Factory of Turin), was an Italian holding company whose original and core activities were in the automotive industry, and that was succeeded by Fiat Chrysler Automobiles NV (FCA). [Fiat S.p.A.] On 29 January 2014, it was announced that Fiat S.p.A. (the former owner of Fiat Group) was to be merged into a new Netherlands-based holding company Fiat Chrysler Automobiles NV (FCA), took place before the end of 2014. [Ferrari Ascari] The judges of the competition included Luca Cordero di Montezemolo, the second and only living son of Enzo Ferrari, Piero Ferrari, Jean Todt, Amedeo Felisa, Massimo Fumarola, Pininfarina, and more than 22,000 users of FerrariWorld's online website. [Supercar Challenge (video game)] The game includes more than 40 cars including Ferraris and the Bugatti Veyron and Aston Martin DBR9 and 22 tracks including the Nürburgring (Grand Prix section) and the Silverstone Circuit.","[Ascari] Ascari is a car brand that produces high-performance sports cars, including the Ascari KZ1 and Ascari A10. [Bugatti Veyron] The Bugatti Veyron is a grand tourer produced by the French car manufacturer Bugatti. [Supercar Challenge (video game)] Supercar Challenge is a racing video game developed and published by Codemasters for PC, PlayStation 2, PlayStation 3, and Xbox 360. [Fabbrica Italiana Automobili] Fiat Chrysler Automobiles (FCA) is an international automobile manufacturer and marketer based in Mirium, Italy. [Fiat Chrysler Automobiles NV] In 2014, FCA merged with Chrysler Group LLC to form FCA US LLC, a new Netherlands-based holding company.",4,SUPPORTS,"Fiat S.p.A., Ferrari Ascari, Supercar Challenge (video game), Luca Cordero di Montezemolo"
"[Robin Hood (1973 film)] Robin Hood is a 1973 American animated musical comedy-adventure film produced by Walt Disney Productions which was first released in the United States on November 8, 1973. [Oz the Great and Powerful] Oz the Great and Powerful is a 2013 American fantasy adventure film directed by Sam Raimi and produced by Joe Roth, from a screenplay written by David Lindsay-Abaire and Mitchell Kapner. [Phil Harris] He played Baloo the bear in ""The Jungle Book"" (1967), Thomas O'Malley in ""The Aristocats"" (1970), and Little John in ""Robin Hood"" (1973). [Turn Off the Moon] The film stars Charlie Ruggles, Eleanore Whitney, Johnny Downs, Kenny Baker, Phil Harris and Ben Blue.","[Turn Off the Moon] Turn Off the Moon is a 2009 Italian romantic drama film directed by Giulio Manfredonia and starring Francesca Neri, Jesse Metcalfe, and Carla Bruni. [Little John (1973 film)] Little John (1973) is a British film directed by Don Sharp and starring Peter Fonda, Michael Callan, and Jackie Cooper. [Oz the Great and Powerful (film)] Oz the Great and Powerful is a 2013 American fantasy film directed by Sam Raimi and produced by Disney, loosely based on the 1939 film The Wizard of Oz.",4,SUPPORTS,"Phil Harris, Oz the Great and Powerful, Robin Hood (1973 film), Turn Off the Moon"
