True Evidence,Generated Evidence,Hops,Label,Topics,bleu_score
"[1962–63 Segunda División] Baskonia, Sabadell, Sevilla Atlético, Plus Ultra, Atl. [1962–63 Segunda División] Baleares, Cartagena and Real Jaén were relegated to Tercera División. [Sevilla Atlético] Founded in 1958 it plays in Segunda División and is the reserve team of Sevilla FC, holding home games at ""Viejo Nervión"", with a 7,500-seat capacity.","1962–63 Segunda División season] The 1962–63 Segunda División season was the 32nd since the establishment of the Segunda División in 1923. [Sevilla Atlético] Sevilla Atlético is a football team based in Seville, Spain. [Tercera División] Tercera División is the fourth level of Spanish football league system.",2,REFUTES,"Sevilla Atlético, 1962–63 Segunda División",0.11668249867323366
"[Connie Ray] Constance ""Connie"" Ray (born July 10, 1956) is an American film and television actress and playwright. [Connie Ray] Among her highest profile appearances are ""Thank You for Smoking"" (2006) and ""Stuart Little"" (1999), and the television drama ""ER"" (1997). [Connie Ray] She also appeared in ""Ice Princess"" (2005) and on ""George Lopez"" (2002). [Ice Princess] Ice Princess is a 2005 American figure-skating film directed by Tim Fywell, written by Hadley Davis from a story by Meg Cabot and Davis, and starring Michelle Trachtenberg, Joan Cusack, Kim Cattrall and Hayden Panettiere.","[Tim Fywell] Tim Fywell is a British film director, producer and screenwriter, known for his work on the films, The Ice Princess (2005), Thank You for Smoking (2005) and Stuart Little (1999). [The Ice Princess] The Ice Princess is a 2005 British drama film directed by Phil Drape, written by Frank Cottrell Boyce and starring Keira Knightley, James Fox and Sienna Miller. [Thank You for Smoking] Thank You for Smoking is a 2005 American comedy-drama film directed by Jason Reitman, written by Christopher Buckley and starring Aaron Eckhart, Katie Holmes and Maria Bello. [Stuart Little] Stuart Little is a 1999 American fantasy comedy film directed by Rob Minkoff, based on the 1981 novel of the same name by E. B. White, and starring Mike Myers, Veronica Cartwright, and Laraine Newman.",2,REFUTES,"Ice Princess, Connie Ray",0.12173693016903145
"[1920 college football season] Notre Dame was led by its first Walter Camp All-American, George Gipp, who died before the year was over. [George Gipp] George Gipp (February 18, 1895 – December 14, 1920), nicknamed ""The Gipper"", was a college football player who played for the University of Notre Dame.","[California Golden Bears football] The California Golden Bears football team represents the University of California, Berkeley and competes in the Pac-12 Conference of the NCAA Division I Football Bowl Subdivision. [Georgia Bulldogs football] The Georgia Bulldogs football team represents the University of Georgia in Athens, Georgia, and competes in the Southeastern Conference (SEC) of the NCAA Division I Football Bowl Subdivision. [Harvard Crimson football] The Harvard Crimson football team represents Harvard University in Cambridge, Massachusetts, and competes in the Ivy League of the NCAA Division I Football Championship Subdivision. [Notre Dame Fighting Irish football] The Notre Dame Fighting Irish football team represents the University of Notre Dame in Notre Dame, Indiana, and competes in the Atlantic Coast Conference (ACC) of the NCAA Division I Football Bowl Subdivision. [Princeton Tigers football] The Princeton Tigers football team represents Princeton University in Princeton, New Jersey, and competes in the Ivy League of the NCAA Division I Football Championship Subdivision. [Walter Camp All-American] Walter Camp (February 3, 1859 – March 18, 1929) was an American football player, coach, and sports writer, and is considered one of the most important figures in the early history of American football. [George Gipp] George ""The Gipper"" Gipp (February 26, 1895 – March 17, 1939) was an American football player and actor. He was a halfback at the University of Notre Dame and was a member of the undefeated 1913 Notre Dame Fighting Irish football team. He died of pneumonia on March 17, 1939.",2,REFUTES,"George Gipp, 1920 college football season",0.05567201855185077
"[Early Work] Early Work is a poetry collection by Patti Smith, published in 1994. [Patti Smith] Patricia Lee Smith (born December 30, 1946) is an American singer-songwriter, poet, and visual artist who became an influential component of the New York City punk rock movement with her 1975 debut album ""Horses"".","[Sonic Youth] Sonic Youth was an American rock band from New York City, formed in 1981. [Early Work] Early Work is a 1994 collection of beat poetry by the American singer-songwriter Patti Smith.",2,REFUTES,"Patti Smith, Early Work",0.15284392429139093
[2009 All-Pacific-10 Conference football team] Stanford running back Toby Gerhart was voted Pac-10 Offensive Player of the Year. [Toby Gerhart] He was selected by the Minnesota Vikings in the second round of the 2010 NFL Draft.,"There is no evidence that the Minnesota Vikings team selected the 2009 Pac-10 Offensive Player of the Year in the second round of the 2010 NFL Draft in Paris. The Vikings have not made any selections in the NFL Draft since 2009, and the 2010 NFL Draft was held in Indianapolis, Indiana, not Paris. Therefore, it is highly unlikely that the Vikings selected the 2009 Pac-10 Offensive Player of the Year in the second round of the 2010 NFL Draft.",2,REFUTES,"2009 All-Pacific-10 Conference football team, Toby Gerhart",0.1748395440506431
"[Alma Wade] Alma Wade is a major antagonist and key figure in the ""F.E.A.R."" series of first-person shooter horror video games by Monolith Productions, introduced in ""F.E.A.R."" in 2005. [Alma Wade] The mystery of Alma is the very core of the series. [F.E.A.R.] F.E.A.R. First Encounter Assault Recon is a survival horror first-person shooter video game developed by Monolith Productions and published by Sierra Entertainment.","F.E.A.R. (First Encounter Assault Recon) is a series of first-person shooter video games developed by Monolith Productions and published by Day 1 Studios. [F.E.A.R. series] The main antagonist in the series is Paxton Fawkes, a former member of the military who has become obsessed with the idea of destroying the world. [F.E.A.R. series] Throughout the series, players take on the role of a member of an elite tactical team known as the Point Man, who must confront and defeat Fawkes and his army of genetically modified soldiers. [F.E.A.R. series] The mystery surrounding Fawkes is a central element of the series, as players must uncover the truth about his past and motivations.",2,REFUTES,"F.E.A.R., Alma Wade",0.14936023519090832
"[American Made (film)] The plot focuses on Barry Seal, a former TWA pilot who became a drug smuggler for the Medellín Cartel in the 1980s. [Barry Seal] Adler Berriman ""Barry"" Seal (July 16, 1939 – February 19, 1986) was an American airline pilot who became a major drug smuggler for the Medellín Cartel.","Barry Seal (born June 16, 1943, in Baton Rouge, Louisiana; died May 19, 1986, in Tegucigalpa, Honduras) was a former American drug smuggler, pilot, and CIA operative. [American Made] American Made is a 2017 American biographical crime drama film directed by Doug Liman and written by Gary Spinelli. The film is based on the life of Barry Seal, a pilot who worked for the Medellín Cartel in the 1980s.",2,REFUTES,"Barry Seal, American Made (film)",0.1794071684173692
"[Ethiopian Airlines accidents and incidents] Ethiopian Airlines, the national airline of Ethiopia, has a good safety record, by contrast to other African airlines. [Airlines of Africa] Ben R. Guttery, author of ""Encyclopedia of African Airlines"", said ""Although most of the carriers have never been large by European or American standards, they have had tremendous impact on the economy and the people.""","[Ben R. Guttery] Ben R. Guttery (1914–1989) was a British aviation historian, writer, and journalist who specialized in the history of aviation in Africa. [Contrast between Ethiopian Airlines and other African Airlines] In 1964, he wrote an article titled ""The Contrast Between Ethiopian Airlines and Other African Airlines"" for Flight International magazine.",2,REFUTES,"Airlines of Africa, Ethiopian Airlines accidents and incidents",0.07770904756273256
"[Skogsrå] The skogsrå , (Forest Rå), ""Skogsfrun"" (The Mistress of the Forest), ""Skogssnuvan"", ""Skogsnymfen"" (Forest Nymph), ""Råndan"" (the Rå) or ""huldra"", was a mythical creature of the forest, or Rå, in Swedish folklore. [Hulder] A hulder is a seductive forest creature found in Scandinavian folklore. [Hulder] She is known as the skogsrå ""forest spirit"" or Tallemaja ""pine tree Mary"" in Swedish folklore, and ulda in Sámi folklore. [Hulder] Her name suggests that she is originally the same being as the völva divine figure Huld and the German Holda.","The creature is described as having antlers, horns, and a lustful gaze. Huld is described as having a beautiful face, golden locks, and a crown of stars. [Huld] In Norse mythology, Huld (Old Norse: Hulda) is a goddess associated with fertility, prosperity, and protection. [Forest creature] A mythical forest creature from northern Sweden is described as having antlers, horns, and a lustful gaze. It is said to roam the forests and lakes of northern Sweden, and is known for its seductive powers.",2,REFUTES,"Skogsrå, Hulder",4.888952002461535e-155
"[Franz Schreker] Franz Schreker (originally ""Schrecker""; 23 March 1878, Monaco – 21 March 1934, Berlin) was an Austrian composer, conductor, teacher and administrator. [Luigi Cherubini] Luigi Cherubini (] ; 8 or 14 September 1760 – 15 March 1842) was an Italian composer who spent most of his working life in France. [Luigi Cherubini] Beethoven regarded Cherubini as the greatest of his contemporaries.","Beethoven wrote to his friend Karl von Schenk that Cherubini was ""the peer of his father."" [Luigi Cherubini] Luigi Cherubini (1760 – 1816) was an Italian composer of the late Baroque and early Classical periods. [Franz Schreker] Franz Schreker (1874 – 1934) was an Austrian composer and teacher. [Beethoven] Ludwig van Beethoven (1770 – 1827) was a German composer and pianist.",2,REFUTES,"Franz Schreker, Luigi Cherubini",0.26362863947059545
"[The Vengeance of Rome] In this novel, Colonel Pyat, an incarnation of the Eternal Champion, goes to Italy and Germany, where he becomes involved in Fascism and Naziism, including sexual encounters with Ernst Röhm and Adolf Hitler and a sojourn in Dachau. [Ernst Röhm] Ernst Julius Günther Röhm (] ; 28 November 1887 – 1 July 1934) was a German military officer and an early member of the Nazi Party.","[Michael Moorcock] Michael John Moorcock (born 1952) is a British author, primarily known for his work in the science fiction and fantasy genres. [The Vengeance of Rome] The Vengeance of Rome is a 2006 alternate history novel by Michael Moorcock, set in 1938, in which Colonel Pyat, an incarnation of the Eternal Champion, goes to Italy and Hollywood, where he becomes involved in Fascism and Naziism, including sexual encounters with Ernst Julius Günther Röhm, a German military officer and an early member of the Nazi Party.",2,REFUTES,"The Vengeance of Rome, Ernst Röhm",0.461457597111684
"[Fine Gael leadership election, 2017] The 2017 Fine Gael leadership election was triggered in May 2017, when Enda Kenny resigned as party leader. [Fine Gael leadership election, 2017] On 2 June Leo Varadkar was announced as the victor, beating rival Simon Coveney 60% to 40%. [Simon Coveney] Simon Anthony Coveney (born 16 June 1972) is an Irish Fine Gael politician who has served as Minister for Foreign Affairs and Trade and Deputy Leader of Fine Gael since June 2017.","[Leo Varadkar] Leo Varadkar (; born 28 January 1976) is an Irish Fine Gael politician who has been Tánaiste (Deputy Prime Minister of Ireland) since June 2017. [Simon Coveney] Simon Coveney (; born 30 March 1972) is an Irish Fine Gael politician who has been Minister for Agriculture, Food and the Marine since 2011. [2017 Irish general election] The 2017 Irish general election was held on 2 June 2017. The results were: Fine Gael 30 seats, Labour Party 19 seats, Fianna Fáil 20 seats, Sinn Féin 14 seats, Green Party 6 seats, People Before Profit 4 seats, Social Democrats 2 seats, Workers' Party of Ireland 1 seat.",2,REFUTES,"Simon Coveney, Fine Gael leadership election, 2017",0.17558262357636287
