True Evidence,Generated Evidence,Hops,Label,Topics,Precision,Recall,F1 Score
"[Round Table Pizza] Round Table Pizza is a large chain of pizza parlors in the western United States. [Marion's Piazza] Established in 1965 by Marion Glass, the company currently operates 9 restaurants throughout the greater Dayton area.",1. Round Table Pizza chain has more locations in more cities than Marion's Piazza. 2. Round Table Pizza chain has more locations in more cities than Marion's Piazza. 3. Round Table Pizza chain has more locations in more cities than Marion's Piazza. 4. Round Table Pizza chain has more locations in more cities than Marion's Piazza. 5. Round Table Pizza chain has more locations in more cities than Marion's Piazza. 6. Round Table Pizza chain has more locations in more cities than Marion's Piazza. 7. Round Table Pizza chain has more locations in more cities than Marion's Piazza. 8. Round Table Pizza chain has more locations in more cities than Marion's Piazza. 9. Round Table Pizza chain has more locations in more cities than Marion's Piazza. 10. Round Table Pizza chain has more locations in more cities than Marion's Piazza. 11. Round Table Pizza chain has more locations in more cities than Marion's Piazza. 12. Round Table Pizza chain has more locations in more cities than Marion's Piazza. 13. Round Table Pizza chain has more locations in more cities than Marion's Piazza. 14. Round Table Pizza chain has more locations in more cities than Marion's Piazza. 15. Round Table Pizza chain has more locations in more cities than Marion's Piazza. 16. Round Table Pizza chain has more locations in more cities than Marion's Piazza. 17. Round Table Pizza chain has more locations in more cities than Marion's Piazza. 18. Round Table Pizza chain has more locations in more cities than Marion's Piazza. 19. Round Table Pizza chain has more locations in more cities than Marion's Piazza. 20. Round Table Pizza chain has more locations in more cities than Marion's Piazza. 21. Round Table Pizza chain has more locations in more cities than Marion's Piazza. 22. Round Table Pizza chain has more locations in more cities than Marion's Piazza. 23. Round Table Pizza chain has more locations in more cities than,2,SUPPORTS,"Marion's Piazza, Round Table Pizza",0.7586399912834167,0.8299930095672607,0.7927141189575195
"[Thodi Der] ""Thodi Der"" (English dub: Stay a Little Longer) is a popular song from the soundtrack of the Bollywood film Half Girlfriend. [Half Girlfriend (film)] Half Girlfriend is an Indian romantic drama film based on the novel of the same name written by Chetan Bhagat.","1. The movie was based on the novel ""Kai Po Che"" by Chetan Bhagat. 2. The movie contained the song ""Thodi Der"". 3. The movie was directed by Abhishek Kapoor. 4. The movie was produced by Ronnie Screwvala. 5. The movie was produced by UTV Motion Pictures. 6. The movie was released on February 22, 2013. 7. The movie was released in Hindi. 8. The movie was a commercial success. 9. The movie was a critical success. 10. The movie was a box office success. 11. The movie was a Bollywood movie. 12. The movie was a sports movie. 13. The movie was a drama movie. 14. The movie was a romance movie. 15. The movie was a musical movie. 16. The movie was a comedy movie. 17. The movie was a family movie. 18. The movie was a thriller movie. 19. The movie was a mystery movie. 20. The movie was a fantasy movie. 21. The movie was a horror movie. 22. The movie was a science fiction movie. 23. The movie was a Western movie. 24. The movie was a war movie. 25. The movie was a historical drama. 26. The movie was a biographical drama. 27. The movie was a romantic comedy. 28. The movie was a romantic drama. 29. The movie was a romantic thriller. 30. The movie was a romantic fantasy. 31. The movie was a romantic comedy-drama. 32. The movie was a romantic thriller-drama. 33. The movie was a romantic thriller-comedy. 34. The movie was a romantic thriller-comedy-drama. 35. The movie was a romantic thriller-comedy-drama-horror. 36. The movie was a romantic thriller-comedy-drama-horror-science fiction. 37. The movie was a romantic thriller-comedy-drama-horror-s",2,SUPPORTS,"Thodi Der, Half Girlfriend (film)",0.768698513507843,0.846924364566803,0.8059176802635193
"[Ren and Stimpy (characters)] Ren and Stimpy, created by John Kricfalusi, are the title characters in the American-Canadian animated television series ""The Ren & Stimpy Show"". [The Ren &amp; Stimpy Show] The Ren & Stimpy Show is an American animated series created by John Kricfalusi for Nickelodeon.","[John Kricfalusi] John Kricfalusi (born November 9, 1955) is an American animator, producer, writer, and director. [Ren and Stimpy] Ren and Stimpy is a 1990s American-Canadian animated television series, for Nickelodeon. [The Ren and Stimpy Show] The Ren and Stimpy Show is an American animated television series created by the animator John Kricfalusi in 1991, which aired on Nickelodeon from August 1991 to September 1996.",2,SUPPORTS,"Ren and Stimpy (characters), The Ren &amp; Stimpy Show",0.9059578776359558,0.9223374128341675,0.9140743017196655
[Almost Sunrise] Almost Sunrise is a 2016 American documentary film directed by Michael Collins. [Hail! Hail! Rock 'n' Roll] Rock 'n' Roll is a 1987 documentary film directed by Taylor Hackford that chronicles two 1986 concerts celebrating rock and roll musician Chuck Berry's 60th birthday.,"1. Almost Sunrise was filmed after Hail! Hail! Rock 'n' Roll. [Almost Sunrise] Almost Sunrise is a 2013 American documentary film directed by Michael Collins. [Hail! Hail! Rock 'n' Roll] Hail! Hail! Rock 'n' Roll is a 2000 documentary film directed by Jim Jarmusch, who also directed the soundtrack album. [Hail! Hail! Rock 'n' Roll] The film was aired on HBO on 17 October 2000. [Hail! Hail! Rock 'n' Roll] The film was nominated for the Grand Jury Prize at the 2001 Sundance Film Festival. [Hail! Hail! Rock 'n' Roll] The film was released on DVD on 14 August 2001. [Hail! Hail! Rock 'n' Roll] The film was released on Blu-ray on 12 June 2007. [Hail! Hail! Rock 'n' Roll] The film was released on Blu-ray on 25 February 2014. [Hail! Hail! Rock 'n' Roll] The film was released on Blu-ray on 25 February 2014. [Hail! Hail! Rock 'n' Roll] The film was released on Blu-ray on 25 February 2014. [Hail! Hail! Rock 'n' Roll] The film was released on Blu-ray on 25 February 2014. [Hail! Hail! Rock 'n' Roll] The film was released on Blu-ray on 25 February 2014. [Hail! Hail! Rock 'n' Roll] The film was released on Blu-ray on 25 February 2014. [Hail! Hail! Rock 'n' Roll] The film was released on Blu-ray on 25 February 2014. [Hail! Hail! Rock 'n' Roll] The film was released on Blu-ray on 25 February 2014. [Hail! Hail! Rock 'n' Roll] The film was released on",2,SUPPORTS,"Hail! Hail! Rock 'n' Roll, Almost Sunrise",0.807330846786499,0.8869904279708862,0.8452880382537842
"[La Journée de la jupe] La Journée de la jupe is a 2008 French television film, directed by Jean-Paul Lilienfeld and starring Isabelle Adjani as a high school teacher, a role which earned the actress the 2010 César award for Best Actress in a Leading Role. [César Award] The César Award is the national film award of France.",1) The César for Best Actress was awarded to Emmanuelle Béart in 1992. Béart was born in 1964. 2) The César for Best Actress was awarded to Emmanuelle Béart in 1992. Béart was born in 1964. 3) The César for Best Actress was awarded to Emmanuelle Béart in 1992. Béart was born in 1964. 4) The César for Best Actress was awarded to Emmanuelle Béart in 1992. Béart was born in 1964. 5) The César for Best Actress was awarded to Emmanuelle Béart in 1992. Béart was born in 1964. 6) The César for Best Actress was awarded to Emmanuelle Béart in 1992. Béart was born in 1964. 7) The César for Best Actress was awarded to Emmanuelle Béart in 1992. Béart was born in 1964. 8) The César for Best Actress was awarded to Emmanuelle Béart in 1992. Béart was born in 1964. 9) The César for Best Actress was awarded to Emmanuelle Béart in 1992. Béart was born in 1964. 10) The César for Best Actress was awarded to Emmanuelle Béart in 1992. Béart was born in 1964. 11) The César for Best Actress was awarded to Emmanuelle Béart in 1992. Béart was born in 1964. 12) The César for Best Actress was awarded to Emmanuelle Béart in 1992. Béart was born in 1964. 13) The César for Best Actress was awarded to Emmanuelle Béart in 1992. Béart was born in 1964. 14) The César for Best Actress was awarded to Emmanuelle Béart in 1992. Béart was born in 1964. 15) The César for Best Actress was awarded to Emmanuelle Béart,2,SUPPORTS,"César Award, La Journée de la jupe",0.7741696238517761,0.8042701482772827,0.7889329195022583
"[Kwon Yu-ri] In 2013, she made her film debut in ""No Breathing"". [No Breathing] No Breathing () is a 2013 South Korean sports film set in the world of competitive swimming, starring Seo In-guk, Lee Jong-suk and Kwon Yuri.","2006 South Korea 100 m Freestyle Women's Final. [Kwon Yu-ri] Kwon Yu-ri (born May 17, 1989) is a South Korean actress and singer. [2006 South Korea 100 m Freestyle Women's Final] Kwon Yu-ri made her film debut in the 2006 South Korea 100 m Freestyle Women's Final. [2006 South Korea 100 m Freestyle Women's Final] The 2006 South Korea 100 m Freestyle Women's Final was held on June 28, 2006 at the 2006 World Aquatics Championships in Shanghai, China. [2006 South Korea 100 m Freestyle Women's Final] The race was won by 2005 World Champion and Olympic silver medallist, Ingrid Ketelson of the Netherlands, clocking 55.19 seconds. [2006 South Korea 100 m Freestyle Women's Final] The second place went to Kwon Yu-ri of South Korea, clocking 55.60 seconds, while the bronze medal went to Kirsty Coventry of Zimbabwe, clocking 55.63 seconds. [2006 South Korea 100 m Freestyle Women's Final]",2,SUPPORTS,"Kwon Yu-ri, No Breathing",0.8007445335388184,0.8464243412017822,0.8229510188102722
"[Christopher Mont] Dr. Christopher Mont (1496/7–1572) was a sixteenth-century diplomat, born in Koblenz but in 1531 awarded denization in England, where he became an agent of Thomas Cromwell. [Thomas Cromwell] Thomas Cromwell, 1st Earl of Essex ( or ; 1485 – 28 July 1540) was an English lawyer and statesman who served as chief minister to King Henry VIII of England from 1532 to 1540.","1. [Christopher Mont] Christopher Mont (1902–1984) was an English actor, born in London. [Christopher Mont] He appeared in 20 films between 1931 and 1982. [Christopher Mont] He was married to actress Daphne Laureola. [Christopher Mont] 2. [John C. Bogle] John Clifton Bogle (born May 8, 1929) is an American mutual fund pioneer, and the founder of The Vanguard Group, Inc. [John C. Bogle] In 1974, Bogle founded the first index mutual fund, the Vanguard 500 Index Fund, which he managed until 1975. [John C. Bogle] In 1978, he founded The Vanguard Group, which he led as chairman and chief executive officer until his retirement in 1996. [John C. Bogle] In 1999, he was inducted into the International Investor Hall of Fame. [John C. Bogle]",2,SUPPORTS,"Thomas Cromwell, Christopher Mont",0.831559419631958,0.8284952044487,0.8300244212150574
"[Glassroth v. Moore] Glassroth v. Moore, CV-01-T-1268-N, 229 F. Supp. [Glassroth v. Moore] 2d 1290 (M.D. Ala. 2002), and its companion case Maddox and Howard v. Moore, CV-01-T-1269-N, concern then-Alabama Supreme Court Chief Justice Roy S. Moore and a stone monument of the Ten Commandments in the rotunda of the Alabama Judicial Building in Montgomery, Alabama. [Roy Moore] He also is the founder and president of the Foundation for Moral Law.","[Glassroth v. Moore] The case is Glassroth v. Moore, 325 F.3d 1339 (11th Cir. 2003). [Foundation of Moral Law] The Foundation of Moral Law is a Christian lobby group in the United Kingdom. [Mel Stride] Melvin Stride (born 24 March 1964) is a British Conservative Party politician. [10 Commandments] The Ten Commandments are a set of biblical principles relating to morality and ethics.",2,SUPPORTS,"Glassroth v. Moore, Roy Moore",0.8649311065673828,0.8418150544166565,0.8532165884971619
"[Jason Pinkston] Jason R. Pinkston (born September 5, 1987) is a former American football offensive guard, who played his entire career for the Cleveland Browns of the National Football League (NFL). [Cleveland Browns] The Browns play their home games at FirstEnergy Stadium, which opened in 1999, with administrative offices and training facilities in Berea, Ohio.","Jason Pinkston (born October 1, 1986) is a former American football guard. He played college football at the University of Akron, and was drafted by the Cleveland Browns in the fifth round of the 2010 NFL Draft. He was a member of the Browns from 2010 to 2014.",2,SUPPORTS,"Jason Pinkston, Cleveland Browns",0.9065672159194946,0.8746423125267029,0.8903186917304993
"[Mark Huffam] Mark Huffam is a film and television producer. [Mark Huffam] He was a producer on ""The Martian"", ""Johnny English"", and the television series ""Game of Thrones"". [Johnny English] Johnny English is a 2003 British-American spy comedy film parodying the James Bond secret agent genre infused with comedy similar to Atkinson's Mr. Bean character.","[Mark Huffam] Mark Huffam (born 25 January 1959) is an English film producer. [Mark Huffam] He was the producer of Johnny English Reborn. [Johnny English Reborn] Johnny English Reborn is a 2011 spy comedy film directed by Oliver Parker and starring Rowan Atkinson, Rosamund Pike, and Dominic West. [Rowan Atkinson] Rowan Sebastian Atkinson CBE (born 6 January 1955) is an English actor, comedian, and writer. [Rowan Atkinson] He is best known for his work on the sitcoms Blackadder (1983–1989) and The Thin Blue Line (1995–1996). [Rowan Atkinson] He has also had major roles in the James Bond film Never Say Never Again (1983), the romantic comedy Four Weddings and a Funeral (1994), the fantasy film Bean (1997), the romantic comedy Notting Hill (1999), the heist film Swept from the Sea (2000), the mystery thriller Rat Race (2001), the family film Mr. Bean's Holiday (2007), the animated film Mr. Bean's Christmas (2007), and the comedy film Johnny English Reborn (2011). [Mark Huffam] Huffam produced Johnny English Reborn (2011), starring Rowan Atkinson, Rosamund Pike and Dominic West. [Mark Huffam] He has produced over 20 films including: The Iron Lady (2011), The Best Exotic Marigold Hotel (2011), The Iron Lady (2011), The Boat That Rocked (2009), The Good Heart (2009), The Bank Job (2008), The Duchess (2008), The Good Night (2007), The Constant Gardener (2005), The Magdalene Sisters (2002), The Beach (2000), and The Borrowers (1997). [Mark Huffam] He has also produced documentaries,",2,SUPPORTS,"Johnny English, Mark Huffam",0.8113685250282288,0.887452244758606,0.8477066159248352
"[Oil drop experiment] The oil drop experiment was performed by Robert A. Millikan and Harvey Fletcher in 1909 to measure the elementary electric charge (the charge of the electron). [Robert Andrews Millikan] Robert Andrews Millikan (March 22, 1868 – December 19, 1953) was an American experimental physicist honored with the Nobel Prize for Physics in 1923 for the measurement of the elementary electronic charge and for his work on the photoelectric effect.","1910: Robert Andrews Millikan (1868–1953) performed the oil drop experiment. [Robert Andrews Millikan] Robert Andrews Millikan (March 22, 1868 – December 19, 1953) was an American physicist, educator, and philanthropist. [Robert Andrews Millikan] He received the Nobel Prize in Physics in 1923 for his work on the elementary charge of the electron and on photoelectric effects. [Robert Andrews Millikan] He is considered to be one of the most influential physicists of the first half of the 20th century. [Robert Andrews Millikan] Millikan graduated from Oberlin College in 1889 and received a master’s degree from Columbia University in 1890. [Robert Andrews Millikan] He taught at Oberlin from 1890 to 1892 and at the University of Chicago from 1892 to 1921. [Robert Andrews Millikan] He was appointed as a professor of physics at the University of Chicago in 1902. [Robert Andrews Millikan] In 1921, he was appointed as the first head of the University of Chicago’s new department of physics. [Robert Andrews Millikan] He was the president of the California Institute of Technology from 1921 to 1950. [Robert Andrews Millikan] He was a member of the National Academy of Sciences from 1914 and served as its president from 1927 to 1929. [Robert Andrews Millikan] He was the president of the American Association for the Advancement of Science in 1922. [Robert Andrews Millikan] He was the president of the American Physical Society from 1923 to 1924. [Robert Andrews Millikan] He was the president of the American Philosophical Society in 1936. [Robert Andrews Millikan] He was the president of the American Association for the Advancement of Science in 1936. [Robert Andrews Millikan] He was the president of the American Physical Society from 1937 to 1",2,SUPPORTS,"Oil drop experiment, Robert Andrews Millikan",0.8435750007629395,0.9171000719070435,0.8788023591041565
"[North Koolaupoko, Hawaii] North Koʻ olaupoko is an area in the City & County of Honolulu, Hawaii, United States, on the island of Oʻ ahu. [Kaneohe, Hawaii] According to an ancient Hawaiian story a local woman compared her husband's cruelty to the sharp edge of cutting bamboo; thus the place was named Kāneʻ ohe or ""Bamboo man"".","[Washington Dulles International Airport] Washington Dulles International Airport (IATA: IAD, ICAO: KIAD, FAA LID: IAD) is an international airport in Dulles, Virginia, 26 miles (42 km) west of downtown Washington, D.C. and is the primary international airport serving the Baltimore–Washington metropolitan area. [Baltimore–Washington metropolitan area] The Baltimore–Washington metropolitan area is a combined statistical area (CSA) that includes the U.S. state of Maryland, along with the District of Columbia and the Northern Virginia region of the U.S. state of Virginia. [United States] The United States of America (USA or U.S.A.), commonly referred to as the United States (U.S. or US), or America, is a country in North America, consisting of 50 states, a federal district, five major territories, and various possessions.",2,SUPPORTS,"North Koolaupoko, Hawaii, Kaneohe, Hawaii",0.7986980676651001,0.7864439487457275,0.7925236821174622
"[Recovery Child] Recovery Child is a four-piece alternative rock band from Toronto, Ontario. [Siouxsie and the Banshees] Siouxsie and the Banshees were an English rock band, formed in London in 1976 by vocalist Siouxsie Sioux and bass guitarist Steven Severin.","[Siouxsie and the Banshees] Siouxsie and the Banshees was an English rock band formed in London in 1976 by vocalist Siouxsie Sioux and guitarist John McGeoch. [Siouxsie and the Banshees] They were originally associated with the early English punk scene, but developed a more diverse sound over time. [Siouxsie and the Banshees] The group's name was inspired by the Banshee, a female spirit in Irish folklore who is said to wail to warn of imminent death. [Siouxsie and the Banshees] The group was originally named the Scream, but was forced to change its name after a band of the same name emerged from Glasgow. [Recovery Child] Recovery Child is an English rock band formed in London in 1976 by vocalist Siouxsie Sioux and guitarist John McGeoch. [Recovery Child] They were originally associated with the early English punk scene, but developed a more diverse sound over time. [Recovery Child] The group's name was inspired by the Banshee, a female spirit in Irish folklore who is said to wail to warn of imminent death. [Recovery Child] The group was originally named the Scream, but was forced to change its name after a band of the same name emerged from Glasgow.",2,SUPPORTS,"Siouxsie and the Banshees, Recovery Child",0.8535192012786865,0.9277294874191284,0.8890784978866577
"[Fusaro Lake] It is about 0.5 mi from Baia, and about 1 mi south of the acropolis of Cumae. [Baiae] Baiae (Italian: ""Baia"" ; Neapolitan: ""Baia"" ) was an ancient Roman town situated on the northwest shore of the Gulf of Naples, and now in the ""comune"" of Bacoli.","1) [Bacoli] Bacoli is a town and comune in the Metropolitan City of Naples in the southern Italian region of Campania. 2) [Fusaro Lake] Lake Fusaro is a lake in the Metropolitan City of Naples, region of Campania, Italy. It is a part of the city of Bacoli. 3) [Fusaro Lake] Lake Fusaro was created by the Roman Emperor Augustus in 37 BC. 4) [Bacoli] The town of Bacoli was founded by the Romans in 37 BC.",2,SUPPORTS,"Fusaro Lake, Baiae",0.8679388761520386,0.8478398323059082,0.857771635055542
"[Tribometer] A tribometer is an instrument that measures tribological quantities, such as coefficient of friction, friction force, and wear volume, between two surfaces in contact. [Tribometer] It was invented by the 18th century Dutch scientist Musschenbroek [Pieter van Musschenbroek] Pieter van Musschenbroek (14 March 1692 – 19 September 1761) was a Dutch scientist.",[Tribometer] Tribometers are instruments for measuring the friction and wear behavior of materials. [Willem van der Kroon] Willem van der Kroon (born 1944) is a Dutch scientist who invented the Tribometer.,2,SUPPORTS,"Pieter van Musschenbroek, Tribometer",0.9117157459259033,0.8765140771865845,0.8937684297561646
"[Safelight (film)] Safelight is a 2015 American drama film, written and directed by Tony Aloupis, and starring Juno Temple, Evan Peters, Kevin Alejandro, Jason Beghe, Ariel Winter, and Christine Lahti. [Kevin Alejandro] Kevin Michael Alejandro (born April 7, 1976) is an American actor.","Kevin Alejandro (born March 11, 1979) is an American actor. [2015 American drama film] The film was written and directed by Tony Aloupis. [Kevin Alejandro] Alejandro is known for his roles as Detective Marco Ruiz on the ABC series, Longmire (2012–2014), and as Detective Nestor ""Nestor"" Romakin on the FX series, Sons of Anarchy (2010–2014). [2015 American drama film] [Kevin Alejandro] Kevin Alejandro at the Internet Movie Database [Kevin Alejandro] Kevin Alejandro at AllMovie [Kevin Alejandro] Kevin Alejandro at Rotten Tomatoes [Kevin Alejandro] Kevin Alejandro at TV Guide [Kevin Alejandro] Kevin Alejandro at TV.com [Kevin Alejandro] Kevin Alejandro at the TCM Movie Database [Kevin Alejandro] Kevin Alejandro at AllMovie",2,SUPPORTS,"Safelight (film), Kevin Alejandro",0.8386268615722656,0.8642611503601074,0.8512510657310486
"[Holdout (gambling)] In gambling jargon, a holdout is any of numerous accessories used by cheats to help them ""hold-out"" a card (or cards) during a card game. [Cheating] Cheating is the receiving of a reward for ability or finding an easy way out of an unpleasant situation by dishonest means.",[Holdout] Holdouts are a type of accessory used by cheats to recieve reward. [Holdout] A holdout is an accessory used by cheats in order for them to recieve reward.,2,SUPPORTS,"Holdout (gambling), Cheating",0.8940402269363403,0.8458038568496704,0.869253396987915
"[Brooklyn Decker] Brooklyn Danielle Decker Roddick (born April 12, 1987) is an American fashion model and actress best known for her appearances in the ""Sports Illustrated Swimsuit Issue"", including the cover of the 2010 issue. [Andy Roddick] Andrew Stephen Roddick (born August 30, 1982) is an American former professional tennis player from the US.","[Brooklyn Decker] Brooklyn Danielle Decker Roddick (born April 12, 1987) is an American fashion model and actress best known for her appearances in the Sports Illustrated Swimsuit Issue, including the cover of the 2010 issue. [Andy Roddick] Andrew Stephen Roddick (born August 30, 1982) is an American former professional tennis player from the US.",2,SUPPORTS,"Brooklyn Decker, Andy Roddick",0.9961684942245483,0.9945294260978699,0.995348334312439
"[Diego Tonetto] Diego Rubén Tonetto (born 5 December 1988) is an Argentine professional footballer who plays for Instituto Atlético Central Córdoba as a left winger. [Italian nationality law] Italian nationality law is the law of Italy governing the acquisition, transmission and loss of Italian citizenship.","[Diego Tonetto] Diego Tonetto (born 1962) is an Italian professional football manager and former player. [Italian nationality law] Italian nationality law is the law of Italy regulating the acquisition, loss, and determination of Italian citizenship by individuals. [Diego Tonetto] Diego Tonetto is an Italian professional football manager and former player. [Diego Tonetto] He has been the head coach of the Italian national team since 2015. [Diego Tonetto] He was previously the head coach of the Italian national team from 2009 to 2011, and of the Italian national under-21 football team from 2006 to 2009. [Diego Tonetto] He was also the assistant coach of the Italian national team from 2000 to 2006. [Diego Tonetto] He was the head coach of the Italian national under-20 football team from 2000 to 2001. [Diego Tonetto] He was also the assistant coach of the Italian national under-20 football team from 1998 to 2000. [Diego Tonetto] He was the head coach of the Italian national under-19 football team from 1996 to 1998. [Diego Tonetto] He was also the assistant coach of the Italian national under-19 football team from 1994 to 1996. [Diego Tonetto] He was the head coach of the Italian national under-18 football team from 1993 to 1994. [Diego Tonetto] He was also the assistant coach of the Italian national under-18 football team from 1992 to 1993. [Diego Tonetto] He was the head coach of the Italian national under-17 football team from 1991 to 1992. [Diego Tonetto] He was also the assistant coach of the Italian national under-17 football team from 1990 to 1991. [Diego Tonetto] He was the head coach of the Italian national under-16 football team from 1989 to 1990. [Diego Tonetto] He was also the assistant coach of the",2,SUPPORTS,"Diego Tonetto, Italian nationality law",0.804370105266571,0.875436007976532,0.8383998274803162
"[Al Shearer] Al Shearer (born August 14, 1977) is an American actor. [Al Shearer] He portrayed Nevil Shed in the 2006 Disney blockbuster ""Glory Road (film)"", produced by Jerry Bruckheimer. [Glory Road (film)] Glory Road is a 2006 American sports drama film directed by James Gartner, based on a true story surrounding the events leading to the 1966 NCAA University Division Basketball Championship (the historic name for what is now known as the NCAA Division I Men's Basketball Tournament).","[Al Shearer] Al Shearer (born May 28, 1943) is an American actor, writer, director, and producer. [1966 NCAA University Division Basketball Championship] The 1966 NCAA University Division Basketball Championship was the 28th annual NCAA University Division basketball tournament. [Nevil Shed] Nevil Shed (26 January 1909 – 16 June 1993) was an English cricketer who played for Lancashire. [Nevil Shed] He was born in Chorley, Lancashire. [Nevil Shed] He made his debut for Lancashire in a County Championship match against Nottinghamshire on 21 May 1930. [Nevil Shed] He made his last first-class appearance for Lancashire, also against Nottinghamshire, on 29 May 1939. [Nevil Shed] He made 185 first-class appearances for Lancashire, scoring 4,382 runs at an average of 15.43 and a top score of 150. [Nevil Shed] He made 14 appearances for the Marylebone Cricket Club (MCC), making his debut against Cambridge University on 12 June 1930. [Nevil Shed] He made his final MCC appearance, against the touring South African cricket team, on 23 June 1939. [Nevil Shed] He made 15 appearances for the Minor Counties, making his debut for the team against the touring West Indians on 19 June 1935. [Nevil Shed] He made his final Minor Counties appearance, against the touring New Zealand cricket team, on 27 June 1939. [Nevil Shed] He also played for the touring MCC team, making his debut against the touring Australians on 24 January 1934. [Nevil Shed] He made his final MCC appearance, against the touring New Zealand cricket team, on 27 January 1936. [Nevil Shed] His brothers, James and William, also played first-class cricket.",2,SUPPORTS,"Glory Road (film), Al Shearer",0.7928870916366577,0.8383456468582153,0.8149829506874084
