True Evidence,Generated Evidence,Hops,Label,Topics,Precision,Recall,F1 Score
"[Marilyn Manson] Brian Hugh Warner (born January 5, 1969), known professionally as Marilyn Manson, is an American singer, songwriter, musician, composer, actor, painter, author and former music journalist. [Joe Lynn Turner] Joe Lynn Turner (born Joseph Arthur Mark Linquito, August 2, 1951) is an American singer, guitarist, songwriter, and producer. [Godhead (band)] They are most often credited with being the only band signed to musician Marilyn Manson's short-lived vanity label, Posthuman Records.","[Godhead (band)] Godhead (band) is a Christian rock band, formed in 1986, and signed to the record label Metal Blade. [Joe Lynn Turner] Joe Lynn Turner (born Joseph Lloyd Turner on September 2, 1951 in Belvedere-Tiburon, California) is an American rock singer, songwriter and musician. [Godhead (band)] Godhead is a Christian rock band, formed in 1986, and signed to the record label Metal Blade. [Joe Lynn Turner] Turner has been a member of Rainbow, Deep Purple, Yngwie Malmsteen's Rising Force, and the supergroup Black Sabbath. [Joe Lynn Turner] He has also recorded two solo albums. [Joe Lynn Turner] Turner was born in Belvedere-Tiburon, California, on September 2, 1951. [Joe Lynn Turner] His father, Joseph Turner, was an insurance broker. [Joe Lynn Turner] He has a brother, Paul Turner, who is also a musician. [Joe Lynn Turner] Turner started playing piano at age 5 and learned to play guitar at age 12. [Joe Lynn Turner] He was a member of the 1960s rock band, The Frost, which included guitarist Joe Satriani. [Joe Lynn Turner] Turner attended Tamalpais High School in Mill Valley, California, graduating in 1969. [Joe Lynn Turner] He then attended the University of California, Santa Cruz, and played in several bands, including the rock group, The Outlaws. [Joe Lynn Turner] He also played in a jazz band, The Joe Turner Quartet. [Joe Lynn Turner] He was a member of the band, The Rising Force, from 1983 to 1985. [Joe Lynn Turner] Turner was a member of the rock band, Rainbow, from 1989 to 1991. [Joe Lynn Turner] He was the lead singer of Deep Purple from 1991 to 1992. [Joe Lynn Turner] He was the lead singer of Yngwie Malmsteen'",3,SUPPORTS,"Marilyn Manson, Joe Lynn Turner, Godhead (band)",0.8157023787498474,0.86252760887146,0.8384617567062378
"[Loksatta] ""Loksatta"" is published out of Mumbai, Pune, Nagpur, Ahmednagar, Aurangabad, and Delhi. [Aurangabad, Maharashtra] The administrative headquarters of the Aurangabad Division or Marathwada region, Aurangabad is titled ""The City of Gates"" and the strong presence of these can be felt as one drives through the city.The City was founded in 1610 by Malik Amber which in the year 2010 completed 400 years. [Ravi Amale] Ravi Amale is the senior editor of the Loksatta newspaper, the leading Marathi daily in Mumbai.","1. [Aurangabad] Aurangabad (, Marathi: औरंगाबाद) is a city in the Indian state of Maharashtra. It is the administrative headquarters of Aurangabad district and is also its largest city. [Ravi Amale] Ravi Amale (born 1962) is an Indian journalist and editor of Marathi daily newspaper Loksatta. [Ravi Amale] He is known for his reporting of the 1992 Bombay riots. [Ravi Amale] He is the recipient of the 2003 Ramnath Goenka Award for Excellence in Journalism. [Ravi Amale] He is the author of the 2004 book, Satyameva Jayate, which won the 2004 Crossword Prize for Non-fiction. [Ravi Amale] He is the son of the late Dr. Babasaheb Ambedkar, the architect of the Indian Constitution. [Ravi Amale] His father, Dr. Babasaheb Ambedkar, was the author of the 1949 book, Riddles in Hinduism. [Ravi Amale] Ravi Amale was born in 1962 in Mumbai. [Ravi Amale] He is the son of the late Dr. Babasaheb Ambedkar, the architect of the Indian Constitution. [Ravi Amale] His father, Dr. Babasaheb Ambedkar, was the author of the 1949 book, Riddles in Hinduism. [Ravi Amale] He has a Bachelor of Arts in Economics from the University of Mumbai. [Ravi Amale] He is the recipient of the 2003 Ramnath Goenka Award for Excellence in Journalism. [Ravi Amale] He is the author of the 2004 book, Satyameva Jayate, which won the 2004 Crossword Prize for Non-fiction. [Ravi Amale] He is the senior editor of Marathi daily newspaper Loksatta. [Ravi Amale] He is the son of the late Dr. Babasaheb Ambedkar, the architect of the Indian Constitution. [Ravi Amale] His father, Dr.",3,SUPPORTS,"Ravi Amale, Aurangabad, Maharashtra, Loksatta",0.8063925504684448,0.8559627532958984,0.8304386138916016
"[Dan Bejar] Daniel Bejar ( ; born October 4, 1972) is an independent singer-songwriter from Vancouver, British Columbia, Canada. [Makoto Koshinaka] Makoto Koshinaka (越中睦 / 越中睦士 or Makoto, born July 15, 1980 in Moto Azabu, Tokyo) is a Japanese singer, songwriter, actor and model, activating both in Japan and in Thailand, starting with the year 1999. [Hello, Blue Roses] Hello, Blue Roses is a Canadian musical collaboration involving Dan Bejar (of Destroyer and The New Pornographers) and his girlfriend, Sydney Hermant, a visual artist from Vancouver.","[Makoto Koshinaka] Makoto Koshinaka (小須賀 真, born July 15, 1980) is a Japanese actor, singer and model. [Hello, Blue Roses] Hello, Blue Roses is a Japanese band formed in 2003. [Hello, Blue Roses] Their music is a mixture of rock, pop and folk, and they are often compared to Japanese band L'Arc-en-Ciel. [Hello, Blue Roses] The band has been featured in numerous anime, including Full Metal Panic! and Full Metal Panic? Fumoffu. [Hello, Blue Roses] Their music has also been featured in a number of movies, including the Japanese film Shinkai no Kodomotachi. [Hello, Blue Roses] The band's name comes from the title of the 1994 song ""Blue Roses"" by the Japanese band, TM Network.",3,SUPPORTS,"Dan Bejar, Makoto Koshinaka, Hello, Blue Roses",0.8629581332206726,0.863039493560791,0.8629987835884094
"[Wang Xiaoshuai] Wang Xiaoshuai (; born May 22, 1966) is a Chinese film director, screenwriter and occasional actor. [Justin Reardon] Justin Reardon is a film writer, director, producer and editor. [Red Amnesia] Red Amnesia () is a 2014 Chinese thriller film directed by Wang Xiaoshuai.","[Red Amnesia] Red Amnesia is a 2014 Chinese thriller film directed by Justin Reardon. [Justin Reardon] Justin Reardon is an American film director and producer, known for his work on the 2014 thriller film Red Amnesia. [Justin Reardon] He is the son of film producer Robert Reardon.",3,SUPPORTS,"Red Amnesia, Justin Reardon, Wang Xiaoshuai",0.920495867729187,0.8729907274246216,0.8961141109466553
"[Kristian Zahrtmann] Peder Henrik Kristian Zahrtmann, known as Kristian Zahrtmann, (31 March 1843 – 22 June 1917) was a Danish painter. [Kristian Zahrtmann] He was a part of the Danish artistic generation in the late 19th century, along with Peder Severin Krøyer and Theodor Esbern Philipsen, who broke away from both the strictures of traditional Academicism and the heritage of the Golden Age of Danish Painting, in favor of naturalism and realism. [Peder Severin Krøyer] He is one of the best known and beloved, and the most colorful of the Skagen Painters, a community of Danish and Nordic artists who lived, gathered, or worked in Skagen, Denmark, especially during the final decades of the 19th century. [Ossian Elgström] Elgström studied at the Royal Swedish Academy of Arts from 1906 to 1907, and then with Kristian Zahrtmann in 1907 and with Christian Krohg in 1908.","1) Skagen Painter Peder Severin Krøyer favored naturalism along with Theodor Esbern Philipsen. [Skagen Painter Peder Severin Krøyer] Peder Severin Krøyer (] ; 13 March 1851 – 21 November 1909) was a Danish painter, best known for his paintings of the Skagen fishermen. [Theodor Esbern Philipsen] Theodor Esbern Philipsen (21 June 1840 – 15 July 1930) was a Danish painter, best known for his works of the Skagen fishermen. [Ossian Elgström] Ossian Elgström (23 September 1869 – 26 September 1954) was a Swedish painter, best known for his works of the Skagen fishermen. [Ossian Elgström] He was born in Katrineholm, Sweden, and studied at the Royal Swedish Academy of Arts in Stockholm. [Ossian Elgström] He studied with Peder Severin Krøyer and Theodor Esbern Philipsen. [Ossian Elgström] He was known for his paintings of landscapes, seascapes, and figures. [Ossian Elgström] His works are in the collections of the Nationalmuseum, Stockholm, and the Gothenburg Museum of Art.",3,SUPPORTS,"Peder Severin Krøyer, Kristian Zahrtmann, Ossian Elgström",0.8848541378974915,0.8665461540222168,0.875604510307312
"[Hecuba (band)] They performed at the Los Angeles premier of ""Wild Combination"": a film about Arthur Russell (musician) performing their versions of Russell's music. [Arthur Russell (musician)] Arthur Russell (born Charles Arthur Russell, Jr.; May 21, 1951 – April 4, 1992) was an American cellist, composer, producer, singer, and musician whose work spanned a disparate range of styles. [Psycho Killer] In the liner notes for """" (1992), Jerry Harrison wrote of the b-side of the single, an acoustic version of the song that featured Arthur Russell on cello, ""I'm glad we persuaded Tony [Bongiovi] and Lance [Quinn] that the version with the cellos shouldn't be the only one.""","[wild combination] wild combination is a 1952 American film directed by Walter Doniger and starring Sidney Blackmer. [wild combination] The film was produced by Walter Doniger and written by Irving Brecher. [wild combination] The film was the first film produced by Sidney Blackmer. [wild combination] He played the cello in the acoustic version of Psycho Killer by Talking Heads. [wild combination] He was an American cellist, composer, producer and singer. [wild combination] His compositions have been performed by the New York Philharmonic and the Philadelphia Orchestra, among others. [wild combination] He has also composed the music for more than 50 plays, including ""The Happiest Man in the World"", ""The Cradle Will Rock"", ""The House of Connelly"", and ""The Little Foxes"". [wild combination] He has produced the work of other artists, including the Talking Heads and Tangerine Dream. [wild combination] He has also acted in several films, including ""The Manchurian Candidate"" and ""The King and I"".",3,SUPPORTS,"Hecuba (band), Arthur Russell (musician), Bongiovi, Psycho Killer, Quinn",0.8235222101211548,0.816804051399231,0.8201494216918945
"[Peter Duffell] Peter Duffell (born 1937) is a British film and television director and screenwriter, born in Canterbury, England. [Ken Hughes] Kenneth Graham ""Ken"" Hughes (19 January 1922 – 28 April 2001) was a British film director, writer and producer, who is best known as the co-writer and director of the 1968 children's film ""Chitty Chitty Bang Bang"". [Inside Out (1975 film)] Inside Out is a 1975 British action thriller film, produced and directed by Peter Duffell, and starring James Mason, Robert Culp, and Telly Savalas.","[Kenneth Graham ""Ken"" Hughes] Kenneth Graham ""Ken"" Hughes (15 March 1915 – 12 March 1971) was a British film director. [Inside Out] Inside Out is a 1959 British drama film directed by David Eady and starring Peter Finch, Joan Greenwood, and Jill Bennett.",3,SUPPORTS,"Ken Hughes, Peter Duffell, Inside Out (1975 film)",0.9162446856498718,0.8691823482513428,0.8920931816101074
"[Steve Denton] Steve Denton (born September 5, 1956, in Kingsville, Texas) is a former professional tennis player for the ATP Tour. [Albert Costa] Costa began playing tennis at the age of five. [1982 Australian Open – Men's Singles] Johan Kriek was the defending champion, and successfully defended his title, defeating Steve Denton 6–3, 6–3, 6–2 in the final to win the Men's Singles title at the 1982 Australian Open, what was the rematch of the previous year.","Johan Kriek (born 10 June 1958) is a South African-born Australian former professional tennis player. [Albert Costa] Albert Costa (born 21 September 1975) is a Spanish former professional tennis player. [Albert Costa] He is the youngest of the three sons of Josep Costa, a former professional footballer who played for Espanyol.",3,SUPPORTS,"1982 Australian Open – Men's Singles, Albert Costa, Steve Denton",0.8821912407875061,0.8331686854362488,0.856979489326477
"[Ghostkeeper] The film's plot is inspired by the Windigo legend of North America. [Wendigo] The legend lends its name to the controversial modern medical term Wendigo psychosis, described by psychiatrists as a culture-bound syndrome with symptoms such as an intense craving for human flesh and a fear of becoming a cannibal. [Georgie Collins] Collins is known for her role in the 1981 cult horror film ""Ghostkeeper"", as well as her part in ""Lonesome Dove: The Series"" (1995).","[Georgie Collins] Georgie Collins (born 1960) is an English actress, best known for her role as Tracy in the 1981 cult horror film The Evil Dead. [The Evil Dead] The Evil Dead is a 1981 American supernatural horror film written and directed by Sam Raimi, and starring Bruce Campbell as Ash Williams, a vacationing college student who struggles to survive against the demonic forces of the woods. [The Evil Dead] The plot is inspired by a legend that lends its name to the type of medical condition psychosis.",3,SUPPORTS,"Wendigo, Georgie Collins, Ghostkeeper",0.8638092279434204,0.8617589473724365,0.8627828359603882
"[Gordon Waller] Gordon Trueman Riviere Waller (4 June 1945 – 17 July 2009) was a British singer–songwriter–guitarist, best known as Gordon of the 1960s pop music duo Peter and Gordon, whose biggest hit was the No. 1 million-selling classic ""A World Without Love"". [A World Without Love] The song was written by Paul McCartney and attributed to Lennon–McCartney. [Del Davis (singer)] His cover of ""World Without Love"" was featured on ""Mellow Dubmarine"".","1. [Peter and Gordon] Peter and Gordon (also known as Peter and Gordon Wren) were an English pop duo, consisting of Peter Asher and Gordon Waller. [A World without love] ""A World Without Love"" is a song written by Paul McCartney (credited to Lennon–McCartney) and recorded by the English pop duo Peter and Gordon. [Mellow Dubmarine] Mellow Dubmarine is a 1992 album by the American rock band, the Toadies.",3,SUPPORTS,"A World Without Love, Del Davis (singer), Gordon Waller",0.894005298614502,0.864584743976593,0.8790489435195923
"[Ulli Lommel] Since 1977 he has lived and worked in the USA, where he has written, directed and starred in over 50 movies. [Benjamin Stoloff] Benjamin ""Ben"" Stoloff (October 6, 1895 – September 8, 1960) was an American film director and producer. [Benjamin Stoloff] Stoloff was born in Philadelphia, Pennsylvania. [Benjamin Stoloff] He died in Hollywood, California. [Absolute Evil] Absolute Evil – Final Exit is a drama film written and directed by Ulli Lommel.","[Benjamin Stoloff] Benjamin Stoloff (born March 18, 1942) is an American composer and arranger. [Final Exit] The Final Exit Network (FEN) is a non-profit organization that helps people who are terminally ill to die peacefully. [Final Exit] It was founded by Derek Humphry, author of the best-selling book, Taking the Cure: My Decision to Die. [Final Exit] It has been involved in more than 100 assisted suicides. [Final Exit] The Final Exit Network is a national organization of the right-to-die movement. [Final Exit] The Final Exit Network was founded by Derek Humphry, the author of the best-selling book Taking the Cure: My Decision to Die. [Final Exit] In 2010, the Final Exit Network was accused of assisting the suicide of a terminally ill man in San Diego, California. [Final Exit] In 2011, the group was sued by the parents of a 29-year-old man who died in 2009. [Final Exit] The case was settled out of court in 2012.",3,SUPPORTS,"Absolute Evil, Benjamin Stoloff, Ulli Lommel",0.8324137330055237,0.8737724423408508,0.8525918126106262
"[Gangkhar Puensum] Gangkhar Puensum (Dzongkha: གངས་དཀར་སྤུན་གསུམ་ ""Kangkar Punsum "", alternatively, Gangkar Punsum or Gankar Punzum) is the highest mountain in Bhutan and a strong candidate for the highest unclimbed mountain in the world with an elevation of 7570 m and a prominence of 2995 m . [Jongsong Peak] At 7462 m it is the 57th highest peak in the world, although it is dominated by 3rd highest, Kangchenjunga, 20 km to the south. [Killer Mountain] This sci-fi film tells the story of mountain climbers sent to rescue a missing expedition from a forbidden mountain (Gangkhar Puensum) only to discover the legendary Shangri-La and the hungry creature protecting it, the Druk.","[Killer Mountain] Killer Mountain (Korean: ; Hanja: ; RR: ; MR: ) is a 2008 South Korean disaster film directed by Lee Myung-seop. It stars Kim Seung-woo, Yoo Ho-jeong, and Oh Ji-eun. [Jongsong Peak] Jongsong Peak (Korean: ; Hanja: ; RR: ; MR: ) is a mountain located in the northern part of the country, near the border with North Korea. [Killer Mountain] Killer Mountain is a 1999 American thriller film directed by Paul Shapiro. It stars William Hurt, Christopher Plummer, and Tina Majorino. [Killer Mountain] Killer Mountain is a 1999 American thriller film directed by Paul Shapiro. It stars William Hurt, Christopher Plummer, and Tina Majorino. [Killer Mountain] Killer Mountain is a 1999 American thriller film directed by Paul Shapiro. It stars William Hurt, Christopher Plummer, and Tina Majorino. [Killer Mountain] Killer Mountain is a 1999 American thriller film directed by Paul Shapiro. It stars William Hurt, Christopher Plummer, and Tina Majorino. [Killer Mountain] Killer Mountain is a 1999 American thriller film directed by Paul Shapiro. It stars William Hurt, Christopher Plummer, and Tina Majorino. [Killer Mountain] Killer Mountain is a 1999 American thriller film directed by Paul Shapiro. It stars William Hurt, Christopher Plummer, and Tina Majorino. [Killer Mountain] Killer Mountain is a 1999 American thriller film directed by Paul Shapiro. It stars William Hurt, Christopher Plummer, and Tina Majorino. [Killer Mountain] Killer Mountain is a 1999 American thriller film directed by Paul Shapiro. It stars William Hurt, Christopher Plummer, and Tina Majorino. [Killer Mountain] Killer Mountain is a 1999 American thriller film directed by Paul Shapiro. It stars William Hurt, Christopher Plummer, and Tina Majorino. [Killer Mountain] Killer Mountain",3,SUPPORTS,"Killer Mountain, Gangkhar Puensum, Jongsong Peak",0.765753984451294,0.7623578310012817,0.764052152633667
"[San Francisco National Cemetery] San Francisco National Cemetery is an United States national cemetery, located in the Presidio of San Francisco, California. [Presidio of San Francisco] The Presidio of San Francisco (originally, El Presidio Real de San Francisco or The Royal Fortress of Saint Francis) is a park and former U.S. Army military fort on the northern tip of the San Francisco Peninsula in San Francisco, California, and is part of the Golden Gate National Recreation Area. [George W. Wallace] He is buried at San Francisco National Cemetery.","1) [George W. Wallace] George Washington Wallace (August 25, 1919 – September 13, 1985) was an American politician and lawyer who served as the 45th Governor of Alabama from 1963 to 1981. [Mount Tamalpais State Park] Mount Tamalpais State Park is a state park located in Marin County, California. [Golden Gate National Recreation Area] The Golden Gate National Recreation Area is a National Recreation Area (NRA) in northern California, United States, preserving land along 800 miles (1,300 km) of the California coast, from Bodega Bay southward to the Mexico border.",3,SUPPORTS,"Presidio of San Francisco, San Francisco National Cemetery, George W. Wallace",0.8395206928253174,0.8554163575172424,0.8473939895629883
"[Pinball Wizard] The original recording was released as a single in 1969 and reached No. 4 in the UK charts and No. 19 on the U.S. ""Billboard"" Hot 100. [Tommy (album)] Tommy is the fourth studio album by the English rock band The Who, a double album first released in May 1969. [Overture (The Who song)] The track is one of three instrumental tracks released on ""Tommy"", although it does feature some lyrics towards the end; the other two being ""Underture"" and ""Sparks"".","1. [The Who Song] The song, which features alongside Overture (The Who Song) on the band's fourth studio album of the same name, reached No.4 on the UK charts and No. 19 on the U.S. ""Billboard"" Hot 100. 2. [The Who Song] The song, which features alongside Overture (The Who Song) on the band's fourth studio album of the same name, reached No.4 on the UK charts and No. 19 on the U.S. ""Billboard"" Hot 100. 3. [The Who Song] The song, which features alongside Overture (The Who Song) on the band's fourth studio album of the same name, reached No.4 on the UK charts and No. 19 on the U.S. ""Billboard"" Hot 100.",3,SUPPORTS,"Pinball Wizard, Tommy (album), Overture (The Who song)",0.8809471726417542,0.8494645357131958,0.8649194240570068
"[Myrtus] Myrtus, with the common name myrtle, is a genus of flowering plants in the family Myrtaceae, described by Linnaeus in 1753. [Eustoma] Eustoma, commonly known as lisianthus or prairie gentian, is a small genus in the gentian family. [Fidelity (art and symbolism)] The plant myrtle (""Myrtus"") has been associated with fidelity, and hence used in weddings, from Roman times to the present, and wreathed crowns of myrtle may be found in art.","[Eustoma] The genus Eustoma includes 40 species of flowering plants in the family Gentianaceae, native to the Americas. [Murraya] Murraya is a genus of flowering plants in the family Rutaceae, with 18 species of evergreen shrubs and trees, native to India, Southeast Asia, and Australia.",3,SUPPORTS,"Eustoma, Myrtus, Fidelity (art and symbolism)",0.8826220631599426,0.8347463607788086,0.8580169081687927
"[Battle of Okinawa] The Battle of Okinawa (Japanese: 沖縄戦 , Hepburn: Okinawa-sen ) (Okinawan: 沖縄戦 , ""Uchinaa ikusa "" ), codenamed Operation Iceberg, was a major battle of the Pacific War fought on the island of Okinawa by United States Marine and Army forces against the Imperial Japanese Army and included the largest amphibious assault in the Pacific War during World War II, the April 1, 1945, invasion of Okinawa itself. [Operation Diadem] Operation Diadem, also referred to as the Fourth Battle of Monte Cassino or, in Canada, the Battle of the Liri Valley, was an offensive operation undertaken by the Allies of World War II (U.S. Fifth Army and British Eighth Army in May 1944, as part of the Italian Campaign of World War II. [Dave Schreiner] He was mortally wounded in action as a Marine on June 20, 1945 during the Battle of Okinawa and died the next day.","[Operation Diadem] Operation Diadem was a British military operation during the Second World War, launched on 7 August 1942, to relieve Tobruk from the Axis forces. [Dave Schreiner] David Schreiner (October 17, 1919 – December 13, 1942) was an American football player and coach. He played college football at the University of Minnesota and professionally with the Chicago Bears of the National Football League (NFL). [Dave Schreiner] He was inducted into the College Football Hall of Fame as a player in 1951. [Dave Schreiner] He was also a member of the 1940s Pro Football Hall of Fame. [Dave Schreiner] Schreiner died of wounds received in action on 13 December 1942, during World War II.",3,SUPPORTS,"Operation Diadem, Dave Schreiner, Battle of Okinawa",0.8600759506225586,0.8313747644424438,0.8454818725585938
"[Randy Meisner] Randy Herman Meisner (born March 8, 1946) is an American former musician, singer and songwriter best known as a founding member of the Eagles and Poco. [Chaka Khan] Chaka Khan (born Yvette Marie Stevens, March 23, 1953) is an American recording artist whose career has spanned five decades, beginning in the 1970s as the frontwoman and focal point of the funk band Rufus. [I Feel for You (album)] I Feel for You is the fifth solo studio album by American R&B/funk singer Chaka Khan, released on the Warner Bros. [I Feel for You (album)] Records label in 1984.","[Randy Meisner] Randy Herman Meisner (born March 8, 1946) is an American musician, best known as the original bass player for the Eagles. [I Feel for You (album)] I Feel for You is the third studio album by American singer Chaka Khan, released in 1978. [Chaka Khan] Chaka Khan (; born Yvette Marie Stevens, March 23, 1950) is an American singer-songwriter, actress, songwriter, and record producer. [Chaka Khan] She is known as the leader of the R&B group Rufus, which won three Grammy Awards and recorded the number-one R&B singles ""Tell Me Something Good"" (1974) and ""Ain't Nobody"" (1983). [Chaka Khan] She has also been a featured guest on albums by many prominent artists, including Quincy Jones, Dionne Warwick, Jeff Beck, and Roxie Wave. [Chaka Khan] In 1984, Khan released her most successful solo album, I Feel for You. [Chaka Khan] The title track became a number-one hit on the U.S. Billboard Hot 100 and was later inducted into the Grammy Hall of Fame in 2001. [Chaka Khan] In 2003, Rolling Stone ranked Khan number 62 on their list of the 100 Greatest Singers of All Time. [Chaka Khan] Khan was inducted into the Rock and Roll Hall of Fame as a member of the Rufus with Chaka Khan. [Chaka Khan] She has received a total of 10 Grammy Awards.",3,SUPPORTS,"I Feel for You (album), Chaka Khan, Randy Meisner",0.8725087642669678,0.9209624528884888,0.8960810899734497
"[Mark Steven Johnson] Mark Steven Johnson (born October 30, 1964) is an American screenwriter, film director, and producer. [Robert Thornby] Robert Thornby (March 27, 1888 – March 6, 1953) was an American director and actor of the silent era. [Simon Birch] Simon Birch is a 1998 American comedy-drama film loosely based on ""A Prayer for Owen Meany"" by John Irving and was directed and written for the screen by Mark Steven Johnson.","Robert Thornby was born before the filmmaker who worked on ""Simon Birch"". EVIDENCE: [Simon Birch] Simon Birch is a 1998 American fantasy comedy film based on the novel of the same name by John Grisham. [Robert Thornby] Robert Thornby (August 18, 1858 – May 24, 1945) was an American film director, screenwriter, and producer. [Simon Birch] He is best known for his work on the 1921 film The Adventures of Prince Achmed, which is widely considered the first feature-length animated film. [Simon Birch] He also wrote the story for the 1925 film The Lost World, which is considered to be the first science fiction film. [Simon Birch] He was born in San Francisco, California. [Simon Birch] He died in Santa Monica, California. [Simon Birch] He was married to actress and singer, Anna Q. Nilsson. [Simon Birch] He had one daughter, actress Barbara Thornby. [Simon Birch]",3,SUPPORTS,"Mark Steven Johnson, Simon Birch, Robert Thornby",0.8573265075683594,0.8893303275108337,0.873035192489624
"[Kristian Zahrtmann] Peder Henrik Kristian Zahrtmann, known as Kristian Zahrtmann, (31 March 1843 – 22 June 1917) was a Danish painter. [Kristian Zahrtmann] He was a part of the Danish artistic generation in the late 19th century, along with Peder Severin Krøyer and Theodor Esbern Philipsen, who broke away from both the strictures of traditional Academicism and the heritage of the Golden Age of Danish Painting, in favor of naturalism and realism. [Peder Severin Krøyer] He is one of the best known and beloved, and the most colorful of the Skagen Painters, a community of Danish and Nordic artists who lived, gathered, or worked in Skagen, Denmark, especially during the final decades of the 19th century. [Ossian Elgström] Elgström studied at the Royal Swedish Academy of Arts from 1906 to 1907, and then with Kristian Zahrtmann in 1907 and with Christian Krohg in 1908.","1. [Skagen Painter Peder Severin Krøyer] Peder Severin Krøyer (15 November 1851 – 21 August 1909) was a Danish painter known for his naturalistic paintings of everyday life. [Theodor Esbern Philipsen] Theodor Esbern Philipsen (18 March 1840 – 17 March 1920) was a Danish painter. [Ossian Elgström] Ossian Elgström (19 February 1868 – 14 March 1920) was a Swedish painter. [Naturalism] Naturalism is a 19th-century art movement that depicts real or natural subjects, especially as seen by the artist.",3,SUPPORTS,"Peder Severin Krøyer, Kristian Zahrtmann, Ossian Elgström",0.9027018547058105,0.8583807945251465,0.8799836039543152
"[Lauri Markkanen] In the 2017 NBA draft, he was taken by the Minnesota Timberwolves with the 7th overall pick before being included in a trade to the Chicago Bulls for Jimmy Butler. [Jimmy Butler (basketball)] Jimmy Butler III (born September 14, 1989) is an American professional basketball player for the Minnesota Timberwolves of the National Basketball Association (NBA). [Jimmy Butler (basketball)] Born in Houston, Butler grew up in Tomball, Texas, and played college basketball for Tyler Junior College and Marquette University. [Pekka Markkanen] Markkanen is the father of Chicago Bulls basketball player Lauri Markkanen and the AIK football player Eero Markkanen.","2017: The Chicago Bulls traded Jimmy Butler III to the Minnesota Timberwolves. [Pekka Markkanen] Pekka Markkanen (born 27 September 1986) is a Finnish basketball player for the Utah Jazz of the National Basketball Association (NBA). [Jimmy Butler III] Jimmy Butler III (born September 14, 1989) is an American professional basketball player for the Minnesota Timberwolves of the National Basketball Association (NBA).",3,SUPPORTS,"Lauri Markkanen, Pekka Markkanen, Jimmy Butler (basketball)",0.9385851621627808,0.8770614862442017,0.9067809581756592
"[Evolution (Paul van Dyk album)] Evolution is the sixth studio album by Paul van Dyk released in April 2012. [Evolution (Paul van Dyk album)] The album features a wide range of collaborations including Arty, Giuseppe Ottaviani, Adam Young, Austin Leeds, Plumb, Johnny McDaid's Fieldwork project, and Sue McLaren. [Johnny McDaid] John ""Johnny"" McDaid (born 24 July 1976) is a Northern Irish singer, songwriter, musician and record producer from Derry. [(R)evolution: The Remixes] The album consists of 18 selected remixes of songs from the original ""Evolution"" album in 2012.","2012: [Paul van Dyk] Paul van Dyk (born Matthias Paul, 16 December 1971) is a German DJ, record producer and musician. He is the eighth DJ in the world to reach number one on the DJ MAG Top 100 DJs poll, a position he has held for four consecutive years from 2005 to 2008. [Paul van Dyk] He has also topped the poll in 2009 and 2010. [Paul van Dyk] Paul van Dyk is a Grammy Award-nominated musician and DJ who has been active since the early 1990s. [Paul van Dyk] He is the founder of Vandit Records, a record label specializing in house music. [Paul van Dyk] He has also released music under the alias PV Dolls. [Paul van Dyk] He is also a member of the supergroup VON D (Van Dyk, O'Neill, Neal). [Paul van Dyk] Paul van Dyk is a German DJ, record producer and musician. [Paul van Dyk] He is the eighth DJ in the world to reach number one on the DJ MAG Top 100 DJs poll, a position he has held for four consecutive years from 2005 to 2008. [Paul van Dyk] He has also topped the poll in 2009 and 2010. [Paul van Dyk] Paul van Dyk is a Grammy Award-nominated musician and DJ who has been active since the early 1990s. [Paul van Dyk] He is the founder of Vandit Records, a record label specializing in house music. [Paul van Dyk] He has also released music under the alias PV Dolls. [Paul van Dyk] He is also a member of the supergroup VON D (Van Dyk, O'Neill, Neal). [Paul van Dyk] Paul van Dyk is a German DJ, record producer and musician. [Paul van Dyk] He is the eighth DJ in the world to reach number one on the DJ MAG Top 100 DJs poll, a position he has held for four consecutive years from",3,SUPPORTS,"(R)evolution: The Remixes, Evolution (Paul van Dyk album), Johnny McDaid",0.8165707588195801,0.8209522366523743,0.8187556266784668
