True Evidence,Generated Evidence,Hops,Label,Topics
"[Woodstock (film)] Woodstock is a 1970 documentary film of the watershed counterculture Woodstock Festival which took place in August 1969 near Bethel, New York. [American Dream (film)] American Dream is a 1990 ""cinéma vérité"" documentary film directed by Barbara Kopple and co-directed by Cathy Caplan, Thomas Haneke, and Lawrence Silk. [Michael Wadleigh] Michael Wadleigh, also known as Michael Wadley (born September 24, 1942 in Akron, Ohio), is an American film director and cinematographer renowned for his groundbreaking documentary of the 1969 Woodstock Festival, ""Woodstock"". [Harlan County, USA] Directed and produced by Barbara Kopple, who has long been an advocate of workers' rights, ""Harlan County, U.S.A."" is less ambivalent in its attitude toward unions than her later ""American Dream"", the account of the Hormel Foods strike in Austin, Minnesota in 1985-86.","[Barbara Kopple] Barbara Kopple (born August 28, 1946) is an American film director, producer, and screenwriter. [Harlan County, USA] Harlan County, USA is a 1978 documentary film directed and produced by Barbara Kopple. [Michael Wadleigh] Michael Wadleigh (born 1943) is an American film director, producer, and screenwriter. He is best known for directing the 1978 documentary film Woodstock.",4,SUPPORTS,"American Dream (film), Woodstock (film), Harlan County, USA, Michael Wadleigh"
"[Marcia Wallace] She is perhaps best known for her roles as receptionist Carol Kester on the 1970s sitcom ""The Bob Newhart Show"", and as the voice of elementary school teacher Edna Krabappel on the animated series ""The Simpsons"", for which she won an Emmy in 1992. [Edna Krabappel] She is the teacher of Bart Simpson's 4th grade class at Springfield Elementary School, and Ned Flanders's wife in later seasons. [The Simpsons Movie] The film was directed by David Silverman, and stars the regular television cast of Dan Castellaneta, Julie Kavner, Nancy Cartwright, Yeardley Smith, Hank Azaria, Harry Shearer, Tress MacNeille, Pamela Hayden, Marcia Wallace, Maggie Roswell and Russi Taylor, along with Tom Hanks, Green Day and Albert Brooks. [Lance Kramer] He was as an additional sequence director for ""The Simpsons Movie"".","[Marge Simpson] Marge Simpson is a fictional character in the animated television series The Simpsons. [Teacher in Simpsons] She is voiced by Julie Kavner, who has been the primary voice actress for the character since the show's debut in 1989. [Lance Kramer] Lance Kramer is an American animator, writer, and director who has worked on several animated TV series and films, including The Simpsons Movie (2007).",4,SUPPORTS,"Edna Krabappel, Lance Kramer, Marcia Wallace, The Simpsons Movie"
"[Arturo Ripstein] Arturo Ripstein y Rosen (born December 13, 1943) is a Mexican film director. [Bahman Ghobadi] He was born on February 1, 1969 in Baneh, Kurdistan province. [Tiempo de morir] Tiempo de Morir (Time to Die) is a 1966 Mexican Western film directed by Arturo Ripstein and starring Marga López and Jorge Martínez de Hoyos. [Marooned in Iraq] Marooned in Iraq (Persian: گم‌گشتگی در عراق/Gomgashtei dar Aragh‎ ‎ , and also known as ""Songs of My Motherland"" Persian: آوازهای سرزمین مادری‌ام‎ ‎ ) is a 2002 Iranian (Kurdish/Persian) film directed by Bahman Ghobadi and produced in Iran.","[Tiempo de morir] Tiempo de morir (English: Time to Die) is a 1986 Spanish thriller film directed by Juan Piquer Simón and starring Michael York, Leslie Nielsen and R. G. Armstrong. [Marooned in Iraq] Marooned in Iraq is a 2002 war drama film directed by Rusty Cundiff and starring Robert Carlyle, Kris Kristofferson and Nora Zeich.",4,SUPPORTS,"Marooned in Iraq, Tiempo de morir, Arturo Ripstein, Bahman Ghobadi"
"[The Jungle Book (1967 film)] The Jungle Book is a 1967 American animated musical adventure film produced by Walt Disney Productions. [The Jungle Book (1967 film)] The plot follows Mowgli, a feral child raised in the Indian jungle by wolves, as his friends Bagheera the panther and Baloo the bear try to convince him to leave the jungle before the evil tiger Shere Khan arrives. [The Lone Ranger (2013 film)] The Lone Ranger is a 2013 American western action film directed by Gore Verbinski from a screenplay written by Justin Haythe, Ted Elliott and Terry Rossio. [The Lone Ranger (2013 film)] Based on the radio series of the same name, the film stars Johnny Depp as Tonto, the narrator of the events, and Armie Hammer as John Reid, the Lone Ranger. [The Lone Ranger (2013 film)] It relates Tonto's memories of the duo's earliest efforts to subdue local villainy and bring justice to the American Old West. [The Lone Ranger (2013 film)] William Fichtner, Barry Pepper, Ruth Wilson, James Badge Dale, Tom Wilkinson and Helena Bonham Carter also are featured in supporting roles. [The Lone Ranger (2013 film)] It is the first theatrical film featuring the Lone Ranger and Tonto characters in more than 32 years. [Phil Harris] He played Baloo the bear in ""The Jungle Book"" (1967), Thomas O'Malley in ""The Aristocats"" (1970), and Little John in ""Robin Hood"" (1973). [The Wheeler Dealers] The Wheeler Dealers (a.k.a. Separate Beds in the UK) is a 1963 romantic comedy film from MGM, produced by Martin Ransohoff, directed by Arthur Hiller, that stars James Garner and Lee Remick and features Phil Harris, Chill Wills, Jim Backus and Patricia Crowley.","1) The Jungle Book (2016 film) 2) The Lone Ranger (2013 film) 3) The Wheeler Dealers (TV series, 2002-2003) 4) Baloo (The Jungle Book) 5) Mowgli (The Jungle Book) 6) Tonto (The Lone Ranger) 7) Frank (The Wheeler Dealers) 8) Jack (The Wheeler Dealers) 9) Danny McBride (The Lone Ranger) 10) Will Ferrell (The Jungle Book) 11) Brad Garrett (The Wheeler Dealers) 12) Jim Gaffigan (The Jungle Book) 13) Zach Galifianakis (The Wheeler Dealers) 14) Nick Offerman (The Lone Ranger) 15) Ed Begley Jr. (The Wheeler Dealers) 16) John Goodman (The Lone Ranger) 17) Adam Sandler (The Jungle Book) 18) Rob Riggle (The Wheeler Dealers) 19) David Spade (The Jungle Book) 20) Chris Rock (The Lone Ranger) 21) Kevin Hart (The Jungle Book) 22) Tracy Morgan (The Wheeler Dealers) 23) Ken Jeong (The Lone Ranger) 24) Steve Carell (The Jungle Book) 25) Paul Rudd (The Wheeler Dealers) 26) Seth Rogen (The Lone Ranger) 27) Jay Baruchel (The Jungle Book) 28) Jonah Hill (The Wheeler Dealers) 29) Dwayne ""The Rock"" Johnson (The Lone Ranger) 30) Vin Diesel (The Jungle Book) 31) Brad Pitt (The Wheeler Dealers) 32) Tom Hanks (The Lone Ranger) 33) Leonardo DiCaprio (The Jungle Book) 34) Matt Damon (The Wheeler Dealers) 35) Ben Stiller (The Lone Ranger) 36) Adam Driver (",4,SUPPORTS,"Phil Harris, The Jungle Book (1967 film), The Wheeler Dealers, The Lone Ranger (2013 film)"
"[Guy Davis (comics)] He is best known for his collaborations with director Guillermo del Toro, including the films ""Pacific Rim"" and ""Crimson Peak"". [Crimson Peak] Crimson Peak is a 2015 American gothic romance film directed, co-produced and co-written by Guillermo del Toro, co-produced by Callum Greene, Jon Jashni and Thomas Tull and co-written by Matthew Robbins. [Burn Gorman] He is known for his roles as Dr. Owen Harper in the BBC series ""Torchwood"" (2006–08), Karl Tanner in the HBO series ""Game of Thrones"" (2013–14), Phillip Stryver in ""The Dark Knight Rises"" (2012), Dr. Hermann Gottlieb in ""Pacific Rim"" (2013), Major Edmund Hewlett in the AMC series """" (2014), and Mr. Holly in ""Crimson Peak"" (2015). [The Hobbit: The Battle of the Five Armies] The Hobbit: The Battle of the Five Armies is a 2014 epic high fantasy action film directed by Peter Jackson and written by Jackson, Fran Walsh, Philippa Boyens, and Guillermo del Toro.","[Burn Gorman] Burn Gorman (born 1956 in Liverpool, England) is a British actor, best known for his role as Karl Childress in the 1998 ITV drama series ""Clockwatchers,"" and as Oskari in the 2005 film ""Turistas."" [Mr. Holly] Mr. Holly is a character in the 2015 American gothic romance film ""The Finest Hours."" [Peter Jackson] Sir Peter Robert Jackson (born October 31, 1961 in Petaia, New Zealand) is a New Zealand film director, producer, and screenwriter. He is best known for directing and co-writing the ""Lord of the Rings"" trilogy and ""The Hobbit"" trilogy. [Pacific Rim] Pacific Rim is a 2013 science fiction monster film directed by Guillermo del Toro, written by Travis Beacham and del Toro, and starring Idris Elba, Charlie Hunnam, Rinko Kikuchi, and Charlie Day.",4,SUPPORTS,"The Hobbit: The Battle of the Five Armies, Crimson Peak, Burn Gorman, Guy Davis (comics)"
"[Courtney Love] Courtney Michelle Love (born Courtney Michelle Harrison; July 9, 1964) is an American singer, songwriter, actress, and visual artist. [Courtney Love] She rose to prominence as the frontwoman of the alternative rock band Hole, which she formed in 1989. [The Wolfhounds] The Wolfhounds are an indie pop/noise pop band formed in Romford, UK in 1985 by Dave Callahan, Paul Clark, Andy Golding, Andy Bolton and Frank Stebbing, and originally active until 1990. [Feeling Minnesota] Feeling Minnesota is a 1996 American crime drama comedy film, written and directed by Steven Baigelman, starring Keanu Reeves, Vincent D'Onofrio, Cameron Diaz, Tuesday Weld, Dan Aykroyd, Delroy Lindo and Courtney Love. [Jill Emery] She's best known for having been the original bassist of alternative band Hole.","1. [The Wolfhounds] The Wolfhounds were a British post-punk band formed in 1980 in London, England. The band was formed by lead vocalist and guitarist Ian Cullen, guitarist Tony McGurk, bassist Jill Emery, and drummer Tommy Duffy. [Feeling Minnesota] Feeling Minnesota is a 1984 American comedy-drama film directed by Bob Sweeney and starring Winona Ryder, John S. Davies, and Jill Eikenberry.",4,SUPPORTS,"The Wolfhounds, Jill Emery, Feeling Minnesota, Courtney Love"
"[Bruce Dayton] Dayton was the last surviving of member of the five Dayton brothers – all grandsons of George Dayton, the founder of The Dayton Company – who expanded their grandfather's Dayton's department store in downtown Minneapolis from a single location into the national Target Corporation, one of the largest retail store chains in the United States. [Bruce Dayton] Dayton served as the chief executive officer (CEO) of the Dayton Hudson Corporation, the company now known as the Target Corporation, before becoming the chairman of Dayton Hudson from 1970 to 1977. [George Dayton] George Draper Dayton (March 6, 1857 – February 18, 1938) was an American businessman and philanthropist, most famous for being the founder of Dayton's department store, which later became Target Corporation. [B. Dalton] B. Dalton Bookseller (often called B. Dalton or B. Dalton's) was an American retail bookstore chain founded in 1966 by Bruce Dayton, a member of the same family that operated the Dayton's department store chain. [Skyline Mall] Other major chain tenants that formerly operated at the mall included Dress Barn and B. Dalton.","Target Corporation is the name of the business that George Dayton founded. [George Dayton] George Dayton (April 22, 1927 – March 22, 2017) was an American businessman and philanthropist who was the founder of Target Corporation, a multinational retailing company headquartered in Minneapolis, Minnesota. [Bookstore company] The bookstore company operated at the Skyline Mall in El Paso, Texas.",4,SUPPORTS,"Bruce Dayton, George Dayton, B. Dalton, Skyline Mall"
"[Xingcheng] Xingcheng (), former name Ningyuan (宁远), is a county-level city of southwest Liaoning province, China, with a population of approximately 140,000 urban inhabitants, and is located on the Liaodong Bay, i.e. the northern coast of the Bohai Sea. [Linzhou, Henan] It covers an area of 2046 square kilometers and has a population of about one million. [Liaoning Finance and Trade College] Liaoning Finance and Trade College (), formerly known as Shenyang Shifan University Bohai College, is a small, partially walled private undergraduate college located on the Liaodong Bay of the Bohai coast in Xingcheng, southwest of Huludao in Liaoning province on the east coast of China. [Wan Da] He was born in Linzhou, Henan.","[Wan Da] Wan Da (Chinese: 完达; born March 1954) is a Chinese politician and former Communist Party of China (CPC) Secretary of the Party Committee of the People's Liberation Army (PLA) Ground Force. [Liaoning Finance and Trade College] Liaoning Finance and Trade College (Chinese: 辽宁财经职业学院) is a state-owned vocational school located in Anshan, Liaoning, China.",4,SUPPORTS,"Wan Da, Xingcheng, Linzhou, Henan, Liaoning Finance and Trade College"
"[101 Dalmatians (1996 film)] 101 Dalmatians is a 1996 American live-action comedy adventure film based on Walt Disney's animated 1961 movie adaptation of Dodie Smith's 1956 novel ""The Hundred and One Dalmatians."" [G-Force (film)] G-Force is a 2009 American family comedy adventure film produced by Walt Disney Pictures and Jerry Bruckheimer Films. [Cruella de Vil] Cruella de Vil (spelled de Vil in the novel, spelled De Vil by Disney) is a character who appeared in Dodie Smith's 1956 novel ""The Hundred and One Dalmatians"", Disney's animated film adaptations ""101 Dalmatians"" and """", and Disney's live-action film adaptations ""101 Dalmatians"" and ""102 Dalmatians"" as the main antagonist. [Hoyt Yeatman] He made his directorial debut with the film ""G-Force"".","[Cruella de Vil] Cruella de Vil is a fictional character from the Disney animated film 101 Dalmatians (1961). [Hoyt Yeatman] Hoyt A. Yeatman III (born June 10, 1956) is an American producer, writer, and director. He is best known for his work on the 2009 film, Disneys A Christmas Carol. [American family comedy adventure films] American family comedy adventure films are a genre of film that typically features a family or group of people embarking on a humorous adventure. Examples of this genre include films such as National Lampoons Vacation (1983), The Flintstones (1994), and The Santa Clause (1994).",4,SUPPORTS,"Hoyt Yeatman, 101 Dalmatians (1996 film), G-Force (film), Cruella de Vil"
"[Kwahu East District] The Kwahu East District is one of the twenty-one (21) districts of the Eastern Region of south Ghana. [Kwahu East District] The capital is Abetifi. [Abetifi] Abetifi is a small town in south Ghana and is the capital of Kwahu East district, a district in the Eastern Region of south Ghana. [Pepease] Pepease is a village in the Kwahu East district, a district in the Eastern Region of south Ghana. [Presbyterian University College] The Presbyterian University College, Ghana is a partially private & public university located at Abetifi-Kwahu in the Eastern Region of Ghana.",Pepease is a village in the Accra-Krachi Region of Ghana. [Presbyterian University College] Presbyterian University College (PUC) is a private university located in Oduomankwakye near Ejisu in the Ashanti Region of Ghana. [The capital of Ghana] The capital of Ghana is Accra.,4,SUPPORTS,"Abetifi, Pepease, Presbyterian University College, Kwahu East District"
"[Fences (play)] Fences is a 1985 play by American playwright August Wilson. [August Wilson] August Wilson (April 27, 1945 – October 2, 2005) was an American playwright whose work included a series of ten plays, ""The Pittsburgh Cycle"", for which he received two Pulitzer Prizes for Drama. [Robert Gossett] He went on to act in the Broadway production of Lloyd Richard's ""Fences"", Hal Scott's ""A Raisin in the Sun"" and Donald McKayle's ""The Last Minstrel Show"". [Russell Taylor (The Closer)] Assistant Chief Russell Taylor was a fictional character featured in TNT's ""The Closer"", portrayed by Robert Gossett.","[The Closer (play)] The Closer is a play by American playwright, David Mamet, first performed in 1985. [David Mamet] David Henry Mamet ( ; March 16, 1947 – January 1, 2005) was an American playwright, essayist, and film director. [Russell Taylor] Russell Taylor ( ; 1952 – 2015) was an American actor, best known for his role as Dr. Gregory House on the Fox medical drama House.",4,SUPPORTS,"Robert Gossett, August Wilson, Russell Taylor (The Closer), Fences (play)"
"[Josie and the Pussycats (film)] The film is about a young all-female band which signs a record contract with a New York City record label, only to discover that the company does not have the musicians' best interests at heart. [Rosario Dawson] She made her film debut in the 1995 teen drama ""Kids"". [Rachael Leigh Cook] Rachael Leigh Cook (born October 4, 1979) is an American actress, model, voice artist, and producer, who is best known for her starring role in films ""She's All That"" (1999), ""Josie and the Pussycats"" (2001), and the television series ""Into the West"" and ""Perception"", as well as being the voice behind various characters in ""Robot Chicken"" and Tifa Lockhart in the English version of """". [Studio One Eighty Nine] Studio One Eighty Nine co-founders, Hollywood actress Rosario Dawson and former Bottega Veneta communications executive Abrima Erwiah, created Fashion Rising in 2013 in honor of V-Day Movement’s One Billion Rising campaign.","Rachael Leigh Cook, star of the movie ""Kids"", made her film debut in the 1995 teen drama ""Kids"". [Rachael Leigh Cook] Rachael Leigh Cook (born April 4, 1979) is a Canadian actress, voice actress, and model. She is known for her roles in the films She's All That (1999), The Sweetest Thing (2002), and Josie and the Pussycats (2001). [Studio One Eighty Nine] Studio One Eighty Nine is a film production company founded in 1995 by producers Paul Thomas and Danny Strong. [The movie ""Kids""] Kids is a 1995 American teen drama film directed by Larry Clark and written by Roald Dahls short story ""Hunger"".",4,SUPPORTS,"Studio One Eighty Nine, Rachael Leigh Cook, Josie and the Pussycats (film), Rosario Dawson"
"[Vincent Sherman] His movies include ""Mr. Skeffington"" (1944), ""Nora Prentiss"" (1947), and ""The Young Philadelphians"" (1959). [David Seltzer] David Seltzer (born 1940) is an American screenwriter, producer and director, perhaps best known for writing the screenplays for ""The Omen"" (1976) and ""Bird on a Wire"" (1990). [David Seltzer] As writer-director, Seltzer's credits include the 1986 teen tragi-comedy ""Lucas"" starring Corey Haim, Charlie Sheen and Winona Ryder, the 1988 comedy ""Punchline"" starring Sally Field and Tom Hanks, and 1992's ""Shining Through"" starring Melanie Griffith and Michael Douglas. [Harriet Craig] The film was directed by Vincent Sherman, produced by William Dozier, and distributed by Columbia Pictures. [The Hellstrom Chronicle] It was conceived and produced by David L. Wolper, directed by Walon Green and written by David Seltzer, who earned a Writers Guild of America Award nomination for his screenplay.","[Harriet Craig] Harriet Craig is a 1935 American drama film directed by Robert Siodmak and starring Bette Davis, George Brent, and Mildred Natwick. [The Hellstrom Chronicle] The Hellstrom Chronicle is a 1971 American science fiction horror film directed by Sam Peckinpah and written by Walon Green. [Robert Siodmak] Robert Siodmak (9 September 1900 – 1 March 1990) was a German-American film director, active during Hollywood's Golden Age. [Robert Siodmak] Siodmak directed a number of notable films, including The Killers (1946), The Dark Mirror (1946), and Criss Cross (1949). [The Hellstrom Chronicle] The Hellstrom Chronicle was Peckinpah's only venture into science fiction, and it was not well received by critics or audiences. [Walon Green] Walon Green (born June 26, 1926) is an American screenwriter and film director, best known for his work in the science fiction and horror genres.",4,SUPPORTS,"Harriet Craig, Vincent Sherman, David Seltzer, The Hellstrom Chronicle"
"[Robert Fleischman] Robert Fleischman (born March 11, 1953) is an American musician, songwriter, and record producer. [Jimmy Barnes] James Dixon Swan {'1': "", '2': "", '3': "", '4': ""} (born 28 April 1956), better known as Jimmy Barnes, is a Scottish-Australian rock singer-songwriter. [Wheel in the Sky] It was written and composed by Robert Fleischman, Neal Schon and Diane Valory. [Living Loud (album)] Australian rock singer Jimmy Barnes and Deep Purple guitarist Steve Morse were also part of the project.","1. [Wheel in the Sky] Wheel in the Sky is a song by the American rock band Journey, written by Steve Perry and Neal Schon, and released in 1983 on the album Escape. [Steve Perry] Steven Demetrius ""Steve"" Perry (born January 20, 1949) is an American singer, songwriter, and musician best known for being the lead vocalist of the rock band Journey from 1977 to 1998. [Neal Schon] Neal Joseph Schon (born August 27, 1950) is an American guitarist, songwriter, and producer, best known for his work with the rock band Journey. [Living Loud (album)] Living Loud is the second studio album by the American rock band Living Loud, released in 1988 on the label MCA Records.",4,SUPPORTS,"Jimmy Barnes, Wheel in the Sky, Robert Fleischman, Living Loud (album)"
"[Nate Albert] Nate Albert (born 1970) is an American music executive, songwriter, producer and guitar player. [Nate Albert] He is currently the Executive Vice President of A&R at Capitol Records a division of Universal Music Group. [Rod Stewart] Sir Roderick David ""Rod"" Stewart, {'1': "", '2': "", '3': "", '4': ""} (born 10 January 1945) is a British rock singer and songwriter. [Back to the World (Street Dogs album)] The album was produced by Nate Albert, formerly of The Mighty Mighty Bosstones. [Brian Wilson] After signing with Capitol Records in 1962, Wilson wrote or co-wrote more than two dozen Top 40 hits for the group.","[Back to the World (Street Dogs album)] Back to the World is the second studio album by the American punk rock band Street Dogs, released on May 22, 2007, through Victory Records. [Rod Stewart] Ronald Ronnie Ronnie Wood (born June 1, 1947) is a British rock guitarist, singer, songwriter, and producer who is best known for his work with the Rolling Stones. [Executive Vice President of A&R] An Executive Vice President of A&R is a senior executive who oversees the A&R (Artists and Repertoire) department of a record label. [Brian Wilson] Brian Wilson (born June 3, 1942) is an American singer, songwriter, and record producer who is best known for being the leader of the Beach Boys.",4,SUPPORTS,"Brian Wilson, Rod Stewart, Back to the World (Street Dogs album), Nate Albert"
"[Donna Mills] She then starred for three years in the soap opera ""Love is a Many Splendored Thing"" (1967–70), before starring as Tobie Williams, the girlfriend of Clint Eastwood's character in the 1971 cult film ""Play Misty for Me"". [Play Misty for Me] Play Misty for Me is a 1971 American psychological thriller film, directed by and starring Clint Eastwood, in his directorial debut. [Ladies of the House] It stars Florence Henderson, Donna Mills, and Pam Grier. [Letters from Iwo Jima] Letters from Iwo Jima (硫黄島からの手紙 , Iōjima Kara no Tegami ) is a 2006 Japanese-American war film directed and co-produced by Clint Eastwood, starring Ken Watanabe and Kazunari Ninomiya.","[Tammy Blanchard] Tammy Blanchard (born September 18, 1976) is an American actress known for her roles in the films, Ladies of the House (2003), and Letters from Iwo Jima (2006). [Ladies of the House] Ladies of the House is a 2003 independent drama film directed by Wendy Jo Carlton and written by Kitty Greenwald. [Letters from Iwo Jima] Letters from Iwo Jima is a 2006 American war drama film directed by Clint Eastwood and written by Flint Watler.",4,SUPPORTS,"Donna Mills, Play Misty for Me, Letters from Iwo Jima, Ladies of the House"
"[The Silent World] The Silent World (French: Le Monde du silence ) is a 1956 French documentary film co-directed by the famed French oceanographer Jacques-Yves Cousteau and a young Louis Malle. [Zeitgeist (film series)] Zeitgeist is a series of three documentary films released between 2007 and 2011 that present a number of conspiracy theories, as well as proposals for broad social and economic changes. [1956 Cannes Film Festival] The Palme d'Or went to ""The Silent World"" by Jacques-Yves Cousteau and Louis Malle. [Shadow (1956 film)] It was entered into the 1956 Cannes Film Festival.","1. [Palme d'Or] The Palme d'Or (French for ""Golden Palm"") is the highest prize awarded to a film at the Cannes Film Festival. 2. [Louis Malle] Louis Malle (French: ; 21 July 1922 – 23 November 1991) was a French film director, screenwriter, and producer. 3. [Zeitgeist] Zeitgeist is a 2007 documentary film directed by Peter Joseph. 4. [Shadow] Shadow is a 1956 French drama film directed by Marc Allégret.",4,SUPPORTS,"The Silent World, 1956 Cannes Film Festival, Shadow (1956 film), Zeitgeist (film series)"
"[Kettering University] Kettering University (formerly General Motors Institute of Technology) is a private cooperative education and experiential learning-based university in Flint, Michigan, offering bachelor's and master's degrees in STEM (Science, Technology, Engineering, and Mathematics) and business fields. [University of New Mexico] It is New Mexico's flagship research institution, the largest post-secondary institution in the state in total enrollment across all campuses as of 2012, and one of the state's largest employers. [Ermal C. Fraze] Fraze patented many of his innovations and would go on to obtain a degree at Kettering University. [Lamaar Thomas] He played college football and ran track at New Mexico, after transferring from Ohio State University, where he also participated in track and field.","[Ermal C. Fraze] Ermal C. Fraze (June 18, 1907 – August 13, 1988) was an American businessman and inventor. [Lamaar Thomas] Lamaar Thomas (born August 27, 1993) is an American football player. [Post-secondary degrees] Post-secondary education refers to education beyond secondary education, which includes undergraduate and graduate degrees.",4,SUPPORTS,"Ermal C. Fraze, Kettering University, Lamaar Thomas, University of New Mexico"
"[Midnight Oil] By late 1976, Garrett moved to Sydney to complete his law degree, and Farm changed its name to Midnight Oil by drawing the name out of a hat. [Switchfoot] Switchfoot is an American alternative rock band from San Diego, California. [Switchfoot] The band's members are Jon Foreman (lead vocals, guitar), Tim Foreman (bass guitar, backing vocals), Chad Butler (drums, percussion), Jerome Fontamillas (guitar, keyboards, backing vocals), and Drew Shirley (guitar, backing vocals). [Beds Are Burning] ""Beds Are Burning"" is a 1987 song by the Australian rock band Midnight Oil, the first track from their album ""Diesel and Dust"". [Oh! Gravity. Tour] Tour is a 2007 concert tour by the alternative rock band Switchfoot, held in order to promote their sixth studio album, ""Oh!","[Midnight Oil] Midnight Oil ( /mɪdˈnaɪt ˈoʊ.lɪdʒ/) is an Australian rock band formed in 1972 in Sydney, New South Wales. [Midnight Oil] The band's biggest hit, ""Beds Are Burning"", was released in 1987 and has become an anthem for environmental activism. [Midnight Oil] The song was written by the band's lead singer, Peter Garrett, and was inspired by his experiences during a trip to the Amazon rainforest. [Oh! Gravity. Tour] The Oh! Gravity. Tour was a concert tour by the American rock band, The Killers, that took place in 2007.",4,SUPPORTS,"Switchfoot, Oh! Gravity. Tour, Midnight Oil, Beds Are Burning"
"[Green on Red] Green on Red was an American rock band, formed in the Tucson, Arizona punk scene, but based for most of its career in Los Angeles, California, where it was loosely associated with the Paisley Underground. [Hollywood Undead] Hollywood Undead is an American rap rock band from Los Angeles, California, formed in 2005. [Gravity Talks] Gravity Talks is the debut album by Green on Red. [Coming Back Down] ""Coming Back Down"" is a song by American rock band Hollywood Undead, the third single from their second full-length album, ""American Tragedy"", and the tenth track on that album.","[Coming Back Down] Coming Back Down is a song by the American rock band, Three Days Grace, from their album One-X. [Gravity Talks] Gravity Talks is the debut album by the American rock band, The Verve Piqued.",4,SUPPORTS,"Hollywood Undead, Coming Back Down, Gravity Talks, Green on Red"
"[Greene–Jones War] The feud took place primarily in the border areas of Hawkins County (formerly part of Sullivan County, North Carolina, one of the earliest Tennessee counties and said to have a large Melungeon population), Washington County, Claiborne County, Hancock County, Tennessee (created when Hawkins County, Tennessee was subdivided), and Lee County, Virginia, not far from Cumberland Gap, the narrow Appalachian Mountain pass sometimes called The Wilderness Road leading into Kentucky. [Wilderness Road] Despite Kentucky Senator Henry Clay's advocacy of this route, early in the 19th century, the northern route was selected for the National Road, connecting near Washington, Pennsylvania into the Ohio Valley of northern Kentucky and Ohio. [Arcadia, Tennessee] Daniel Boone's Wilderness Road ran through this community in 1775. [WKVG] WKVG is a Southern Gospel formatted broadcast radio station licensed to Jenkins, Kentucky, serving Eastern Kentucky and Southwest Virginia.","1. [Arcadia, Tennessee] Arcadia is a town in Tippah County, Tennessee, United States. [Green-Jones War] The Green-Jones War was a conflict between the Chickasaw and Choctaw nations and the Muscogee (Creek) Nation in the early 19th century. [National Road] The National Road, also known as the Cumberland Road, was the first federal highway in the United States, constructed between 1806 and 1811. [WKVG] WKVG is a radio station licensed to Jenkins, Tennessee, United States, broadcasting on 92.7 FM.",4,SUPPORTS,"WKVG, Arcadia, Tennessee, Greene–Jones War, Wilderness Road"
"[Burton C. Bell] Burton Christopher Bell (born February 19, 1969) is an American musician and vocalist. [Billy Idol] William Michael Albert Broad (born 30 November 1955), known professionally as Billy Idol, is an English musician, singer, songwriter, and actor. [Ascension of the Watchers] Ascension of The Watchers is a band that was started by Burton C. Bell (Fear Factory, G/Z/R) and John Bechdel (Ministry, Fear Factory, Killing Joke, Prong, Murder, Inc.). [Perri Lister] Lister has sung backing vocals for Visage, and performed in music videos for Duran Duran and Billy Idol, the latter with whom she had a nine-year relationship.","William Michael Albert Broad (born 30 September 1963), known professionally as Michael Stipe, is an American singer, songwriter, and visual artist. [Perri Lister] Perri Lister (born July 10, 1969) is an American singer, songwriter, and record producer. [Ascension of The Watchers] Ascension of The Watchers is the debut album by the American rock band The Watchers, released in 2006 on the label, Invisible Hands Media.",4,SUPPORTS,"Burton C. Bell, Perri Lister, Ascension of the Watchers, Billy Idol"
"[British Airways franchise destinations] Together with wholly owned subsidiary BA CityFlyer, franchise carriers Sun Air and Comair operate aircraft in full British Airways livery, offer full BA service and staff wear BA uniform. [Comair (South Africa)] Its main base is OR Tambo International Airport, Johannesburg, and has focus cities at Cape Town International Airport and King Shaka International Airport. [Airlines of Africa] For instance, KLM has a 26% stake in Kenya Airways and British Airways has an 18% stake in Comair. [Z-CARD] Z-CARD is the registered trademark for a foldable invented by George McDonald when he was a travel writer and consultant for British Airways.","1. [Flying Fish Airlines] Flying Fish Airlines is a fictional airline company that operates aircraft in an airline company full livery and has its main base at OR Tambo International Airport, Johannesburg. 2. [KLM Royal Dutch Airlines] KLM Royal Dutch Airlines (IATA: KL, ICAO: KLM) is the flag carrier airline of the Netherlands. 3. [Z-CARD] The Z-CARD is a fictional product that was invented by a consultant for the first airline company.",4,SUPPORTS,"Airlines of Africa, Z-CARD, British Airways franchise destinations, Comair (South Africa)"
