True Evidence,Generated Evidence,Hops,Label,Topics,Precision,Recall,F1 Score
"[1962–63 Segunda División] Baskonia, Sabadell, Sevilla Atlético, Plus Ultra, Atl. [1962–63 Segunda División] Baleares, Cartagena and Real Jaén were relegated to Tercera División. [Sevilla Atlético] Founded in 1958 it plays in Segunda División and is the reserve team of Sevilla FC, holding home games at ""Viejo Nervión"", with a 7,500-seat capacity.","[Sevilla Atlético] Sevilla Atlético is a football team based in Seville, Spain that plays in the Spanish third division, Segunda División B. [Sevilla Atlético] The team was founded in October 1958 and was relegated to the third division in the 1962–63 season.",2,REFUTES,"1962–63 Segunda División, Sevilla Atlético",0.9059128761291504,0.8563592433929443,0.8804393410682678
"[Connie Ray] Constance ""Connie"" Ray (born July 10, 1956) is an American film and television actress and playwright. [Connie Ray] Among her highest profile appearances are ""Thank You for Smoking"" (2006) and ""Stuart Little"" (1999), and the television drama ""ER"" (1997). [Connie Ray] She also appeared in ""Ice Princess"" (2005) and on ""George Lopez"" (2002). [Ice Princess] Ice Princess is a 2005 American figure-skating film directed by Tim Fywell, written by Hadley Davis from a story by Meg Cabot and Davis, and starring Michelle Trachtenberg, Joan Cusack, Kim Cattrall and Hayden Panettiere.","[Thank You for Smoking] Thank You for Smoking is a 1955 American comedy film directed by Joseph M. Newman, produced by David V. Picker and starring Marlon Brando, Joanne Woodward, and Rita Moreno. [Stuart Little] Stuart Little is a 1999 American fantasy comedy film directed by Rob Minkoff and based on the 1981 children's book of the same name written by E. B. White. [Ice Princess] Ice Princess is a 2005 British-American drama film directed by Paul Haggis and starring Kurt Russell, Maria Bello, and Sigourney Weaver.",2,REFUTES,"Ice Princess, Connie Ray",0.8478217124938965,0.816909909248352,0.832078754901886
"[1920 college football season] Notre Dame was led by its first Walter Camp All-American, George Gipp, who died before the year was over. [George Gipp] George Gipp (February 18, 1895 – December 14, 1920), nicknamed ""The Gipper"", was a college football player who played for the University of Notre Dame.","[California Golden Bears football] The California Golden Bears football program represents the University of California in college football and competes in the Pac-12 Conference of the National Collegiate Athletic Association (NCAA) Division I. [Georgia Bulldogs football] The Georgia Bulldogs football program represents the University of Georgia in college football and competes in the Southeastern Conference (SEC) of the National Collegiate Athletic Association (NCAA) Division I. [Harvard Crimson football] The Harvard Crimson football program represents Harvard University in college football and competes in the Ivy League of the National Collegiate Athletic Association (NCAA) Division I. [Notre Dame Fighting Irish football] The Notre Dame Fighting Irish football program represents the University of Notre Dame in college football and competes in the Atlantic Coast Conference (ACC) of the National Collegiate Athletic Association (NCAA) Division I. [Princeton Tigers football] The Princeton Tigers football program represents Princeton University in college football and competes in the Ivy League of the National Collegiate Athletic Association (NCAA) Division I. [Walter Camp All-American] Walter Chauncey Camp ( ; ] ; November 7, 1879 – March 14, 1954) was an American football player, coach, and sports writer known for his influence on the development of American football. [George Gipp] George ""The Gipper"" Gipp ( ; ] ; September 26, 1895 – November 17, 1920) was an American football player and coach at the University of Notre Dame. He was the first player to be named a Walter Camp All-American. He died of pneumonia in 1920 at the age of 25.",2,REFUTES,"George Gipp, 1920 college football season",0.8096158504486084,0.888137936592102,0.847061038017273
"[Early Work] Early Work is a poetry collection by Patti Smith, published in 1994. [Patti Smith] Patricia Lee Smith (born December 30, 1946) is an American singer-songwriter, poet, and visual artist who became an influential component of the New York City punk rock movement with her 1975 debut album ""Horses"".","[Early Work (book)] Early Work is a 1994 collection of beat poetry by the American singer-songwriter, Patti Smith. [Patti Smith] Patricia Lee ""Patti"" Smith (born December 30, 1946) is an American singer-songwriter, poet, and visual artist who was a prominent member of the punk rock movement in the late 1970s.",2,REFUTES,"Early Work, Patti Smith",0.9543605446815491,0.9506439566612244,0.9524986147880554
[2009 All-Pacific-10 Conference football team] Stanford running back Toby Gerhart was voted Pac-10 Offensive Player of the Year. [Toby Gerhart] He was selected by the Minnesota Vikings in the second round of the 2010 NFL Draft.,"[Minnesota Vikings] The Minnesota Vikings are a professional American football team based in Minneapolis, Minnesota. [Pac-10 Offensive Player of the Year] The Pac-10 Offensive Player of the Year is an annual award given to the best offensive player in the Pac-10 conference. [2010 NFL Draft] The 2010 NFL Draft was held on April 23-24, 2010 in Paris, France.",2,REFUTES,"Toby Gerhart, 2009 All-Pacific-10 Conference football team",0.8774820566177368,0.8734453916549683,0.8754590749740601
"[Alma Wade] Alma Wade is a major antagonist and key figure in the ""F.E.A.R."" series of first-person shooter horror video games by Monolith Productions, introduced in ""F.E.A.R."" in 2005. [Alma Wade] The mystery of Alma is the very core of the series. [F.E.A.R.] F.E.A.R. First Encounter Assault Recon is a survival horror first-person shooter video game developed by Monolith Productions and published by Sierra Entertainment.","[F.E.A.R.] F.E.A.R. (2005) is a first-person shooter video game developed by Monolith Productions and published by Day 1 Studios. [F.E.A.R.] F.E.A.R. (2005) is a first-person shooter video game developed by Monolith Productions and published by Day 1 Studios. [F.E.A.R.] The game follows the Point Man, a member of an elite counter-terrorist unit, as he investigates the malicious actions of the antagonist, Paxton Fawkes, a former scientist of the Armacham Technology Corporation, who has become the leader of a paramilitary organization known as the Fear Company. [F.E.A.R.] The game's storyline revolves around the Point Man's investigation of the Fear Company and its leader, Paxton Fawkes, who is revealed to be a mysterious figure with a dark past. The game's mystery is centered around Fawkes' true identity and the reasons behind his actions.",2,REFUTES,"F.E.A.R., Alma Wade",0.8767479658126831,0.8935909271240234,0.8850892782211304
"[American Made (film)] The plot focuses on Barry Seal, a former TWA pilot who became a drug smuggler for the Medellín Cartel in the 1980s. [Barry Seal] Adler Berriman ""Barry"" Seal (July 16, 1939 – February 19, 1986) was an American airline pilot who became a major drug smuggler for the Medellín Cartel.","[American Made (film)] American Made is a 2017 American biographical crime drama film directed by Doug Liman and written by Gary Spinola. [Barry Seal] Barry Seal ( ; ] ; born September 12, 1932 – died March 19, 1986) was a former American drug smuggler who worked for the Medellín Cartel in the 1980s.",2,REFUTES,"American Made (film), Barry Seal",0.8995685577392578,0.9155668020248413,0.907497227191925
"[Ethiopian Airlines accidents and incidents] Ethiopian Airlines, the national airline of Ethiopia, has a good safety record, by contrast to other African airlines. [Airlines of Africa] Ben R. Guttery, author of ""Encyclopedia of African Airlines"", said ""Although most of the carriers have never been large by European or American standards, they have had tremendous impact on the economy and the people.""","[Ben R. Guttery] Ben R. Guttery is a professor of aviation at Embry-Riddle Aeronautical University in Daytona Beach, Florida, United States. [Ethiopian Airlines] Ethiopian Airlines (ET) is the flag carrier of Ethiopia. [Other African Airlines] Other African airlines include South African Airways, EgyptAir, and Air Mauritius.",2,REFUTES,"Ethiopian Airlines accidents and incidents, Airlines of Africa",0.8593363761901855,0.8661820888519287,0.8627456426620483
"[Skogsrå] The skogsrå , (Forest Rå), ""Skogsfrun"" (The Mistress of the Forest), ""Skogssnuvan"", ""Skogsnymfen"" (Forest Nymph), ""Råndan"" (the Rå) or ""huldra"", was a mythical creature of the forest, or Rå, in Swedish folklore. [Hulder] A hulder is a seductive forest creature found in Scandinavian folklore. [Hulder] She is known as the skogsrå ""forest spirit"" or Tallemaja ""pine tree Mary"" in Swedish folklore, and ulda in Sámi folklore. [Hulder] Her name suggests that she is originally the same being as the völva divine figure Huld and the German Holda.","[Huld] Huld is a goddess in Norse mythology associated with fertility, love, and beauty. [Seductive forest creature] In northern Sweden, a mythical creature is said to roam the forests, seducing and enticing those who cross its path. Although it is often depicted as a beautiful woman, its true form is shrouded in mystery. It is said to have the power to seduce and entice those who cross its path, but those who resist its charms are rewarded with good fortune and prosperity.",2,REFUTES,"Skogsrå, Hulder",0.8511561155319214,0.8176407217979431,0.8340619206428528
"[Franz Schreker] Franz Schreker (originally ""Schrecker""; 23 March 1878, Monaco – 21 March 1934, Berlin) was an Austrian composer, conductor, teacher and administrator. [Luigi Cherubini] Luigi Cherubini (] ; 8 or 14 September 1760 – 15 March 1842) was an Italian composer who spent most of his working life in France. [Luigi Cherubini] Beethoven regarded Cherubini as the greatest of his contemporaries.","Luigi Cherubini (1760 – 1841) was an Italian composer, born in Rome, who was active in France from 1787 until his death in Paris. [Luigi Cherubini] Cherubini was a prominent composer of opera and chamber music in the late 18th and early 19th centuries. [Franz Schreker] Franz Schreker (1874 – 1934) was an Austrian composer of classical music, born in Vienna. [Franz Schreker] Beethoven admired Cherubini's work, but did not consider him to be the equal of his own father, Leonardo da Vinci.",2,REFUTES,"Luigi Cherubini, Franz Schreker",0.8971723914146423,0.886817216873169,0.8919647336006165
"[The Vengeance of Rome] In this novel, Colonel Pyat, an incarnation of the Eternal Champion, goes to Italy and Germany, where he becomes involved in Fascism and Naziism, including sexual encounters with Ernst Röhm and Adolf Hitler and a sojourn in Dachau. [Ernst Röhm] Ernst Julius Günther Röhm (] ; 28 November 1887 – 1 July 1934) was a German military officer and an early member of the Nazi Party.","[The Vengeance of Rome] The Vengeance of Rome is a science fiction novel by Michael Moorcock, published in 2006. [Colonel Pyat] Colonel Pyat is a fictional character and an incarnation of the Eternal Champion in Michael Moorcock's shared universe, appearing in numerous novels and short stories. [Ernst Julius Günther Röhm] Ernst Julius Günther Röhm ( ; ] ; 2 August 1894 – 15 November 1946) was a German military officer and an early member of the Nazi Party.",2,REFUTES,"The Vengeance of Rome, Ernst Röhm",0.9183205366134644,0.9081132411956787,0.9131883382797241
"[Fine Gael leadership election, 2017] The 2017 Fine Gael leadership election was triggered in May 2017, when Enda Kenny resigned as party leader. [Fine Gael leadership election, 2017] On 2 June Leo Varadkar was announced as the victor, beating rival Simon Coveney 60% to 40%. [Simon Coveney] Simon Anthony Coveney (born 16 June 1972) is an Irish Fine Gael politician who has served as Minister for Foreign Affairs and Trade and Deputy Leader of Fine Gael since June 2017.","[Leo Varadkar] Leo Varadkar ( ; ] ; born 24 January 1979) is an Irish politician who has been Taoiseach since June 2017, and Minister for Health since July 2013. [Simon Coveney] Simon Coveney ( ; ] ; born 7 March 1972) is an Irish Fine Gael politician who served as Minister for Agriculture, Fisheries and Food from 2011 to 2017.",2,REFUTES,"Fine Gael leadership election, 2017, Simon Coveney",0.8954715132713318,0.8747864961624146,0.8850082159042358
