True Evidence,Generated Evidence,Hops,Label,Topics,Precision,Recall,F1 Score
"[Mark Huffam] Mark Huffam is a film and television producer. [Mark Huffam] He was a producer on ""The Martian"", ""Johnny English"", and the television series ""Game of Thrones"". [Johnny English] Johnny English is a 2003 British-American spy comedy film parodying the James Bond secret agent genre infused with comedy similar to Atkinson's Mr. Bean character.","Mark Huffam is a British film producer, known for producing the 2006 spy comedy film, Johnny English (2006). [Johnny English] Johnny English is a 2006 British spy comedy film parodying the James Bond films, produced by Tim Bevan, Eric Fellner, and Mark Huffam, and directed by Peter Howell.",2,SUPPORTS,"Johnny English, Mark Huffam",0.9075980186462402,0.9060990810394287,0.9068479537963867
"[Oil drop experiment] The oil drop experiment was performed by Robert A. Millikan and Harvey Fletcher in 1909 to measure the elementary electric charge (the charge of the electron). [Robert Andrews Millikan] Robert Andrews Millikan (March 22, 1868 – December 19, 1953) was an American experimental physicist honored with the Nobel Prize for Physics in 1923 for the measurement of the elementary electronic charge and for his work on the photoelectric effect.","[Robert Andrews Millikan] Robert Andrews Millikan (February 26, 1868 – October 31, 1953) was an American physicist and chemist who was awarded the Nobel Prize in Physics in 1923 for his work on the elementary charges of atoms. [Oil drop experiment] The oil drop experiment is a classic physics experiment used to measure the charge of an electron.",2,SUPPORTS,"Oil drop experiment, Robert Andrews Millikan",0.9419659972190857,0.9291585087776184,0.9355184435844421
"[North Koolaupoko, Hawaii] North Koʻ olaupoko is an area in the City & County of Honolulu, Hawaii, United States, on the island of Oʻ ahu. [Kaneohe, Hawaii] According to an ancient Hawaiian story a local woman compared her husband's cruelty to the sharp edge of cutting bamboo; thus the place was named Kāneʻ ohe or ""Bamboo man"".","[Washington Dulles International Airport] Washington Dulles International Airport (IATA: IAD, ICAO: KIAD, FAA: DUL) is an international airport located in Loudoun County, Virginia, United States, near the city of Sterling. [Baltimore–Washington metropolitan area] The Baltimore–Washington metropolitan area, also known as the Baltimore–Washington, D.C. metropolitan area, is the 24th largest metropolitan area in the United States.",2,SUPPORTS,"Kaneohe, Hawaii, North Koolaupoko, Hawaii",0.8170655965805054,0.7974040508270264,0.8071150779724121
"[Recovery Child] Recovery Child is a four-piece alternative rock band from Toronto, Ontario. [Siouxsie and the Banshees] Siouxsie and the Banshees were an English rock band, formed in London in 1976 by vocalist Siouxsie Sioux and bass guitarist Steven Severin.","[Siouxsie and the Banshees] Siouxsie and the Banshees were a British rock band formed in London in 1976 by Siouxsie Siouxsie, John Coxon, Steven Severin, and Budgie. [Recovery Child] Recovery Child is an American indie rock band from New York City, formed in 2008.",2,SUPPORTS,"Siouxsie and the Banshees, Recovery Child",0.9460794925689697,0.9466458559036255,0.9463625550270081
"[Fusaro Lake] It is about 0.5 mi from Baia, and about 1 mi south of the acropolis of Cumae. [Baiae] Baiae (Italian: ""Baia"" ; Neapolitan: ""Baia"" ) was an ancient Roman town situated on the northwest shore of the Gulf of Naples, and now in the ""comune"" of Bacoli.",[Bacoli] Bacoli is a commune in the province of Naples in the Campania region of Italy.,2,SUPPORTS,"Baiae, Fusaro Lake",0.8880253434181213,0.8276450634002686,0.8567727208137512
"[Tribometer] A tribometer is an instrument that measures tribological quantities, such as coefficient of friction, friction force, and wear volume, between two surfaces in contact. [Tribometer] It was invented by the 18th century Dutch scientist Musschenbroek [Pieter van Musschenbroek] Pieter van Musschenbroek (14 March 1692 – 19 September 1761) was a Dutch scientist.",[Tribometer] Tribometer is a device used to measure the friction and wear of materials. [Dutch scientist] The scientist who invented the Tribometer is a Dutchman named Jan van der Meer.,2,SUPPORTS,"Pieter van Musschenbroek, Tribometer",0.9175508618354797,0.8584336042404175,0.8870082497596741
"[Safelight (film)] Safelight is a 2015 American drama film, written and directed by Tony Aloupis, and starring Juno Temple, Evan Peters, Kevin Alejandro, Jason Beghe, Ariel Winter, and Christine Lahti. [Kevin Alejandro] Kevin Michael Alejandro (born April 7, 1976) is an American actor.","[Kevin Alejandro] Kevin Alejandro (born November 11, 1975) is an American actor, known for his roles in the television series, Arrow, and Parenthood. [Tony Aloupis] Tony Aloupis is a Greek-American film director, producer, and screenwriter.",2,SUPPORTS,"Kevin Alejandro, Safelight (film)",0.8925293684005737,0.8568379878997803,0.8743195533752441
"[Holdout (gambling)] In gambling jargon, a holdout is any of numerous accessories used by cheats to help them ""hold-out"" a card (or cards) during a card game. [Cheating] Cheating is the receiving of a reward for ability or finding an easy way out of an unpleasant situation by dishonest means.","[Holdout (golf)] In golf, a holdout is a device used to create an advantage in play, such as a movable target or a device that assists the player in aiming or striking the ball. [Cheating (golf)] Cheating in golf refers to any behavior or action that violates the rules of the game and can result in penalties or disqualification.",2,SUPPORTS,"Cheating, Holdout (gambling)",0.886634349822998,0.8811337947845459,0.8838755488395691
"[Brooklyn Decker] Brooklyn Danielle Decker Roddick (born April 12, 1987) is an American fashion model and actress best known for her appearances in the ""Sports Illustrated Swimsuit Issue"", including the cover of the 2010 issue. [Andy Roddick] Andrew Stephen Roddick (born August 30, 1982) is an American former professional tennis player from the US.","[Brooklyn Decker] Brooklyn Danielle Decker Roddick (born April 12, 1987) is an American fashion model and actress best known for her appearances in the Sports Illustrated Swimsuit Issue, including the cover of the 2010 issue. [Andy Roddick] Andrew Stephen Roddick (born August 30, 1982) is an American former professional tennis player from the US.",2,SUPPORTS,"Andy Roddick, Brooklyn Decker",0.9961684942245483,0.9945294260978699,0.995348334312439
"[Diego Tonetto] Diego Rubén Tonetto (born 5 December 1988) is an Argentine professional footballer who plays for Instituto Atlético Central Córdoba as a left winger. [Italian nationality law] Italian nationality law is the law of Italy governing the acquisition, transmission and loss of Italian citizenship.","Diego Tonetto is an Italian actor. [Italian nationality law] Italian nationality law regulates the acquisition, revocation, and loss of Italian citizenship.",2,SUPPORTS,"Diego Tonetto, Italian nationality law",0.9387820959091187,0.8609537482261658,0.898185133934021
"[Al Shearer] Al Shearer (born August 14, 1977) is an American actor. [Al Shearer] He portrayed Nevil Shed in the 2006 Disney blockbuster ""Glory Road (film)"", produced by Jerry Bruckheimer. [Glory Road (film)] Glory Road is a 2006 American sports drama film directed by James Gartner, based on a true story surrounding the events leading to the 1966 NCAA University Division Basketball Championship (the historic name for what is now known as the NCAA Division I Men's Basketball Tournament).","[Al Shearer] Al Shearer is an American actor, known for his roles in the films, The Wiz (1975), and The Last Dragon (1984). [Nevil Shed] Nevil Shed is a fictional character in the movie ""Hoosiers"", played by actor Gene Hackman.",2,SUPPORTS,"Glory Road (film), Al Shearer",0.8799298405647278,0.838982105255127,0.8589682579040527
