True Evidence,Generated Evidence,Hops,Label,Topics,bartscore
"[Jonathan Lynn] Jonathan Lynn (born 3 April 1943) is an English stage and film director, producer, writer and actor. [Ettore Scola] Ettore Scola (] ; 10 May 1931 – 19 January 2016) was an Italian screenwriter and film director. [Yes Minister] Yes Minister is a Political satire British sitcom written by Antony Jay and Jonathan Lynn that was first transmitted on BBC Two from 1980 to 1984, split over three seven-episode series. [Captain Fracassa's Journey] Captain Fracassa's Journey (Italian: Il viaggio di Capitan Fracassa ) is a 1990 Italian comedy film directed by Ettore Scola.",[Federico Fellini] Federico Fellini (; 1900 – 1993) was an Italian film director and screenwriter. [Captain Fracassa's Journey] Captain Fracassa's Journey is a 1992 Italian comedy-drama film directed by Maurizio Nichetti. [Yes Minister] Yes Minister is a British television sitcom that was originally broadcast on BBC1 from 1980 to 1984.,4,REFUTES,"Yes Minister, Ettore Scola, Captain Fracassa's Journey, Jonathan Lynn",-2.6255955696105957
"[Mervyn Peake] He is best known for what are usually referred to as the ""Gormenghast"" books. [Robert Erskine Childers] Robert Erskine Childers DSC (25 June 1870 – 24 November 1922), universally known as Erskine Childers, was a British writer, whose works included the influential novel ""The Riddle of the Sands"", and a Fenian revolutionary who smuggled guns to Ireland in his sailing yacht ""Asgard"". [Titus Alone] Titus Alone is a novel written by Mervyn Peake and first published in 1959. [Gretchen Osgood Warren] The daughter of Dr. Hamilton Osgood and Margaret Cushing Osgood of Beacon Hill, Boston, Massachusetts, her younger sister was Mary Alden Childers, the wife of writer and Irish nationalist Robert Erskine Childers.","[Gretchen Osgood Warren] Gretchen Osgood Warren (1873-1953) was an American writer, journalist, and suffragist. [The Riddle of the Sands] The Riddle of the Sands is a 1903 novel by the British writer and naval officer, Rudyard Kipling. [Titus Alone] Titus Alone is a 1995 novel by the British author, Angela Thirkell.",4,REFUTES,"Robert Erskine Childers, Mervyn Peake, Titus Alone, Gretchen Osgood Warren",-2.8178887367248535
"[Stranger in Paradise (song)] Like almost all the music in that show, the melody was taken from music composed by Alexander Borodin (1833–1887), in this case, the ""Gliding Dance of the Maidens"", from the ""Polovtsian Dances"" in the opera ""Prince Igor"" (1890). [Polovtsian Dances] The Polovtsian Dances, or Polovetsian Dances (Russian: Половецкие пляски, ""Polovetskie plyaski"" from the Russian ""Polovtsy""—the name given to the Kipchaks and Cumans by the Rus' people) form an exotic scene at the end of Act II of Alexander Borodin's opera ""Prince Igor"". [Cór Cois Abhann] The choir is currently directed by Ian Sexton and has performed large scale works including Verdi's ""Messa da Requiem, Borodin's ""Polovtsian Dances"" and Duruflé's ""Requiem (Opus 9)"". [Kipchaks in Georgia] The Cumans-Kipchaks in Georgia are of an ancient nomadic Turkic people who occupied large territories from Central Asia to Eastern Europe.","[Alexander Borodin] Alexander Porfyrevič Borodin (Russian: ; 12 January 1833 – 27 February 1887) was a Russian composer, pianist, and chemist of Polish-Lithuanian Jewish descent. [Cor Cois Abhann] Cor Cois Abhann is a traditional Irish folk music group from County Clare, Ireland, formed in 1997. [Georgia] Georgia is a country located in the Caucasus region of Europe. It is bordered to the north by Russia, to the south by Turkey and Armenia, and to the southeast by Azerbaijan.",4,REFUTES,"Polovtsian Dances, Kipchaks in Georgia, Cór Cois Abhann, Stranger in Paradise (song)",-3.2925829887390137
"[Reginald Engelbach] Reginald Engelbach (July 9, 1888 – February 26, 1946) was an English Egyptologist and engineer. [Reginald Engelbach] He is mainly known for his works in the Egyptian Museum of Cairo, above all the compilation of a register of artifacts belonging of the museum. [Cairo] Cairo ( ; Arabic: القاهرة‎ ‎ ""al-Qāhirah "", , Coptic: ""Kahire "") is the capital and largest city of Egypt. [Harageh] Reginald Engelbach excavated these cemeteries in 1913. [Christiane Desroches Noblecourt] Christiane Desroches Noblecourt (] ; 17 November 1913 – 23 June 2011) was a French Egyptologist.","[Christiane Desroches Noblecourt] Christiane Desroches Noblecourt (French: [kristi n dəsroʃ nɔblək]; 1923 – 2011) was a Canadian archaeologist, art historian, and museum curator. [Harageh] Harageh (Persian: هراقه) is a Sassanid-era archaeological site located in the desert near the city of Kermanshah, Iran. [Spainian Museum] The Spainian Museum (Spanish: Museo Español) is a museum located in Madrid, Spain, dedicated to the art and culture of Spain.",4,REFUTES,"Christiane Desroches Noblecourt, Reginald Engelbach, Harageh, Cairo",-3.324620246887207
"[D.C. Cab] D.C. Cab (also known as Street Fight) is a 1983 American comedy film, starring Max Gail, Adam Baldwin, Mr. T, Charlie Barnett, Gary Busey, Marsha Warfield, and Whitman Mayo. [Max Gail] He most notably portrayed the role of Detective Stan ""Wojo"" Wojciehowicz on the television sitcom ""Barney Miller"". [Jim Moody (actor)] Jim starred in the 1983 comedy film ""D.C. Cab"" as Arnie, a member of the rival cab company, Emerald Cab. [Somebody's Daughter] Somebody's Daughter is a 1992 television film starring Nicollette Sheridan, Nick Mancuso, Boyd Kestner, Michael Cavanaugh, Max Gail and Richard Lineback.","[Riley Thomas Stewart] Riley Thomas Stewart (born February 17, 1994) is an American actor, known for his roles in the films Somebody's Daughter (2019) and The Last Summer (2019). [Jim Moody] Jim Moody is a character in the 1986 film Platoon. [Arnie] Arnold James ""Arnie"" Cunningham is a character in the 1986 film Stand by Me. [Maureen Johnson] Maureen Johnson is a character in the TV series The Goldbergs.",4,REFUTES,"Jim Moody (actor), D.C. Cab, Somebody's Daughter, Max Gail",-4.137664318084717
"[Kenneth Williams: Fantabulosa!] is a 2006 BBC Four television play starring Michael Sheen as the English comic actor Kenneth Williams, based on Williams' own diaries. [Kenneth Williams: Fantabulosa!] Cheryl Campbell plays Williams's beloved mother, Lou. [Cheryl Campbell] Cheryl Campbell (born 22 May 1949) is an English actor of stage, film and television. [Cheryl Campbell] She starred opposite Bob Hoskins in the 1978 BBC drama ""Pennies From Heaven"", before going on to win the 1980 BAFTA TV Award for Best Actress for ""Testament of Youth"" and ""Malice Aforethought"", and the 1982 Olivier Award for Best Actress in a Revival for ""A Doll's House"". [Greystoke: The Legend of Tarzan, Lord of the Apes] Christopher Lambert stars as Tarzan (though the name Tarzan is never used in the film's dialogue) and Andie MacDowell as Jane; the cast also includes Ralph Richardson (in his final film appearance), Ian Holm, James Fox, Cheryl Campbell, and Ian Charleson. [Planet Earth: The Future] Planet Earth: The Future is a 2006 BBC documentary series on the environment and conservation, produced by the BBC Natural History Unit as a companion to the multi-award winning nature documentary ""Planet Earth"".","[Kenneth Williams: Fantabulosa] Kenneth Williams: Fantabulosa is a 2006 British television play written by Nick Revell and directed by Andy Goddard, starring Steve Pemberton as Kenneth Williams. [Pennies From Heaven] Pennies From Heaven is a 1978 British drama film directed by Bruce Beresford and written by John D. Hancock. [Greystoke: The Legend of Tarzan, Lord of the Apes] Greystoke: The Legend of Tarzan, Lord of the Apes is a 1984 British adventure film directed by Hugh Hudson, starring Christopher Lambert as Tarzan and Isabelle Adjani as Jane.",4,REFUTES,"Cheryl Campbell, Kenneth Williams: Fantabulosa!, Planet Earth: The Future, Greystoke: The Legend of Tarzan, Lord of the Apes",-3.160234212875366
"[Lauri Markkanen] In the 2017 NBA draft, he was taken by the Minnesota Timberwolves with the 7th overall pick before being included in a trade to the Chicago Bulls for Jimmy Butler. [Jimmy Butler (basketball)] Jimmy Butler III (born September 14, 1989) is an American professional basketball player for the Minnesota Timberwolves of the National Basketball Association (NBA). [Jimmy Butler (basketball)] Born in Houston, Butler grew up in Tomball, Texas, and played college basketball for Tyler Junior College and Marquette University. [Pekka Markkanen] Markkanen is the father of Chicago Bulls basketball player Lauri Markkanen and the AIK football player Eero Markkanen. [Joakim Noah] The Chicago Bulls selected Noah with the ninth overall pick in the 2007 NBA draft.","[Joakim Noah] Joakim Simon Noah (born April 6, 1983) is a Swedish-French professional basketball player for the Miami Heat of the National Basketball Association (NBA). [Pekka Markkanen] Pekka Sauli Markkanen (born June 17, 1994) is a Finnish professional basketball player for the Chicago Bulls of the NBA. [Jimmy Butler III] Jimmy Lee Butler III (born September 15, 1988) is an American professional basketball player for the Miami Heat of the NBA. [Leipzig] Leipzig is a city located in the state of Saxony, in the eastern part of Germany.",4,REFUTES,"Jimmy Butler (basketball), Lauri Markkanen, Pekka Markkanen, Joakim Noah",-2.881202220916748
"[Thomas Bangalter] Thomas Bangalter (] ; born 3 January 1975) is a French musician, record producer, singer, songwriter, DJ, composer and film director, best known for being one half of the French house music duo Daft Punk, alongside Guy-Manuel de Homem-Christo. [Thomas Bangalter] He has also recorded and released music as a member of the trio Stardust, the duo Together, and as a solo artist including compositions for the film ""Irréversible"". [Irréversible] Irréversible (] ) is a 2002 French art psychological horror drama film written and directed by Gaspar Noé and starring Monica Bellucci, Vincent Cassel, and Albert Dupontel. [Irréversible] The film employs a non-linear narrative and follows two men through the streets of Paris as they seek to avenge a brutally raped girlfriend. [Roulé] Roulé (translating to ""rolled"") is a French record label founded in 1995 by Daft Punk member Thomas Bangalter. [Derezzed] ""Derezzed"" is an instrumental song written, produced and performed by Daft Punk for the soundtrack of the motion picture """", available on the .","[Daft Punk] Daft Punk is a French electronic music duo formed in 1993 by Guy-Manuel de Homem-Christo and Thomas Bangalter. [Derezzed] ""Derezzed"" is a song from the 2010 album Tron: Legacy, which was released on December 1, 2009, by Walt Disney Records. [Roulé] Roulé is a French record label founded in 1995 by a member of the band Justice, Gaspard Augé. [The Artist (film)] The Artist is a 2011 French satirical black-and-white comedy-drama film directed by Michel Hazanavicius and starring Bérénice Bejo, Jean Dujardin, and Uggie.",4,REFUTES,"Irréversible, Derezzed, Thomas Bangalter, Roulé",-2.823436975479126
"[Ima Robot] Ima Robot is a band based in Los Angeles, California that formed in the late 1990s. [Of Montreal] of Montreal is an American experimental pop band from Athens, Georgia. [Alex Ebert] He is best known for being the lead singer and songwriter for the American bands Ima Robot and Edward Sharpe and the Magnetic Zeros. [For a Better Day] ""For a Better Day"" is a 2015 single by Swedish EDM producer Avicii featuring uncredited vocals by American singer Alex Ebert released on Universal Music.","[For A Better Day] For A Better Day is the eleventh studio album by the American rock band, Collective Soul. [Lead singer of Collective Soul] Edward Roland McRae (born December 16, 1963) is an American singer-songwriter, best known as the lead vocalist of the rock band Collective Soul. [Of Montreal] Of Montreal is an American indie rock band from Athens, Georgia, formed in 1996. [Jazz group] The Jazz Group is a jazz group based in London, United Kingdom. They have released several albums and have been active since 1995.",4,REFUTES,"Ima Robot, Of Montreal, For a Better Day, Alex Ebert",-4.024775505065918
"[Udhayam NH4] The film's soundtrack and background score were composed by G. V. Prakash Kumar. [G. V. Prakash Kumar] His first film was S Pictures' ""Veyyil"" (2006) and he became popular in Tamil cinema by the early 2010s. [Ashrita Shetty] This was when film directors Vetrimaaran and Manimaran approached her to play the lead role in their venture, ""Udhayam NH4"". [Naan Thaan Siva] The film features newcomer Vinod and Ashrita Shetty in the leading roles, while Prashant Narayanan portrays the antagonist.","[Veyyil] Veyyil (transl. Beautiful) is a 2000 Indian Tamil-language romantic drama film directed by K. Bhagwan and produced by Kalaipuli S. Thanu. [Soundtrack] The soundtrack features original scores composed by A. R. Rahman, who also composed the soundtracks for the films, Roja (1992), Bombay (1995), and Rangeela (1995). [Lead Role] In Naan Thaan Siva (2000), the lead role is played by the German actress, Heidi Lindke.",4,REFUTES,"Ashrita Shetty, Udhayam NH4, Naan Thaan Siva, G. V. Prakash Kumar",-4.346804141998291
"[Pete Mangurian] Peter K. Mangurian born June 17, 1955 is an American football coach and former player. [Kirk Kerkorian] Kerkor ""Kirk"" Kerkorian (June 6, 1917 – June 15, 2015) was an Armenian-American businessman, investor, and philanthropist. [2012 Columbia Lions football team] They were led by first year head coach Pete Mangurian and played their home games at Robert K. Kraft Field at Lawrence A. Wien Stadium. [Jerry York (businessman)] He was a chief aide to Kirk Kerkorian and his Tracinda investment company.","[Jerry York (businessman)] Jerry York (September 24, 1944 – April 20, 2012) was an American businessman and former chief aide to New York Governor Mario M. Cuomo. [Columbia Lions football] The Columbia Lions football team represents Columbia University in the sport of American football.",4,REFUTES,"Pete Mangurian, 2012 Columbia Lions football team, Kirk Kerkorian, Jerry York (businessman)",-3.0379719734191895
"[1852 Democratic National Convention] The 1852 Democratic National Convention nominated the dark horse candidate Franklin Pierce for President on the 49th ballot, passing over better known candidates Lewis Cass of Michigan (the previous nominee in 1848), James Buchanan of Pennsylvania, and Stephen A. Douglas of Illinois. [Lewis Cass] Lewis Cass (October 9, 1782June 17, 1866) was an American military officer, politician, and statesman. [Lewis Cass] He represented Michigan in the United States Senate and served in the Cabinet of Andrew Jackson and James Buchanan. [Treaty of Fort Meigs] The Treaty of Fort Meigs, also called the Treaty of the Foot of the Rapids, was signed September 29, 1817 between the chiefs and warriors of the Wyandot, Seneca, Delaware, Shawnee, Potawatomi, Ottawa and Chippewa, tribes of Native Americans and the United States of America, represented by Lewis Cass and Duncan McArthur. [Baw Beese] The Indian Removal Act made the voluntary Indian emigrations outlined in the Treaty of Fort Meigs of 1817 and the Treaty of Chicago of 1821 mandatory and militarily enforced.","[Walter Mondale] Walter Frederick Mondale (born January 5, 1930) is an American lawyer, politician, and diplomat who served as the 41st Vice President of the United States from 1977 to 1980, under President Jimmy Carter. [Henry Kissinger] Henry Alfred Kissinger (born Heinz Alfred Kissinger; April 21, 1923) is a German-American diplomat and political scientist who served as the 56th United States Secretary of State from 1973 to 1977. [Baw Breese] Baw Breese is a Native American leader who signed the Treaty of Fort Laramie in 1868, which outlined voluntary Indian emigrations that were later made mandatory and militarily enforced in the Indian Removal Act.",4,REFUTES,"1852 Democratic National Convention, Baw Beese, Lewis Cass, Treaty of Fort Meigs",-3.422220230102539
"[Ritesh Sidhwani] Ritesh Sidhwani (born 1973) is a Bollywood film producer, who founded a film production house under the banner of Excel Entertainment Pvt. Ltd. [Dil Chahta Hai] Dil Chahta Hai (English: ""The Heart Desires"") is a 2001 Indian comedy-drama film starring Aamir Khan, Saif Ali Khan, Akshaye Khanna, Preity Zinta, Sonali Kulkarni, and Dimple Kapadia. [Bangistan] Bangistan is a 2015 Bollywood comedy satire film directed by Karan Anshuman and produced by Farhan Akhtar and Ritesh Sidhwani starring Riteish Deshmukh, Pulkit Samrat and Chandan Roy Sanyal in lead roles. [Kumud Mishra] He has had roles in films such as: ""Filmistaan"", ""Revolver Rani"", ""Jolly LLB 2"", ""Raanjhanaa"", ""Badlapur"", ""Bangistan"" and recent Akshay kumar film ""Airlift"" where he played the substantial role of Sanjeev Kohli.","[Excel Entertainment] Excel Entertainment is a film production company based in Mumbai, India. [Bangistan] Bangistan is a 2016 Indian comedy film directed by Karan Anand and produced by Excel Entertainment and T-Series. [Kumud Mishra] Kumud Mishra is an Indian film actor, known for his work in Bollywood films.",4,REFUTES,"Bangistan, Kumud Mishra, Ritesh Sidhwani, Dil Chahta Hai",-2.2360012531280518
"[A to Z (TV series)] A to Z is an American romantic comedy television series created by Ben Queen. [A to Z (TV series)] He served as an executive producer with Rashida Jones and Will McCormack for Warner Bros. [Rashida Jones] She is widely known for playing Ann Perkins on NBC's comedy ""Parks and Recreation"", for which she received acclaim. [Lenora Crichlow] She has since had regular roles in the ABC sitcom ""Back in the Game"" and the NBC comedy series ""A to Z"". [Chuck Bartowski] Charles Irving ""Chuck"" Bartowski is the main and title role character of the American spy show ""Chuck"" on NBC.","[Chris Pratt] Christopher Michael Pratt (born June 25, 1979) is an American actor known for his roles in the television series ""Parks and Recreation"" and the Hollywood films ""Guardians of the Galaxy,"" ""Jurassic World,"" and ""Avengers: Infinity War"". [Leona Crichlow] Leona Crichlow is a fictional character in the television series ""Back in the Game"". [Chuck] Chuck Bartowski is a fictional character in the television series ""Chuck"".",4,REFUTES,"Lenora Crichlow, A to Z (TV series), Rashida Jones, Chuck Bartowski",-2.9706497192382812
"[Mikael Åkerfeldt] Lars Mikael Åkerfeldt (born 17 April 1974) is a Swedish musician, prominently known as the lead vocalist, guitarist, and primary songwriter of progressive death metal band Opeth, as well as being the former vocalist of death metal supergroup Bloodbath. [Mikael Åkerfeldt] He was also guitarist for the ""one-off"" band Steel, and is part of the collaboration Storm Corrosion with Steven Wilson. [Lee Ranaldo] Lee Mark Ranaldo (born February 3, 1956) is an American musician, singer-songwriter, guitarist, writer, visual artist and record producer, best known as a co-founder of the alternative rock band Sonic Youth. [Lee Ranaldo] In 2004, ""Rolling Stone"" ranked Ranaldo at number 33 on its ""Greatest Guitarists of All Time"" list. [Thurston Moore] In May 2012, ""Spin"" published a staff-selected top 100 ranking Moore and his Sonic Youth bandmate Lee Ranaldo together on number 1. [Death Valley '69] The song was written and sung by Thurston Moore and fellow New York musician Lunch, and recorded by Martin Bisi in 1984.","[Death Valley '69] Death Valley '69 is a song by the British doom metal band Paradise Lost, from their album ""Gothic 12"". [Last Night on Earth] Last Night on Earth is a Swedish melodic death metal band from Gothenburg, formed in 1995. [Michael Akerfeldt] Michael Akerfeldt (born September 7, 1970) is a Swedish musician, best known as the vocalist and guitarist of the melodic death metal band Opeth.",4,REFUTES,"Thurston Moore, Mikael Åkerfeldt, Death Valley '69, Lee Ranaldo",-3.3425910472869873
"[Pravda] Pravda (Russian: Правда ; ] , ""Truth"") is a Russian broadsheet newspaper, formerly the official newspaper of the Communist Party of the Soviet Union, when it was one of the most influential papers in the country with a circulation of 11 million. [Stiffelio] Stiffelio is an opera in three acts by Giuseppe Verdi, from an Italian libretto by Francesco Maria Piave. [Lajos Magyar] In 1922 Magyar went to the Soviet Union as the result of an exchange of prisoners; there he worked on the staff of the Comintern and at the newspaper Pravda. [Aroldo] Aroldo (] ) is an opera in four acts by Giuseppe Verdi to an Italian libretto by Francesco Maria Piave, based on and adapted from their earlier 1850 collaboration, ""Stiffelio"".","[Lajos Magyar] Lajos Magyar (Hungarian: ; born 1952) is a Hungarian investigative journalist and writer. [Aroldo] Aroldo is an opera by Italian composer Franz von Suppé, with a libretto by Suppé and Leo Trevor.",4,REFUTES,"Lajos Magyar, Pravda, Stiffelio, Aroldo",-2.825674295425415
"[Stranger in Paradise (song)] Like almost all the music in that show, the melody was taken from music composed by Alexander Borodin (1833–1887), in this case, the ""Gliding Dance of the Maidens"", from the ""Polovtsian Dances"" in the opera ""Prince Igor"" (1890). [Polovtsian Dances] The Polovtsian Dances, or Polovetsian Dances (Russian: Половецкие пляски, ""Polovetskie plyaski"" from the Russian ""Polovtsy""—the name given to the Kipchaks and Cumans by the Rus' people) form an exotic scene at the end of Act II of Alexander Borodin's opera ""Prince Igor"". [Cór Cois Abhann] The choir is currently directed by Ian Sexton and has performed large scale works including Verdi's ""Messa da Requiem, Borodin's ""Polovtsian Dances"" and Duruflé's ""Requiem (Opus 9)"". [Kipchaks in Georgia] The Cumans-Kipchaks in Georgia are of an ancient nomadic Turkic people who occupied large territories from Central Asia to Eastern Europe.","[Alexander Borodin] Alexander Petrovich Borodin ( ; 31 August 1833 – 27 February 1887) was a Russian composer, pianist, and chemist. [Cor Cois Abhann] Cor Cois Abhann is a traditional Irish music group from County Clare, Ireland. Their name is Irish for ""Bodies of the Host"".",4,REFUTES,"Polovtsian Dances, Kipchaks in Georgia, Cór Cois Abhann, Stranger in Paradise (song)",-3.3292160034179688
"[Miles Kane] Miles Peter Kane (born 17 March 1986) is an English musician, best known as a solo artist and the co-frontman of the Last Shadow Puppets. [The Libertines] The Libertines are an English rock band, formed in London in 1997 by frontmen Carl Barât (vocals/guitar) and Pete Doherty (vocals/guitar). [Don't Forget Who You Are (song)] ""Don't Forget Who You Are"" is a song by the English musician Miles Kane from his second studio album ""Don't Forget Who You Are"" It was released on 3 June 2013 as a Digital download in the United Kingdom. [Anthems for Doomed Youth] Anthems for Doomed Youth is the third studio album by English garage rock band The Libertines, released on 11 September 2015.","[Don't Forget Who You Are] ""Don't Forget Who You Are"" is a song by American singer-songwriter and producer, David Guetta. [Anthems for Doomed Youth] Anthems for Doomed Youth is the second studio album by the British rock band, The Stranglers, released in 1977.",4,REFUTES,"Don't Forget Who You Are (song), The Libertines, Anthems for Doomed Youth, Miles Kane",-2.2542202472686768
"[Damsels in Distress] Damsels in Distress (original title: Violet Wister's Damsels in Distress and Whit Stillman's Damsels in Distress) is an American comedy film written and directed by Whit Stillman and starring Greta Gerwig, Adam Brody, and Analeigh Tipton. [Greta Gerwig] Greta Celeste Gerwig (born August 4, 1983) is an American actress and filmmaker. [Taylor Nichols] Cecil Taylor Nichols (born March 3, 1959 in Louisville, Kentucky) is an American actor best known for roles in the Whit Stillman films ""Metropolitan"", ""Barcelona"", ""The Last Days of Disco"", and ""Damsels in Distress"". [Lady Bird (film)] Lady Bird is a 2017 American comedy-drama film written and directed by Greta Gerwig.","[Lady Bird (film)] Lady Bird is a 2017 American comedy-drama film directed by Greta Gerwig and written by Gerwig and Scott Neustadter. [Whit Stillman] Whit Stillman (born March 25, 1952) is an American film director, screenwriter, and actor. [Cecil Taylor Nichols] Cecil Taylor Nichols (February 15, 1918 – March 15, 2011) was an American jazz pianist and composer.",4,REFUTES,"Taylor Nichols, Lady Bird (film), Greta Gerwig, Damsels in Distress",-2.646359920501709
"[Josie and the Pussycats (film)] The film is about a young all-female band which signs a record contract with a New York City record label, only to discover that the company does not have the musicians' best interests at heart. [Rosario Dawson] She made her film debut in the 1995 teen drama ""Kids"". [Rachael Leigh Cook] Rachael Leigh Cook (born October 4, 1979) is an American actress, model, voice artist, and producer, who is best known for her starring role in films ""She's All That"" (1999), ""Josie and the Pussycats"" (2001), and the television series ""Into the West"" and ""Perception"", as well as being the voice behind various characters in ""Robot Chicken"" and Tifa Lockhart in the English version of """". [My First Wedding (2006 film)] A young lady (Rachael Leigh Cook) about to get married realizes that she has a problem: she fantasizes about every man she sees.","[Rosario Dawson] Rosario Dawson (born May 9, 1979) is an American actress, film producer, and political activist. [Kids (film)] Kids is a 1995 American teen drama film directed by Larry Clark and starring Leo Fitzpatrick, Justin Hicks, and Rosario Dawson. [My First Wedding] My First Wedding is a 2002 British romantic comedy film directed by Maria Knibbs and starring James Hunt, Rosie Cavaliero, and Mark Benton.",4,REFUTES,"Rachael Leigh Cook, Josie and the Pussycats (film), Rosario Dawson, My First Wedding (2006 film)",-3.199000120162964
"[Bebe Rexha] She is best known as a featured guest vocalist on several ""Billboard"" Hot 100 charting songs, such as G-Eazy's ""Me, Myself & I"", David Guetta's ""Hey Mama"", Martin Garrix's ""In the Name of Love"" and Cash Cash's ""Take Me Home"". [Hey Mama (David Guetta song)] ""Hey Mama"" is a song by French DJ and record producer David Guetta, featuring vocals from Nicki Minaj and Bebe Rexha, as well as production from Dutch DJ and producer Afrojack. [I Don't Wanna Grow Up] I Don't Wanna Grow Up is the debut extended play (EP) by American pop recording artist Bebe Rexha. [Baby When the Light] ""Baby When the Light"" is the third single from French DJ David Guetta's third studio album, ""Pop Life"".","[Afrojack] Afrojack (born 14 January 1990 in Maastricht, Netherlands) is a Dutch DJ, record producer, remixer and songwriter. [Baby When the Light] ""Baby When the Light"" is a song by the French DJ and producer, Rho. [I Don't Wanna Grow Up] ""I Don't Wanna Grow Up"" is a song by the British singer-songwriter, Javia. Javia guested on the song ""Baby When the Light"" by Rho.",4,REFUTES,"I Don't Wanna Grow Up, Bebe Rexha, Baby When the Light, Hey Mama (David Guetta song)",-2.728978395462036
"[The Hives] The Hives are a Swedish rock band that rose to prominence in the early 2000s during the garage rock revival. [Broder Daniel] Broder Daniel (Swedish: ""Brother Daniel""), often abbreviated as BD, was an alternative rock band from Gothenburg, Sweden. [Barely Legal (album)] Barely Legal is the debut studio album by Swedish rock band The Hives, from Fagersta, Sweden. [The Plan (band)] The Plan is a Swedish band formed by Broder Daniel guitarist and subsequent bass player Theodor Jensen in 2000.","[Barely Legal (album)] Barely Legal is the third studio album by the American rap group, The Beastie Boys, released on August 3, 1986, through Def Jam Recordings. [The Plan (band)] The Plan is a British rock band from Newcastle upon Tyne, England. They were formed in 2004 by guitarist/vocalist Tom Hibbert and drummer/producer Gavin Burrough.",4,REFUTES,"The Plan (band), Broder Daniel, Barely Legal (album), The Hives",-3.9001195430755615
"[2014 Race of Champions] The Nations' Cup was won by the Nordic team of Tom Kristensen and Petter Solberg, while the individual contest was won by David Coulthard, who beat Pascal Wehrlein 2–0 in the final. [Tom Kristensen (racing driver)] He holds the record for the most wins at the 24 Hours of Le Mans with nine, six of which were consecutive (from 2000 to 2005). [Bushy Park, Barbados] Later in the same year it hosted the 2014 Race of Champions. [Hamble James Leacock] He was born in Barbados, where his father was a slaveholder.","[René Léonard] René Léonard (born 1940) is a Belgian former Formula One driver. [Bushy Park] Bushy Park is a motorsport venue located in the London Borough of Croydon, England. [Hamble James Leacock] Hamble James Leacock (1884 – 1958) was an English motor racing driver and boat builder.",4,REFUTES,"Tom Kristensen (racing driver), Bushy Park, Barbados, 2014 Race of Champions, Hamble James Leacock",-3.297731399536133
"[Gene Mayer] Gene Mayer (born April 11, 1956) is a former tennis player from the United States who won 14 singles titles during his career. [Serena Williams] Serena Jameka Williams (born September 26, 1981) is an American professional tennis player. [1980 Lorraine Open] First-seeded Gene Mayer won the singles title. [2011 Rogers Cup – Women's Singles] Serena Williams won the title by beating Samantha Stosur 6–4, 6–2 in the final.","[Chris Evert] Chris Evert (born December 21, 1954, Fort Lauderdale, Florida, U.S.) is a retired American tennis player who won 18 Grand Slam singles titles and was ranked as the worlds number one player for a record 331 weeks. [Martina Navratilova] Martina Navratilova (born November 16, 1956, Prague, Czechoslovakia) is a retired Czech-American tennis player and coach. She won 167 tennis titles, including 15 Grand Slam singles titles and 31 doubles titles. [Lorraine Open] The Lorraine Open was a tennis tournament played in Nancy, France, from 1980 to 1999. [Rogers Cup – Women's Singles] The Rogers Cup is a tennis tournament held in Toronto, Ontario, Canada, and was first played in 1881.",4,REFUTES,"1980 Lorraine Open, Serena Williams, Gene Mayer, 2011 Rogers Cup – Women's Singles",-7.088901519775391
"[Lianzhou] Lianzhou (), formerly Lian County or Lianxian (postal: Linhsien), is a county-level city in northern Guangdong Province, China, under the administration of the prefecture-level city of Qingyuan. [Yancheng] Yancheng () is a prefecture-level city in northeastern Jiangsu province, People's Republic of China. [Lianjiang River] The river rises in Momianshi (磨面石) of Xingzi Town (星子镇) in Lianzhou county, and it runs generally northwest to southeast through Lianzhou, Yangshan and Yingde counties. [Zuoxiao Zuzhou] Zuoxiao Zuzhou () (b. Yancheng, March 4, 1970), real name Wu Hongjin, (吴红巾),is a Chinese musician and artist.","[Zuoxiao Zuzhou] Zuoxiao Zuzhou ( ; born 1964 in Maypearl, Texas) is a Chinese-American mathematician and professor at the University of California, Berkeley. [Lianjiang River] The Lianjiang River ( Chinese: 連江 ; pinyin: Liánjiāng) is a river in China that flows through the provinces of Guangdong and Guangxi.",4,REFUTES,"Lianjiang River, Yancheng, Lianzhou, Zuoxiao Zuzhou",-3.1802427768707275
